traj_idx,method,ADE,RMSE,smooth,noisy_ADE,uncond_ADE,delta_ADE_vs_noisy,delta_ADE_vs_uncond,improved_vs_noisy,improved_vs_uncond
110,kalman_cv,0.08472300320863724,0.11249775439500809,0.15221010148525238,0.053803879767656326,0.04729805141687393,0.03091912344098091,0.037424951791763306,0,0
111,kalman_cv,0.0927303358912468,0.11808854341506958,0.08771612495183945,0.06834503263235092,0.06442736089229584,0.024385303258895874,0.028302974998950958,0,0
112,kalman_cv,0.08926673233509064,0.11149761825799942,0.07968626171350479,0.057756416499614716,0.057729076594114304,0.03151031583547592,0.031537655740976334,0,0
113,kalman_cv,0.10411195456981659,0.12199509888887405,0.1704181730747223,0.07053997367620468,0.07467598468065262,0.03357198089361191,0.02943596988916397,0,0
114,kalman_cv,0.07708792388439178,0.09828725457191467,0.14565664529800415,0.05028399080038071,0.046408768743276596,0.026803933084011078,0.03067915514111519,0,0
115,kalman_cv,0.11679557710886002,0.14621074497699738,0.17673762142658234,0.069786436855793,0.06863902509212494,0.04700914025306702,0.04815655201673508,0,0
116,kalman_cv,0.06919886916875839,0.07904010266065598,0.0969761312007904,0.08216828107833862,0.08446866273880005,-0.01296941190958023,-0.015269793570041656,1,1
117,kalman_cv,0.03831713646650314,0.04369094595313072,0.05668577179312706,0.05175156146287918,0.049333564937114716,-0.013434424996376038,-0.011016428470611572,1,1
118,kalman_cv,0.10341504961252213,0.12015019357204437,0.08345627039670944,0.06253249943256378,0.06173434108495712,0.040882550179958344,0.041680708527565,0,0
119,kalman_cv,0.06439428776502609,0.07090190798044205,0.07135967165231705,0.06780588626861572,0.06830929219722748,-0.00341159850358963,-0.0039150044322013855,1,1
120,kalman_cv,0.07857690006494522,0.09154228866100311,0.14875134825706482,0.059413619339466095,0.0561603382229805,0.019163280725479126,0.02241656184196472,0,0
121,kalman_cv,0.041555702686309814,0.051145587116479874,0.08577560633420944,0.06543900072574615,0.06267478317022324,-0.02388329803943634,-0.02111908048391342,1,1
122,kalman_cv,0.12390325218439102,0.13954085111618042,0.19669532775878906,0.067314513027668,0.06392703205347061,0.05658873915672302,0.05997622013092041,0,0
123,kalman_cv,0.1108345240354538,0.13837650418281555,0.09484073519706726,0.06365425139665604,0.0620860680937767,0.04718027263879776,0.048748455941677094,0,0
124,kalman_cv,0.1535102128982544,0.18486125767230988,0.11638464033603668,0.07229502499103546,0.06493774801492691,0.08121518790721893,0.08857246488332748,0,0
125,kalman_cv,0.07737384736537933,0.09418966621160507,0.11674678325653076,0.0507008321583271,0.04805511608719826,0.02667301520705223,0.029318731278181076,0,0
126,kalman_cv,0.07590890675783157,0.09671558439731598,0.11917459964752197,0.0687909722328186,0.06655819714069366,0.00711793452501297,0.009350709617137909,0,0
127,kalman_cv,0.08921194076538086,0.10469946265220642,0.07968658953905106,0.05025341361761093,0.04960797727108002,0.03895852714776993,0.03960396349430084,0,0
128,kalman_cv,0.13366277515888214,0.14393240213394165,0.1283629685640335,0.07547896355390549,0.07467413693666458,0.058183811604976654,0.05898863822221756,0,0
129,kalman_cv,0.0845702514052391,0.10369555652141571,0.10589858144521713,0.0584014467895031,0.051345743238925934,0.026168804615736008,0.03322450816631317,0,0
130,kalman_cv,0.07837707549333572,0.09628422558307648,0.0981823056936264,0.06082163378596306,0.06087726354598999,0.017555441707372665,0.017499811947345734,0,0
131,kalman_cv,0.09656856209039688,0.11531996726989746,0.13231748342514038,0.0703960657119751,0.06481794267892838,0.026172496378421783,0.031750619411468506,0,0
132,kalman_cv,0.05540088564157486,0.06369918584823608,0.06872966885566711,0.057657770812511444,0.05542869493365288,-0.0022568851709365845,-2.780929207801819e-05,1,1
133,kalman_cv,0.091493621468544,0.10401055961847305,0.08613310754299164,0.07890082895755768,0.0755254477262497,0.012592792510986328,0.01596817374229431,0,0
134,kalman_cv,0.08807655423879623,0.11113647371530533,0.09065839648246765,0.06966028362512589,0.06544259935617447,0.01841627061367035,0.022633954882621765,0,0
135,kalman_cv,0.11236073821783066,0.13847272098064423,0.10575899481773376,0.06959477066993713,0.07035399973392487,0.042765967547893524,0.04200673848390579,0,0
136,kalman_cv,0.0999903678894043,0.1170007660984993,0.11569443345069885,0.07904346287250519,0.08111713826656342,0.02094690501689911,0.01887322962284088,0,0
137,kalman_cv,0.06587661802768707,0.0733184665441513,0.057983994483947754,0.06061019375920296,0.06279843300580978,0.005266424268484116,0.003078185021877289,0,0
138,kalman_cv,0.10961546003818512,0.12978191673755646,0.10056919604539871,0.07277632504701614,0.07108217477798462,0.036839134991168976,0.0385332852602005,0,0
139,kalman_cv,0.1312113106250763,0.15030963718891144,0.10507964342832565,0.05832662433385849,0.05905001237988472,0.0728846862912178,0.07216130197048187,0,0
140,kalman_cv,0.08207020163536072,0.094312384724617,0.14707915484905243,0.06620535999536514,0.06203489378094673,0.015864841639995575,0.020035307854413986,0,0
141,kalman_cv,0.06886309385299683,0.07401607185602188,0.07892601191997528,0.07058821618556976,0.06695447117090225,-0.001725122332572937,0.001908622682094574,1,0
142,kalman_cv,0.06528003513813019,0.07548685371875763,0.12546157836914062,0.053529269993305206,0.05296086519956589,0.011750765144824982,0.0123191699385643,0,0
143,kalman_cv,0.05920374393463135,0.06757593899965286,0.1394093930721283,0.06082773953676224,0.05732161924242973,-0.00162399560213089,0.0018821246922016144,1,0
144,kalman_cv,0.07690069079399109,0.0877382755279541,0.0861901193857193,0.058723390102386475,0.05577952414751053,0.018177300691604614,0.02112116664648056,0,0
145,kalman_cv,0.08310166001319885,0.09842685610055923,0.14972013235092163,0.05548446252942085,0.0628136694431305,0.027617197483778,0.02028799057006836,0,0
146,kalman_cv,0.08351430296897888,0.09310465306043625,0.11195879429578781,0.07215584814548492,0.0776657909154892,0.011358454823493958,0.005848512053489685,0,0
147,kalman_cv,0.05841634422540665,0.06950921565294266,0.06968433409929276,0.058708298951387405,0.054874926805496216,-0.00029195472598075867,0.003541417419910431,1,0
148,kalman_cv,0.08347165584564209,0.0928395614027977,0.0996411144733429,0.0760311409831047,0.07573221623897552,0.007440514862537384,0.007739439606666565,0,0
149,kalman_cv,0.05002996325492859,0.059157051146030426,0.05983170494437218,0.05259985849261284,0.050687648355960846,-0.00256989523768425,-0.0006576851010322571,1,1
150,kalman_cv,0.15172353386878967,0.18191339075565338,0.12546305358409882,0.06264053285121918,0.06064735725522041,0.0890830010175705,0.09107618033885956,0,0
151,kalman_cv,0.10786683857440948,0.1319304257631302,0.09199569374322891,0.057472534477710724,0.05477406457066536,0.05039430409669876,0.053092774003744125,0,0
152,kalman_cv,0.05814840644598007,0.06522561609745026,0.06451665610074997,0.06613504141569138,0.06576871126890182,-0.007986634969711304,-0.007620304822921753,1,1
153,kalman_cv,0.06242305040359497,0.0812191292643547,0.09130758792161942,0.05708067864179611,0.05384068936109543,0.005342371761798859,0.008582361042499542,0,0
154,kalman_cv,0.04803613945841789,0.054886940866708755,0.07084301859140396,0.06078441068530083,0.06329800188541412,-0.012748271226882935,-0.015261862426996231,1,1
155,kalman_cv,0.06586124002933502,0.08467772603034973,0.08616473525762558,0.06064096838235855,0.05715391784906387,0.005220271646976471,0.008707322180271149,0,0
156,kalman_cv,0.17494122684001923,0.20635084807872772,0.14638684689998627,0.042232804000377655,0.04023702070116997,0.13270843029022217,0.13470420241355896,0,0
157,kalman_cv,0.16510574519634247,0.1910489946603775,0.15725503861904144,0.06546349823474884,0.05867685005068779,0.09964224696159363,0.10642889142036438,0,0
158,kalman_cv,0.0782218798995018,0.0920151099562645,0.0967440977692604,0.06597288697957993,0.06190451979637146,0.012248992919921875,0.01631736010313034,0,0
159,kalman_cv,0.08392344415187836,0.10437065362930298,0.10287521034479141,0.07007939368486404,0.06972481310367584,0.013844050467014313,0.014198631048202515,0,0
160,kalman_cv,0.0766003429889679,0.08945849537849426,0.14112326502799988,0.06853477656841278,0.06177279353141785,0.008065566420555115,0.014827549457550049,0,0
161,kalman_cv,0.13029950857162476,0.1460462063550949,0.13670390844345093,0.08197537064552307,0.0791662260890007,0.048324137926101685,0.051133282482624054,0,0
162,kalman_cv,0.07062796503305435,0.07597562670707703,0.06529215723276138,0.06918779015541077,0.06370429694652557,0.0014401748776435852,0.006923668086528778,0,0
163,kalman_cv,0.08342839032411575,0.09476235508918762,0.08158702403306961,0.07299311459064484,0.07263775914907455,0.010435275733470917,0.010790631175041199,0,0
164,kalman_cv,0.04289114475250244,0.049601905047893524,0.07137329131364822,0.06470252573490143,0.06519506871700287,-0.021811380982398987,-0.022303923964500427,1,1
165,kalman_cv,0.09522255510091782,0.10660473257303238,0.12694883346557617,0.06595510989427567,0.06470518559217453,0.02926744520664215,0.030517369508743286,0,0
166,kalman_cv,0.05914716050028801,0.06578616797924042,0.07679083943367004,0.07392732799053192,0.07050678879022598,-0.014780167490243912,-0.011359628289937973,1,1
167,kalman_cv,0.10103826224803925,0.11792919784784317,0.14545971155166626,0.062389664351940155,0.05872470140457153,0.03864859789609909,0.04231356084346771,0,0
168,kalman_cv,0.12790021300315857,0.14336130023002625,0.13746732473373413,0.0670127123594284,0.06333290040493011,0.060887500643730164,0.06456731259822845,0,0
169,kalman_cv,0.07337288558483124,0.08452188223600388,0.08507054299116135,0.0525335893034935,0.05150154232978821,0.020839296281337738,0.02187134325504303,0,0
170,kalman_cv,0.10968039929866791,0.1344609409570694,0.10515481978654861,0.07352592051029205,0.06644164025783539,0.036154478788375854,0.04323875904083252,0,0
171,kalman_cv,0.1472957283258438,0.17791594564914703,0.17559106647968292,0.06817080080509186,0.05761592462658882,0.07912492752075195,0.08967980742454529,0,0
172,kalman_cv,0.10009143501520157,0.12162172794342041,0.1654270589351654,0.06448812782764435,0.0654531717300415,0.03560330718755722,0.034638263285160065,0,0
173,kalman_cv,0.06964030861854553,0.07949018478393555,0.07270883023738861,0.05530258268117905,0.05465635657310486,0.014337725937366486,0.014983952045440674,0,0
174,kalman_cv,0.07327752560377121,0.08283641189336777,0.0887870192527771,0.0680345892906189,0.06301553547382355,0.005242936313152313,0.010261990129947662,0,0
175,kalman_cv,0.053175777196884155,0.05921982601284981,0.06814516335725784,0.06515919417142868,0.06814289093017578,-0.011983416974544525,-0.014967113733291626,1,1
176,kalman_cv,0.06568118929862976,0.07773258537054062,0.06785482913255692,0.06126191094517708,0.05899126082658768,0.0044192783534526825,0.006689928472042084,0,0
177,kalman_cv,0.1408078670501709,0.1670147031545639,0.15372470021247864,0.06333308666944504,0.06726086139678955,0.07747478038072586,0.07354700565338135,0,0
178,kalman_cv,0.046490415930747986,0.05391748622059822,0.07179262489080429,0.06996317207813263,0.07316802442073822,-0.023472756147384644,-0.026677608489990234,1,1
179,kalman_cv,0.072493776679039,0.08204653859138489,0.07331296801567078,0.05731259658932686,0.05721816420555115,0.015181180089712143,0.015275612473487854,0,0
180,kalman_cv,0.07086141407489777,0.07507897168397903,0.16434627771377563,0.07600606232881546,0.07601062953472137,-0.005144648253917694,-0.005149215459823608,1,1
181,kalman_cv,0.049447350203990936,0.053724464029073715,0.07702918350696564,0.06523136049509048,0.06522451341152191,-0.01578401029109955,-0.015777163207530975,1,1
182,kalman_cv,0.08985914289951324,0.10194089263677597,0.08430428057909012,0.05938028544187546,0.0647834911942482,0.030478857457637787,0.025075651705265045,0,0
183,kalman_cv,0.10836652666330338,0.12256398051977158,0.11015557497739792,0.07407162338495255,0.08026652038097382,0.03429490327835083,0.02810000628232956,0,0
184,kalman_cv,0.12253649532794952,0.13636323809623718,0.11853645741939545,0.0715017318725586,0.0696566104888916,0.05103476345539093,0.05287988483905792,0,0
185,kalman_cv,0.08835574984550476,0.10710819065570831,0.08491603285074234,0.060521721839904785,0.05593245103955269,0.027834028005599976,0.03242329880595207,0,0
186,kalman_cv,0.12061731517314911,0.14114060997962952,0.11078953742980957,0.06369609385728836,0.05914529412984848,0.05692122131586075,0.06147202104330063,0,0
187,kalman_cv,0.0539214126765728,0.06085115298628807,0.07312317192554474,0.06392177939414978,0.0633501261472702,-0.01000036671757698,-0.009428713470697403,1,1
188,kalman_cv,0.11652535200119019,0.13892251253128052,0.1874568611383438,0.0653810128569603,0.059943217784166336,0.05114433914422989,0.05658213421702385,0,0
189,kalman_cv,0.0714629739522934,0.08310659974813461,0.0816706195473671,0.06656162440776825,0.06407876312732697,0.0049013495445251465,0.007384210824966431,0,0
190,kalman_cv,0.06279304623603821,0.07267977297306061,0.08157430589199066,0.06759876757860184,0.06681786477565765,-0.004805721342563629,-0.004024818539619446,1,1
191,kalman_cv,0.09532114118337631,0.10731906443834305,0.17522448301315308,0.06463374197483063,0.05775012820959091,0.030687399208545685,0.0375710129737854,0,0
192,kalman_cv,0.0415554903447628,0.04991080239415169,0.0760929137468338,0.05859602615237236,0.05712788179516792,-0.017040535807609558,-0.01557239145040512,1,1
193,kalman_cv,0.09515133500099182,0.11330163478851318,0.09623470902442932,0.0729748010635376,0.07080189138650894,0.022176533937454224,0.02434944361448288,0,0
194,kalman_cv,0.04568194970488548,0.0542171411216259,0.07765866070985794,0.06374062597751617,0.06193128973245621,-0.01805867627263069,-0.016249340027570724,1,1
195,kalman_cv,0.08288542926311493,0.10209956020116806,0.07802359014749527,0.054165881127119064,0.04776886850595474,0.028719548135995865,0.03511656075716019,0,0
196,kalman_cv,0.07191333174705505,0.07989911735057831,0.0902511328458786,0.06728403270244598,0.06963903456926346,0.00462929904460907,0.0022742971777915955,0,0
197,kalman_cv,0.08338262885808945,0.09782598167657852,0.13645607233047485,0.08035345375537872,0.07578673213720322,0.003029175102710724,0.0075958967208862305,0,0
198,kalman_cv,0.09945684671401978,0.1142820343375206,0.09235890209674835,0.05049503594636917,0.05181989073753357,0.048961810767650604,0.047636955976486206,0,0
199,kalman_cv,0.07930950820446014,0.09314601123332977,0.16219818592071533,0.06212310865521431,0.058904193341732025,0.017186399549245834,0.02040531486272812,0,0
0,unconditional_sdedit_t2,0.047386620193719864,0.052193403244018555,0.24638622999191284,0.05268967151641846,0.047386620193719864,-0.005303051322698593,0.0,1,0
1,unconditional_sdedit_t2,0.06346938759088516,0.07123503088951111,0.20075079798698425,0.06313766539096832,0.06346938759088516,0.0003317221999168396,0.0,0,0
2,unconditional_sdedit_t2,0.04479696601629257,0.04830324277281761,0.4807168245315552,0.051779210567474365,0.04479696601629257,-0.006982244551181793,0.0,1,0
3,unconditional_sdedit_t2,0.05423701927065849,0.06028178334236145,0.14626264572143555,0.05588671565055847,0.05423701927065849,-0.0016496963798999786,0.0,1,0
4,unconditional_sdedit_t2,0.05253947526216507,0.05864659696817398,0.15618100762367249,0.05658530071377754,0.05253947526216507,-0.0040458254516124725,0.0,1,0
5,unconditional_sdedit_t2,0.06385675817728043,0.07058349996805191,0.15678690373897552,0.06796588748693466,0.06385675817728043,-0.004109129309654236,0.0,1,0
6,unconditional_sdedit_t2,0.052198491990566254,0.0591425821185112,0.46487393975257874,0.056925155222415924,0.052198491990566254,-0.00472666323184967,0.0,1,0
7,unconditional_sdedit_t2,0.05677943676710129,0.06325061619281769,0.23728516697883606,0.06172262877225876,0.05677943676710129,-0.004943192005157471,0.0,1,0
8,unconditional_sdedit_t2,0.05658552795648575,0.06818785518407822,0.18678423762321472,0.06060759350657463,0.05658552795648575,-0.0040220655500888824,0.0,1,0
9,unconditional_sdedit_t2,0.06458798795938492,0.06859490275382996,0.19862693548202515,0.0659550279378891,0.06458798795938492,-0.001367039978504181,0.0,1,0
10,unconditional_sdedit_t2,0.0535132959485054,0.06831323355436325,0.156169593334198,0.05687336251139641,0.0535132959485054,-0.0033600665628910065,0.0,1,0
11,unconditional_sdedit_t2,0.06840251386165619,0.08051329851150513,0.4809362590312958,0.06904856115579605,0.06840251386165619,-0.0006460472941398621,0.0,1,0
12,unconditional_sdedit_t2,0.05999799445271492,0.06908886134624481,0.4450853168964386,0.06322519481182098,0.05999799445271492,-0.003227200359106064,0.0,1,0
13,unconditional_sdedit_t2,0.07237817347049713,0.07887530326843262,0.16644281148910522,0.07754329591989517,0.07237817347049713,-0.005165122449398041,0.0,1,0
14,unconditional_sdedit_t2,0.06766773015260696,0.07319223135709763,0.1655595898628235,0.0635475218296051,0.06766773015260696,0.004120208323001862,0.0,0,0
15,unconditional_sdedit_t2,0.05707089230418205,0.0628737285733223,0.1829461008310318,0.06149406358599663,0.05707089230418205,-0.004423171281814575,0.0,1,0
16,unconditional_sdedit_t2,0.04696940258145332,0.055972710251808167,0.17359425127506256,0.0525021068751812,0.04696940258145332,-0.005532704293727875,0.0,1,0
17,unconditional_sdedit_t2,0.07542040944099426,0.07948010414838791,0.18063528835773468,0.06533661484718323,0.07542040944099426,0.010083794593811035,0.0,0,0
18,unconditional_sdedit_t2,0.058131806552410126,0.06443079560995102,0.23107221722602844,0.06372842937707901,0.058131806552410126,-0.005596622824668884,0.0,1,0
19,unconditional_sdedit_t2,0.07403336465358734,0.08006457984447479,0.5753440856933594,0.06326358020305634,0.07403336465358734,0.010769784450531006,0.0,0,0
20,unconditional_sdedit_t2,0.05672721937298775,0.06511258333921432,0.1377621591091156,0.05830741673707962,0.05672721937298775,-0.0015801973640918732,0.0,1,0
21,unconditional_sdedit_t2,0.0674474760890007,0.07551649957895279,0.1633109301328659,0.06869306415319443,0.0674474760890007,-0.0012455880641937256,0.0,1,0
22,unconditional_sdedit_t2,0.06207088753581047,0.0671083852648735,0.17230381071567535,0.06361999362707138,0.06207088753581047,-0.00154910609126091,0.0,1,0
23,unconditional_sdedit_t2,0.06300424039363861,0.0698600560426712,0.42271655797958374,0.0694975033402443,0.06300424039363861,-0.006493262946605682,0.0,1,0
24,unconditional_sdedit_t2,0.060476869344711304,0.06595001369714737,0.15533895790576935,0.06091035529971123,0.060476869344711304,-0.0004334859549999237,0.0,1,0
25,unconditional_sdedit_t2,0.05806099623441696,0.06485778093338013,0.17713084816932678,0.06001255661249161,0.05806099623441696,-0.001951560378074646,0.0,1,0
26,unconditional_sdedit_t2,0.05765094235539436,0.06774117052555084,0.15698027610778809,0.06416813284158707,0.05765094235539436,-0.006517190486192703,0.0,1,0
27,unconditional_sdedit_t2,0.05013475567102432,0.058546070009469986,0.1686197817325592,0.053119100630283356,0.05013475567102432,-0.002984344959259033,0.0,1,0
28,unconditional_sdedit_t2,0.055255014449357986,0.05985289067029953,0.3100549280643463,0.06145323067903519,0.055255014449357986,-0.0061982162296772,0.0,1,0
29,unconditional_sdedit_t2,0.04133107140660286,0.04604310169816017,0.17352305352687836,0.04525135084986687,0.04133107140660286,-0.003920279443264008,0.0,1,0
30,unconditional_sdedit_t2,0.05774613097310066,0.06116236746311188,0.15069220960140228,0.05629705265164375,0.05774613097310066,0.0014490783214569092,0.0,0,0
31,unconditional_sdedit_t2,0.05876880884170532,0.0649685263633728,0.16179880499839783,0.06441095471382141,0.05876880884170532,-0.005642145872116089,0.0,1,0
32,unconditional_sdedit_t2,0.04661046341061592,0.05400002375245094,0.13006682693958282,0.048632748425006866,0.04661046341061592,-0.0020222850143909454,0.0,1,0
33,unconditional_sdedit_t2,0.04694921523332596,0.05299578979611397,0.39178383350372314,0.04978462681174278,0.04694921523332596,-0.0028354115784168243,0.0,1,0
34,unconditional_sdedit_t2,0.06353264302015305,0.06795968115329742,0.16343164443969727,0.06210090592503548,0.06353264302015305,0.001431737095117569,0.0,0,0
35,unconditional_sdedit_t2,0.06550481915473938,0.07361505925655365,0.20970407128334045,0.06946993619203568,0.06550481915473938,-0.003965117037296295,0.0,1,0
36,unconditional_sdedit_t2,0.05699991434812546,0.06184729188680649,0.11924665421247482,0.0519719198346138,0.05699991434812546,0.005027994513511658,0.0,0,0
37,unconditional_sdedit_t2,0.05498252063989639,0.0629340186715126,0.12415076792240143,0.054066289216279984,0.05498252063989639,0.0009162314236164093,0.0,0,0
38,unconditional_sdedit_t2,0.05830905959010124,0.06778924912214279,0.181255504488945,0.05767141655087471,0.05830905959010124,0.000637643039226532,0.0,0,0
39,unconditional_sdedit_t2,0.05720699578523636,0.06157752498984337,0.13036948442459106,0.058270812034606934,0.05720699578523636,-0.001063816249370575,0.0,1,0
40,unconditional_sdedit_t2,0.059228479862213135,0.06642560660839081,0.14560428261756897,0.06381482630968094,0.059228479862213135,-0.004586346447467804,0.0,1,0
41,unconditional_sdedit_t2,0.043067172169685364,0.04742499813437462,0.2185124158859253,0.04674428701400757,0.043067172169685364,-0.0036771148443222046,0.0,1,0
42,unconditional_sdedit_t2,0.06586993485689163,0.07140020281076431,0.19274045526981354,0.06890759617090225,0.06586993485689163,-0.00303766131401062,0.0,1,0
43,unconditional_sdedit_t2,0.049309320747852325,0.05663776397705078,0.5114014148712158,0.05525180697441101,0.049309320747852325,-0.005942486226558685,0.0,1,0
44,unconditional_sdedit_t2,0.06010277941823006,0.06701000034809113,0.17987731099128723,0.058719534426927567,0.06010277941823006,0.0013832449913024902,0.0,0,0
45,unconditional_sdedit_t2,0.052240628749132156,0.056982338428497314,0.14561450481414795,0.05506425350904465,0.052240628749132156,-0.002823624759912491,0.0,1,0
46,unconditional_sdedit_t2,0.062371738255023956,0.06781306862831116,0.20884352922439575,0.06088675186038017,0.062371738255023956,0.0014849863946437836,0.0,0,0
47,unconditional_sdedit_t2,0.05824948474764824,0.06894206255674362,0.1297496259212494,0.05681475251913071,0.05824948474764824,0.0014347322285175323,0.0,0,0
48,unconditional_sdedit_t2,0.059942763298749924,0.06741523742675781,0.3216010332107544,0.06416036933660507,0.059942763298749924,-0.004217606037855148,0.0,1,0
49,unconditional_sdedit_t2,0.05231960862874985,0.058245427906513214,0.430050253868103,0.050704699009656906,0.05231960862874985,0.0016149096190929413,0.0,0,0
50,unconditional_sdedit_t2,0.06649713218212128,0.08012986928224564,0.14574874937534332,0.06765604764223099,0.06649713218212128,-0.0011589154601097107,0.0,1,0
51,unconditional_sdedit_t2,0.054497383534908295,0.05930163338780403,0.1389065980911255,0.05603696033358574,0.054497383534908295,-0.0015395767986774445,0.0,1,0
52,unconditional_sdedit_t2,0.04397742450237274,0.05055761709809303,0.2078050673007965,0.04654904827475548,0.04397742450237274,-0.002571623772382736,0.0,1,0
53,unconditional_sdedit_t2,0.05152921751141548,0.0603526346385479,0.14537657797336578,0.05436959117650986,0.05152921751141548,-0.0028403736650943756,0.0,1,0
54,unconditional_sdedit_t2,0.05241354554891586,0.05976608395576477,0.16037030518054962,0.05588964745402336,0.05241354554891586,-0.003476101905107498,0.0,1,0
55,unconditional_sdedit_t2,0.05912049859762192,0.06547559052705765,0.21179728209972382,0.0649377852678299,0.05912049859762192,-0.005817286670207977,0.0,1,0
56,unconditional_sdedit_t2,0.04686834663152695,0.05397964268922806,0.13615429401397705,0.0474541038274765,0.04686834663152695,-0.0005857571959495544,0.0,1,0
57,unconditional_sdedit_t2,0.0524483323097229,0.06010385975241661,0.17019769549369812,0.05567995831370354,0.0524483323097229,-0.0032316260039806366,0.0,1,0
58,unconditional_sdedit_t2,0.06125074625015259,0.06653661280870438,0.12545669078826904,0.06290137022733688,0.06125074625015259,-0.0016506239771842957,0.0,1,0
59,unconditional_sdedit_t2,0.06448425352573395,0.06926695257425308,0.16324466466903687,0.06501203775405884,0.06448425352573395,-0.0005277842283248901,0.0,1,0
60,unconditional_sdedit_t2,0.08646555244922638,0.09519783407449722,0.35211047530174255,0.07986714690923691,0.08646555244922638,0.0065984055399894714,0.0,0,0
61,unconditional_sdedit_t2,0.059572983533144,0.06749077141284943,0.17734673619270325,0.06355413794517517,0.059572983533144,-0.003981154412031174,0.0,1,0
62,unconditional_sdedit_t2,0.061993181705474854,0.06771387904882431,0.14335717260837555,0.060209810733795166,0.061993181705474854,0.0017833709716796875,0.0,0,0
63,unconditional_sdedit_t2,0.06161310151219368,0.06731630116701126,0.16646289825439453,0.06362495571374893,0.06161310151219368,-0.002011854201555252,0.0,1,0
64,unconditional_sdedit_t2,0.04893536865711212,0.06082433834671974,0.14719635248184204,0.05301336571574211,0.04893536865711212,-0.00407799705862999,0.0,1,0
65,unconditional_sdedit_t2,0.06356517225503922,0.06847728788852692,0.20470938086509705,0.06843168288469315,0.06356517225503922,-0.004866510629653931,0.0,1,0
66,unconditional_sdedit_t2,0.08051754534244537,0.08899267762899399,0.19599512219429016,0.08183147758245468,0.08051754534244537,-0.0013139322400093079,0.0,1,0
67,unconditional_sdedit_t2,0.04511740058660507,0.05164460837841034,0.14063812792301178,0.04765406250953674,0.04511740058660507,-0.002536661922931671,0.0,1,0
68,unconditional_sdedit_t2,0.06344390660524368,0.07154373824596405,0.1863524615764618,0.06450282037258148,0.06344390660524368,-0.001058913767337799,0.0,1,0
69,unconditional_sdedit_t2,0.06188448145985603,0.06567713618278503,0.2195582538843155,0.06581691652536392,0.06188448145985603,-0.003932435065507889,0.0,1,0
70,unconditional_sdedit_t2,0.06114041060209274,0.06835699081420898,0.2616974413394928,0.06503480672836304,0.06114041060209274,-0.003894396126270294,0.0,1,0
71,unconditional_sdedit_t2,0.07790100574493408,0.08574743568897247,0.41902559995651245,0.08243260532617569,0.07790100574493408,-0.004531599581241608,0.0,1,0
72,unconditional_sdedit_t2,0.057292915880680084,0.06369119882583618,0.19625696539878845,0.059163399040699005,0.057292915880680084,-0.001870483160018921,0.0,1,0
73,unconditional_sdedit_t2,0.04586131125688553,0.05468001961708069,0.16012126207351685,0.048943597823381424,0.04586131125688553,-0.0030822865664958954,0.0,1,0
74,unconditional_sdedit_t2,0.05400891229510307,0.06110507994890213,0.3917980492115021,0.05488523095846176,0.05400891229510307,-0.0008763186633586884,0.0,1,0
75,unconditional_sdedit_t2,0.061430513858795166,0.07213644683361053,0.15246599912643433,0.061505354940891266,0.061430513858795166,-7.484108209609985e-05,0.0,1,0
76,unconditional_sdedit_t2,0.06255820393562317,0.06852740049362183,0.16227354109287262,0.06336772441864014,0.06255820393562317,-0.0008095204830169678,0.0,1,0
77,unconditional_sdedit_t2,0.0551779679954052,0.06270881742238998,0.14373254776000977,0.057621002197265625,0.0551779679954052,-0.002443034201860428,0.0,1,0
78,unconditional_sdedit_t2,0.05541296675801277,0.06279407441616058,0.12216785550117493,0.055813103914260864,0.05541296675801277,-0.00040013715624809265,0.0,1,0
79,unconditional_sdedit_t2,0.06119605898857117,0.07065147906541824,0.18158692121505737,0.05461578816175461,0.06119605898857117,0.006580270826816559,0.0,0,0
80,unconditional_sdedit_t2,0.059599995613098145,0.06847205758094788,0.15849077701568604,0.06143757700920105,0.059599995613098145,-0.0018375813961029053,0.0,1,0
81,unconditional_sdedit_t2,0.06408657133579254,0.07085267454385757,0.2108132243156433,0.06261061131954193,0.06408657133579254,0.0014759600162506104,0.0,0,0
82,unconditional_sdedit_t2,0.05748429149389267,0.06078813970088959,0.241103857755661,0.06371063739061356,0.05748429149389267,-0.006226345896720886,0.0,1,0
83,unconditional_sdedit_t2,0.061417825520038605,0.07180927693843842,0.12139546871185303,0.06458045542240143,0.061417825520038605,-0.0031626299023628235,0.0,1,0
84,unconditional_sdedit_t2,0.06151527911424637,0.07220479100942612,0.3220598101615906,0.06669057905673981,0.06151527911424637,-0.005175299942493439,0.0,1,0
85,unconditional_sdedit_t2,0.05503176525235176,0.06229196488857269,0.4090377986431122,0.058885347098112106,0.05503176525235176,-0.0038535818457603455,0.0,1,0
86,unconditional_sdedit_t2,0.05923238396644592,0.06321515142917633,0.19302505254745483,0.05872054770588875,0.05923238396644592,0.0005118362605571747,0.0,0,0
87,unconditional_sdedit_t2,0.06673810631036758,0.0753706768155098,0.5136620402336121,0.0609772689640522,0.06673810631036758,0.005760837346315384,0.0,0,0
88,unconditional_sdedit_t2,0.05980512499809265,0.0653674453496933,0.16855736076831818,0.06288284063339233,0.05980512499809265,-0.0030777156352996826,0.0,1,0
