degradation,degradation_group,traj_idx,method,ADE,smooth,noisy_ADE,noisy_smooth,delta_ADE_vs_noisy,delta_smooth_vs_noisy,improved_ADE_vs_noisy,improved_smooth_vs_noisy
jump_medium,relative_observable,0,cond_residual_t20,0.09831289947032928,0.20207177102565765,0.09135494381189346,0.23085252940654755,0.0069579556584358215,-0.028780758380889893,0,1
jump_medium,relative_observable,1,cond_residual_t20,0.33306407928466797,0.10441521555185318,0.33719807863235474,0.15025977790355682,-0.004133999347686768,-0.045844562351703644,1,1
jump_medium,relative_observable,2,cond_residual_t20,0.18797233700752258,0.5181015729904175,0.30299070477485657,0.5607418417930603,-0.11501836776733398,-0.04264026880264282,1,1
jump_medium,relative_observable,3,cond_residual_t20,0.18869349360466003,0.1515120416879654,0.19966259598731995,0.18259786069393158,-0.010969102382659912,-0.031085819005966187,1,1
jump_medium,relative_observable,4,cond_residual_t20,0.2810230255126953,0.1070263534784317,0.279807984828949,0.13905441761016846,0.0012150406837463379,-0.032028064131736755,0,1
jump_medium,relative_observable,5,cond_residual_t20,0.19422957301139832,0.08410679548978806,0.21492750942707062,0.12693139910697937,-0.020697936415672302,-0.042824603617191315,1,1
jump_medium,relative_observable,6,cond_residual_t20,0.26800721883773804,0.41039136052131653,0.2530759871006012,0.44493088126182556,0.01493123173713684,-0.03453952074050903,0,1
jump_medium,relative_observable,7,cond_residual_t20,0.2196534425020218,0.223515585064888,0.23418346047401428,0.2802185118198395,-0.014530017971992493,-0.05670292675495148,1,1
jump_medium,relative_observable,8,cond_residual_t20,0.1299302875995636,0.14768925309181213,0.15073958039283752,0.2086607962846756,-0.020809292793273926,-0.060971543192863464,1,1
jump_medium,relative_observable,9,cond_residual_t20,0.175377756357193,0.10022550076246262,0.20961301028728485,0.1399284303188324,-0.03423525393009186,-0.03970292955636978,1,1
jump_medium,relative_observable,10,cond_residual_t20,0.22917954623699188,0.12108077108860016,0.2633734345436096,0.16318859159946442,-0.03419388830661774,-0.04210782051086426,1,1
jump_medium,relative_observable,11,cond_residual_t20,0.29108428955078125,0.4550064504146576,0.29359015822410583,0.48504018783569336,-0.002505868673324585,-0.030033737421035767,1,1
jump_medium,relative_observable,12,cond_residual_t20,0.15882450342178345,0.3786238431930542,0.18047496676445007,0.41237273812294006,-0.021650463342666626,-0.033748894929885864,1,1
jump_medium,relative_observable,13,cond_residual_t20,0.2593197226524353,0.11651144921779633,0.2594209313392639,0.22081635892391205,-0.00010120868682861328,-0.10430490970611572,1,1
jump_medium,relative_observable,14,cond_residual_t20,0.34430113434791565,0.09603004157543182,0.3350127339363098,0.1092020571231842,0.009288400411605835,-0.01317201554775238,0,1
jump_medium,relative_observable,15,cond_residual_t20,0.1585560292005539,0.10135085135698318,0.15410330891609192,0.1440284699201584,0.004452720284461975,-0.0426776185631752,0,1
jump_medium,relative_observable,16,cond_residual_t20,0.16438673436641693,0.08965461701154709,0.18662336468696594,0.1439512073993683,-0.02223663032054901,-0.0542965903878212,1,1
jump_medium,relative_observable,17,cond_residual_t20,0.17228053510189056,0.1285666972398758,0.15355011820793152,0.1527096927165985,0.018730416893959045,-0.024142995476722717,0,1
jump_medium,relative_observable,18,cond_residual_t20,0.28669416904449463,0.22344009578227997,0.3091624081134796,0.2574569582939148,-0.022468239068984985,-0.03401686251163483,1,1
jump_medium,relative_observable,19,cond_residual_t20,0.30808165669441223,0.4705698788166046,0.31113752722740173,0.5795366764068604,-0.003055870532989502,-0.10896679759025574,1,1
jump_medium,relative_observable,20,cond_residual_t20,0.1856909543275833,0.16120634973049164,0.19905418157577515,0.20661337673664093,-0.013363227248191833,-0.04540702700614929,1,1
jump_medium,relative_observable,21,cond_residual_t20,0.15349450707435608,0.09086396545171738,0.16254225373268127,0.12538082897663116,-0.009047746658325195,-0.03451686352491379,1,1
jump_medium,relative_observable,22,cond_residual_t20,0.1434856355190277,0.08679938316345215,0.1499684900045395,0.1254768669605255,-0.00648285448551178,-0.038677483797073364,1,1
jump_medium,relative_observable,23,cond_residual_t20,0.36943918466567993,0.3202759921550751,0.38898420333862305,0.367673397064209,-0.019545018672943115,-0.04739740490913391,1,1
jump_medium,relative_observable,24,cond_residual_t20,0.2749979496002197,0.20646363496780396,0.291429340839386,0.27802732586860657,-0.01643139123916626,-0.07156369090080261,1,1
jump_medium,relative_observable,25,cond_residual_t20,0.2420046329498291,0.08105798065662384,0.26564377546310425,0.13947643339633942,-0.023639142513275146,-0.058418452739715576,1,1
jump_medium,relative_observable,26,cond_residual_t20,0.21378517150878906,0.14409728348255157,0.2327011376619339,0.21149176359176636,-0.018915966153144836,-0.06739448010921478,1,1
jump_medium,relative_observable,27,cond_residual_t20,0.1609908789396286,0.11348739266395569,0.16599023342132568,0.1291171908378601,-0.0049993544816970825,-0.01562979817390442,1,1
jump_medium,relative_observable,28,cond_residual_t20,0.2531026005744934,0.3636874854564667,0.28340625762939453,0.4021107852458954,-0.030303657054901123,-0.03842329978942871,1,1
jump_medium,relative_observable,29,cond_residual_t20,0.274516761302948,0.2267460823059082,0.2800275981426239,0.26868095993995667,-0.005510836839675903,-0.04193487763404846,1,1
jump_medium,relative_observable,30,cond_residual_t20,0.3610808253288269,0.13891825079917908,0.40009555220603943,0.19950148463249207,-0.039014726877212524,-0.06058323383331299,1,1
jump_medium,relative_observable,31,cond_residual_t20,0.28582337498664856,0.16928523778915405,0.3379843831062317,0.24592913687229156,-0.05216100811958313,-0.07664389908313751,1,1
jump_medium,relative_observable,32,cond_residual_t20,0.26671332120895386,0.07530458271503448,0.25520485639572144,0.10956233739852905,0.011508464813232422,-0.03425775468349457,0,1
jump_medium,relative_observable,33,cond_residual_t20,0.38864997029304504,0.4109886884689331,0.349456250667572,0.4553864300251007,0.03919371962547302,-0.0443977415561676,0,1
jump_medium,relative_observable,34,cond_residual_t20,0.2037169635295868,0.15214096009731293,0.22254781424999237,0.21484027802944183,-0.01883085072040558,-0.0626993179321289,1,1
jump_medium,relative_observable,35,cond_residual_t20,0.1072007268667221,0.09442298859357834,0.1159987673163414,0.12561744451522827,-0.008798040449619293,-0.031194455921649933,1,1
jump_medium,relative_observable,36,cond_residual_t20,0.2894192337989807,0.20751209557056427,0.34934553503990173,0.25913095474243164,-0.05992630124092102,-0.05161885917186737,1,1
jump_medium,relative_observable,37,cond_residual_t20,0.07204624265432358,0.07474138587713242,0.0590045228600502,0.0971696674823761,0.013041719794273376,-0.022428281605243683,0,1
jump_medium,relative_observable,38,cond_residual_t20,0.4054791331291199,0.2006479650735855,0.3945782780647278,0.24887429177761078,0.01090085506439209,-0.04822632670402527,0,1
jump_medium,relative_observable,39,cond_residual_t20,0.39154738187789917,0.059179432690143585,0.3894626200199127,0.06697975844144821,0.00208476185798645,-0.0078003257513046265,0,1
jump_medium,relative_observable,40,cond_residual_t20,0.13525113463401794,0.15355533361434937,0.14941811561584473,0.20311428606510162,-0.014166980981826782,-0.04955895245075226,1,1
jump_medium,relative_observable,41,cond_residual_t20,0.316329687833786,0.22085973620414734,0.3366239666938782,0.25585347414016724,-0.020294278860092163,-0.0349937379360199,1,1
jump_medium,relative_observable,42,cond_residual_t20,0.31992384791374207,0.2332293689250946,0.3662061095237732,0.31045520305633545,-0.04628226161003113,-0.07722583413124084,1,1
jump_medium,relative_observable,43,cond_residual_t20,0.32476499676704407,0.5353987216949463,0.3371293544769287,0.5425136089324951,-0.012364357709884644,-0.007114887237548828,1,1
jump_medium,relative_observable,44,cond_residual_t20,0.33591747283935547,0.14156943559646606,0.3391590118408203,0.2238740622997284,-0.0032415390014648438,-0.08230462670326233,1,1
jump_medium,relative_observable,45,cond_residual_t20,0.30640366673469543,0.07937867939472198,0.3239283561706543,0.10547170042991638,-0.017524689435958862,-0.026093021035194397,1,1
jump_medium,relative_observable,46,cond_residual_t20,0.2712077498435974,0.2065441906452179,0.3033127784729004,0.25931885838508606,-0.03210502862930298,-0.052774667739868164,1,1
jump_medium,relative_observable,47,cond_residual_t20,0.33707815408706665,0.1371380090713501,0.35749363899230957,0.21690715849399567,-0.02041548490524292,-0.07976914942264557,1,1
jump_medium,relative_observable,48,cond_residual_t20,0.26530060172080994,0.2065102756023407,0.32454144954681396,0.2347237467765808,-0.05924084782600403,-0.028213471174240112,1,1
jump_medium,relative_observable,49,cond_residual_t20,0.23616337776184082,0.44061794877052307,0.2879221737384796,0.5021525621414185,-0.051758795976638794,-0.061534613370895386,1,1
jump_medium,relative_observable,50,cond_residual_t20,0.29929712414741516,0.09597519785165787,0.3380165994167328,0.14365117251873016,-0.03871947526931763,-0.047675974667072296,1,1
jump_medium,relative_observable,51,cond_residual_t20,0.31175005435943604,0.1862851232290268,0.33028486371040344,0.26053643226623535,-0.018534809350967407,-0.07425130903720856,1,1
jump_medium,relative_observable,52,cond_residual_t20,0.27663999795913696,0.1901201754808426,0.32740190625190735,0.2036849409341812,-0.050761908292770386,-0.013564765453338623,1,1
jump_medium,relative_observable,53,cond_residual_t20,0.3123871386051178,0.146571084856987,0.32338961958885193,0.1890893280506134,-0.01100248098373413,-0.042518243193626404,1,1
jump_medium,relative_observable,54,cond_residual_t20,0.29411181807518005,0.14747482538223267,0.31219667196273804,0.2173156887292862,-0.018084853887557983,-0.06984086334705353,1,1
jump_medium,relative_observable,55,cond_residual_t20,0.2556810975074768,0.1801852434873581,0.2973081171512604,0.19631534814834595,-0.04162701964378357,-0.016130104660987854,1,1
jump_medium,relative_observable,56,cond_residual_t20,0.10378763824701309,0.06936666369438171,0.09041101485490799,0.10511662811040878,0.013376623392105103,-0.03574996441602707,0,1
jump_medium,relative_observable,57,cond_residual_t20,0.3316301107406616,0.15268228948116302,0.34345632791519165,0.19961047172546387,-0.01182621717453003,-0.04692818224430084,1,1
jump_medium,relative_observable,58,cond_residual_t20,0.3704356849193573,0.18097050487995148,0.4305903911590576,0.24302639067173004,-0.06015470623970032,-0.062055885791778564,1,1
jump_medium,relative_observable,59,cond_residual_t20,0.12753327190876007,0.1386762410402298,0.13033311069011688,0.151972234249115,-0.0027998387813568115,-0.013295993208885193,1,1
jump_medium,relative_observable,60,cond_residual_t20,0.2935221791267395,0.19268327951431274,0.2988874018192291,0.24075675010681152,-0.005365222692489624,-0.04807347059249878,1,1
jump_medium,relative_observable,61,cond_residual_t20,0.3986477553844452,0.1763620674610138,0.3791150748729706,0.23562666773796082,0.01953268051147461,-0.05926460027694702,0,1
jump_medium,relative_observable,62,cond_residual_t20,0.25271350145339966,0.1882513165473938,0.24846021831035614,0.30422505736351013,0.004253283143043518,-0.11597374081611633,0,1
jump_medium,relative_observable,63,cond_residual_t20,0.11017952114343643,0.0716022402048111,0.09610316902399063,0.09966692328453064,0.0140763521194458,-0.028064683079719543,0,1
jump_medium,relative_observable,64,cond_residual_t20,0.27848079800605774,0.07191721349954605,0.28307658433914185,0.08465622365474701,-0.0045957863330841064,-0.012739010155200958,1,1
jump_medium,relative_observable,65,cond_residual_t20,0.13064822554588318,0.12946873903274536,0.13998156785964966,0.1589292287826538,-0.00933334231376648,-0.029460489749908447,1,1
jump_medium,relative_observable,66,cond_residual_t20,0.07137902826070786,0.07568341493606567,0.04890738055109978,0.11333078891038895,0.022471647709608078,-0.03764737397432327,0,1
jump_medium,relative_observable,67,cond_residual_t20,0.20756132900714874,0.12577609717845917,0.20557937026023865,0.17334437370300293,0.001981958746910095,-0.04756827652454376,0,1
jump_medium,relative_observable,68,cond_residual_t20,0.21195748448371887,0.06848833709955215,0.20980556309223175,0.1267581433057785,0.0021519213914871216,-0.05826980620622635,0,1
jump_medium,relative_observable,69,cond_residual_t20,0.2637319564819336,0.19965195655822754,0.3079741597175598,0.26427415013313293,-0.04424220323562622,-0.0646221935749054,1,1
jump_medium,relative_observable,70,cond_residual_t20,0.285411536693573,0.281638503074646,0.3415123224258423,0.34238940477371216,-0.05610078573226929,-0.06075090169906616,1,1
jump_medium,relative_observable,71,cond_residual_t20,0.2191663682460785,0.3395432233810425,0.25486522912979126,0.3663264513015747,-0.03569886088371277,-0.026783227920532227,1,1
jump_medium,relative_observable,72,cond_residual_t20,0.15928702056407928,0.08355072885751724,0.1233767494559288,0.10099290311336517,0.03591027110815048,-0.01744217425584793,0,1
jump_medium,relative_observable,73,cond_residual_t20,0.25124889612197876,0.13410647213459015,0.2770542502403259,0.20158296823501587,-0.025805354118347168,-0.06747649610042572,1,1
jump_medium,relative_observable,74,cond_residual_t20,0.31671783328056335,0.3459693491458893,0.3466564118862152,0.391620010137558,-0.029938578605651855,-0.0456506609916687,1,1
jump_medium,relative_observable,75,cond_residual_t20,0.2933889329433441,0.059227507561445236,0.28047123551368713,0.10359267145395279,0.012917697429656982,-0.04436516389250755,0,1
jump_medium,relative_observable,76,cond_residual_t20,0.13203194737434387,0.11495460569858551,0.12187250703573227,0.1429491490125656,0.010159440338611603,-0.027994543313980103,0,1
jump_medium,relative_observable,77,cond_residual_t20,0.1094266027212143,0.0804133340716362,0.09828485548496246,0.08694049715995789,0.011141747236251831,-0.006527163088321686,0,1
jump_medium,relative_observable,78,cond_residual_t20,0.25286799669265747,0.05976567044854164,0.23985818028450012,0.09225858747959137,0.013009816408157349,-0.03249291703104973,0,1
jump_medium,relative_observable,79,cond_residual_t20,0.2476414144039154,0.10501264780759811,0.26304692029953003,0.13836906850337982,-0.015405505895614624,-0.03335642069578171,1,1
jump_medium,relative_observable,80,cond_residual_t20,0.3346640467643738,0.2012602984905243,0.35883569717407227,0.28824660181999207,-0.024171650409698486,-0.08698630332946777,1,1
jump_medium,relative_observable,81,cond_residual_t20,0.09163365513086319,0.1834072470664978,0.11441409587860107,0.21184620261192322,-0.022780440747737885,-0.028438955545425415,1,1
jump_medium,relative_observable,82,cond_residual_t20,0.1253928244113922,0.2342018336057663,0.12900830805301666,0.30643483996391296,-0.0036154836416244507,-0.07223300635814667,1,1
jump_medium,relative_observable,83,cond_residual_t20,0.32376420497894287,0.1556459665298462,0.3471066355705261,0.22165918350219727,-0.023342430591583252,-0.06601321697235107,1,1
jump_medium,relative_observable,84,cond_residual_t20,0.2159990817308426,0.20393754541873932,0.23605933785438538,0.21145296096801758,-0.020060256123542786,-0.007515415549278259,1,1
jump_medium,relative_observable,85,cond_residual_t20,0.33320802450180054,0.4004431366920471,0.4023551940917969,0.47242826223373413,-0.06914716958999634,-0.07198512554168701,1,1
jump_medium,relative_observable,86,cond_residual_t20,0.19405248761177063,0.22979217767715454,0.22098612785339355,0.2827928960323334,-0.026933640241622925,-0.05300071835517883,1,1
jump_medium,relative_observable,87,cond_residual_t20,0.25921955704689026,0.46617862582206726,0.28222665190696716,0.515544593334198,-0.023007094860076904,-0.04936596751213074,1,1
jump_medium,relative_observable,88,cond_residual_t20,0.35109850764274597,0.12219105660915375,0.3681468963623047,0.16910019516944885,-0.017048388719558716,-0.046909138560295105,1,1
jump_medium,relative_observable,89,cond_residual_t20,0.24565014243125916,0.14540830254554749,0.24750366806983948,0.19542843103408813,-0.0018535256385803223,-0.05002012848854065,1,1
jump_medium,relative_observable,90,cond_residual_t20,0.2751908004283905,0.5527649521827698,0.3629247546195984,0.6458123326301575,-0.08773395419120789,-0.0930473804473877,1,1
jump_medium,relative_observable,91,cond_residual_t20,0.33224278688430786,0.11719760298728943,0.3507057726383209,0.1438935250043869,-0.01846298575401306,-0.026695922017097473,1,1
jump_medium,relative_observable,92,cond_residual_t20,0.1533285677433014,0.10133353620767593,0.2031930387020111,0.1605338305234909,-0.04986447095870972,-0.05920029431581497,1,1
jump_medium,relative_observable,93,cond_residual_t20,0.24700751900672913,0.11848258972167969,0.25878390669822693,0.17649972438812256,-0.011776387691497803,-0.05801713466644287,1,1
jump_medium,relative_observable,94,cond_residual_t20,0.29634296894073486,0.3421621322631836,0.35903987288475037,0.40772131085395813,-0.0626969039440155,-0.06555917859077454,1,1
jump_medium,relative_observable,95,cond_residual_t20,0.24138310551643372,0.10894408822059631,0.2666187584400177,0.16091221570968628,-0.025235652923583984,-0.051968127489089966,1,1
jump_medium,relative_observable,96,cond_residual_t20,0.2087642401456833,0.18007275462150574,0.17266592383384705,0.22194170951843262,0.03609831631183624,-0.04186895489692688,0,1
jump_medium,relative_observable,97,cond_residual_t20,0.1300346404314041,0.07822069525718689,0.15907609462738037,0.11504749208688736,-0.029041454195976257,-0.03682679682970047,1,1
jump_medium,relative_observable,98,cond_residual_t20,0.15208841860294342,0.0927995815873146,0.13691988587379456,0.12016315013170242,0.015168532729148865,-0.027363568544387817,0,1
jump_medium,relative_observable,99,cond_residual_t20,0.1205882802605629,0.20869673788547516,0.12215837091207504,0.22053131461143494,-0.001570090651512146,-0.011834576725959778,1,1
jump_medium,relative_observable,100,cond_residual_t20,0.42155590653419495,0.43730953335762024,0.41271963715553284,0.4385882318019867,0.00883626937866211,-0.001278698444366455,0,1
jump_medium,relative_observable,101,cond_residual_t20,0.27868279814720154,0.13856959342956543,0.3130836486816406,0.19149652123451233,-0.03440085053443909,-0.0529269278049469,1,1
jump_medium,relative_observable,102,cond_residual_t20,0.21982929110527039,0.07885020226240158,0.20263294875621796,0.09619273990392685,0.01719634234905243,-0.01734253764152527,0,1
jump_medium,relative_observable,103,cond_residual_t20,0.3258013427257538,0.10316857695579529,0.3692585825920105,0.125797837972641,-0.043457239866256714,-0.022629261016845703,1,1
jump_medium,relative_observable,104,cond_residual_t20,0.16244642436504364,0.15669211745262146,0.17363154888153076,0.2245071977376938,-0.011185124516487122,-0.06781508028507233,1,1
jump_medium,relative_observable,105,cond_residual_t20,0.22826933860778809,0.12107063829898834,0.23821541666984558,0.14834722876548767,-0.009946078062057495,-0.02727659046649933,1,1
jump_medium,relative_observable,106,cond_residual_t20,0.208853080868721,0.1010843813419342,0.21067917346954346,0.13722258806228638,-0.0018260926008224487,-0.03613820672035217,1,1
jump_medium,relative_observable,107,cond_residual_t20,0.20564158260822296,0.19473430514335632,0.26730188727378845,0.2438119798898697,-0.06166030466556549,-0.04907767474651337,1,1
jump_medium,relative_observable,108,cond_residual_t20,0.33001577854156494,0.33989158272743225,0.3412438929080963,0.3775520324707031,-0.011228114366531372,-0.037660449743270874,1,1
jump_medium,relative_observable,109,cond_residual_t20,0.15389254689216614,0.17402644455432892,0.16263404488563538,0.25656935572624207,-0.008741497993469238,-0.08254291117191315,1,1
jump_medium,relative_observable,110,cond_residual_t20,0.31160178780555725,0.4561293423175812,0.28248223662376404,0.5110414624214172,0.029119551181793213,-0.05491212010383606,0,1
jump_medium,relative_observable,111,cond_residual_t20,0.16578125953674316,0.18838712573051453,0.20103204250335693,0.27933675050735474,-0.03525078296661377,-0.09094962477684021,1,1
jump_medium,relative_observable,112,cond_residual_t20,0.12436044216156006,0.09008350968360901,0.128132626414299,0.09774327278137207,-0.0037721842527389526,-0.0076597630977630615,1,1
jump_medium,relative_observable,113,cond_residual_t20,0.24580124020576477,0.40072691440582275,0.22970645129680634,0.4076751172542572,0.016094788908958435,-0.006948202848434448,0,1
jump_medium,relative_observable,114,cond_residual_t20,0.25575679540634155,0.4036720097064972,0.3430783152580261,0.45981401205062866,-0.08732151985168457,-0.05614200234413147,1,1
jump_medium,relative_observable,115,cond_residual_t20,0.2187686264514923,0.4551263451576233,0.25075721740722656,0.5071022510528564,-0.03198859095573425,-0.051975905895233154,1,1
jump_medium,relative_observable,116,cond_residual_t20,0.3347102999687195,0.1625182181596756,0.3889702260494232,0.21979279816150665,-0.054259926080703735,-0.057274580001831055,1,1
jump_medium,relative_observable,117,cond_residual_t20,0.2462514191865921,0.2414247989654541,0.24250896275043488,0.31323176622390747,0.0037424564361572266,-0.07180696725845337,0,1
jump_medium,relative_observable,118,cond_residual_t20,0.22217640280723572,0.08941057324409485,0.24101972579956055,0.11424580216407776,-0.01884332299232483,-0.02483522891998291,1,1
jump_medium,relative_observable,119,cond_residual_t20,0.23540468513965607,0.1438950002193451,0.24779164791107178,0.18817737698554993,-0.01238696277141571,-0.044282376766204834,1,1
jump_medium,relative_observable,120,cond_residual_t20,0.2861803472042084,0.4145430028438568,0.34641605615615845,0.45460203289985657,-0.06023570895195007,-0.040059030055999756,1,1
jump_medium,relative_observable,121,cond_residual_t20,0.39692384004592896,0.06749902665615082,0.4066147804260254,0.10125794261693954,-0.009690940380096436,-0.03375891596078873,1,1
jump_medium,relative_observable,122,cond_residual_t20,0.1443113386631012,0.6587783098220825,0.2709686756134033,0.6874473094940186,-0.12665733695030212,-0.028668999671936035,1,1
jump_medium,relative_observable,123,cond_residual_t20,0.20952486991882324,0.1655796319246292,0.23033252358436584,0.2152368426322937,-0.020807653665542603,-0.04965721070766449,1,1
jump_medium,relative_observable,124,cond_residual_t20,0.2383689433336258,0.1455933153629303,0.3328069746494293,0.20107457041740417,-0.09443803131580353,-0.05548125505447388,1,1
jump_medium,relative_observable,125,cond_residual_t20,0.2988736033439636,0.3125203549861908,0.3894117772579193,0.4135420024394989,-0.09053817391395569,-0.1010216474533081,1,1
jump_medium,relative_observable,126,cond_residual_t20,0.2629413306713104,0.1743703931570053,0.35277801752090454,0.22648583352565765,-0.08983668684959412,-0.052115440368652344,1,1
jump_medium,relative_observable,127,cond_residual_t20,0.30492568016052246,0.18960590660572052,0.317487508058548,0.28576159477233887,-0.012561827898025513,-0.09615568816661835,1,1
jump_medium,relative_observable,128,cond_residual_t20,0.2114533632993698,0.23991335928440094,0.23008787631988525,0.31283038854599,-0.018634513020515442,-0.07291702926158905,1,1
jump_medium,relative_observable,129,cond_residual_t20,0.2731960117816925,0.3837566375732422,0.3536445200443268,0.42417749762535095,-0.08044850826263428,-0.040420860052108765,1,1
jump_medium,relative_observable,130,cond_residual_t20,0.2552013397216797,0.2527112662792206,0.2596082389354706,0.3040735423564911,-0.0044068992137908936,-0.05136227607727051,1,1
jump_medium,relative_observable,131,cond_residual_t20,0.33377838134765625,0.34387603402137756,0.39491379261016846,0.3694464862346649,-0.06113541126251221,-0.025570452213287354,1,1
jump_medium,relative_observable,132,cond_residual_t20,0.3235889971256256,0.04456152766942978,0.33660656213760376,0.07801033556461334,-0.01301756501197815,-0.03344880789518356,1,1
jump_medium,relative_observable,133,cond_residual_t20,0.2992561459541321,0.13018280267715454,0.31332892179489136,0.18147146701812744,-0.014072775840759277,-0.0512886643409729,1,1
jump_medium,relative_observable,134,cond_residual_t20,0.16557182371616364,0.1557953953742981,0.18685586750507355,0.19828349351882935,-0.021284043788909912,-0.04248809814453125,1,1
jump_medium,relative_observable,135,cond_residual_t20,0.20572450757026672,0.12878336012363434,0.21124684810638428,0.21034787595272064,-0.005522340536117554,-0.0815645158290863,1,1
jump_medium,relative_observable,136,cond_residual_t20,0.38266706466674805,0.2229151427745819,0.39864400029182434,0.26797449588775635,-0.015976935625076294,-0.04505935311317444,1,1
jump_medium,relative_observable,137,cond_residual_t20,0.32355812191963196,0.11914678663015366,0.35110196471214294,0.15474273264408112,-0.027543842792510986,-0.03559594601392746,1,1
jump_medium,relative_observable,138,cond_residual_t20,0.10713972896337509,0.09710615873336792,0.13229712843894958,0.13973665237426758,-0.025157399475574493,-0.04263049364089966,1,1
jump_medium,relative_observable,139,cond_residual_t20,0.17186620831489563,0.15745919942855835,0.17923486232757568,0.2012065201997757,-0.007368654012680054,-0.043747320771217346,1,1
jump_medium,relative_observable,140,cond_residual_t20,0.3536120057106018,0.31653666496276855,0.3891028165817261,0.361489862203598,-0.03549081087112427,-0.04495319724082947,1,1
jump_medium,relative_observable,141,cond_residual_t20,0.31028279662132263,0.1678881049156189,0.3231073319911957,0.2467757612466812,-0.012824535369873047,-0.07888765633106232,1,1
jump_medium,relative_observable,142,cond_residual_t20,0.2962837219238281,0.2507097125053406,0.3353276252746582,0.284524142742157,-0.03904390335083008,-0.033814430236816406,1,1
jump_medium,relative_observable,143,cond_residual_t20,0.30236226320266724,0.30265936255455017,0.24546928703784943,0.3301581144332886,0.05689297616481781,-0.027498751878738403,0,1
jump_medium,relative_observable,144,cond_residual_t20,0.38974782824516296,0.09551885724067688,0.4223513603210449,0.11720189452171326,-0.03260353207588196,-0.021683037281036377,1,1
jump_medium,relative_observable,145,cond_residual_t20,0.22760240733623505,0.44629600644111633,0.22873914241790771,0.48696884512901306,-0.0011367350816726685,-0.04067283868789673,1,1
jump_medium,relative_observable,146,cond_residual_t20,0.2740591764450073,0.21411699056625366,0.34214335680007935,0.2326153963804245,-0.06808418035507202,-0.018498405814170837,1,1
jump_medium,relative_observable,147,cond_residual_t20,0.26957160234451294,0.06919689476490021,0.2611638903617859,0.11813395470380783,0.00840771198272705,-0.04893705993890762,0,1
jump_medium,relative_observable,148,cond_residual_t20,0.456742525100708,0.06721726059913635,0.4368639588356018,0.12384399771690369,0.0198785662651062,-0.056626737117767334,0,1
jump_medium,relative_observable,149,cond_residual_t20,0.24591989815235138,0.07616686075925827,0.21045801043510437,0.1138128936290741,0.03546188771724701,-0.037646032869815826,0,1
jump_medium,relative_observable,150,cond_residual_t20,0.35290002822875977,0.10387249290943146,0.37428274750709534,0.1488957703113556,-0.02138271927833557,-0.04502327740192413,1,1
jump_medium,relative_observable,151,cond_residual_t20,0.20746290683746338,0.11670868843793869,0.24329395592212677,0.16316793859004974,-0.03583104908466339,-0.04645925015211105,1,1
jump_medium,relative_observable,152,cond_residual_t20,0.24620623886585236,0.17296048998832703,0.2964012026786804,0.25175169110298157,-0.050194963812828064,-0.07879120111465454,1,1
jump_medium,relative_observable,153,cond_residual_t20,0.3882063627243042,0.09213309735059738,0.3898405134677887,0.12424825131893158,-0.001634150743484497,-0.0321151539683342,1,1
jump_medium,relative_observable,154,cond_residual_t20,0.22290463745594025,0.07876800000667572,0.2348680943250656,0.1206376701593399,-0.011963456869125366,-0.041869670152664185,1,1
jump_medium,relative_observable,155,cond_residual_t20,0.1382732093334198,0.11470752209424973,0.1200384646654129,0.15680457651615143,0.018234744668006897,-0.0420970544219017,0,1
jump_medium,relative_observable,156,cond_residual_t20,0.09882993996143341,0.18841153383255005,0.09871095418930054,0.25571107864379883,0.00011898577213287354,-0.06729954481124878,0,1
jump_medium,relative_observable,157,cond_residual_t20,0.11915554851293564,0.2157527357339859,0.12102849781513214,0.2449978142976761,-0.0018729493021965027,-0.029245078563690186,1,1
jump_medium,relative_observable,158,cond_residual_t20,0.22331540286540985,0.07268717885017395,0.232407808303833,0.10964030027389526,-0.009092405438423157,-0.036953121423721313,1,1
jump_medium,relative_observable,159,cond_residual_t20,0.3382853865623474,0.06413709372282028,0.3177241086959839,0.09905903041362762,0.020561277866363525,-0.03492193669080734,0,1
jump_medium,relative_observable,160,cond_residual_t20,0.2233233004808426,0.35930174589157104,0.21854934096336365,0.37734556198120117,0.004773959517478943,-0.018043816089630127,0,1
jump_medium,relative_observable,161,cond_residual_t20,0.0893058031797409,0.12870082259178162,0.07475690543651581,0.17591920495033264,0.014548897743225098,-0.047218382358551025,0,1
jump_medium,relative_observable,162,cond_residual_t20,0.20307724177837372,0.14168033003807068,0.20632335543632507,0.2113083153963089,-0.003246113657951355,-0.06962798535823822,1,1
jump_medium,relative_observable,163,cond_residual_t20,0.21640637516975403,0.040611639618873596,0.19495484232902527,0.07037993520498276,0.02145153284072876,-0.02976829558610916,0,1
jump_medium,relative_observable,164,cond_residual_t20,0.2072157859802246,0.09224160015583038,0.22671036422252655,0.14507591724395752,-0.01949457824230194,-0.052834317088127136,1,1
jump_medium,relative_observable,165,cond_residual_t20,0.3840954005718231,0.33605024218559265,0.3477817177772522,0.3362187147140503,0.03631368279457092,-0.0001684725284576416,0,1
jump_medium,relative_observable,166,cond_residual_t20,0.15803121030330658,0.17082026600837708,0.16054043173789978,0.22127118706703186,-0.0025092214345932007,-0.050450921058654785,1,1
jump_medium,relative_observable,167,cond_residual_t20,0.349787175655365,0.3591667115688324,0.31603947281837463,0.4284168481826782,0.033747702836990356,-0.06925013661384583,0,1
