method,method_label,missing_condition,trajectory_idx,seed_idx,case_id,population_unit,span_start,span_end,masked_ADE,masked_RMSE,endpoint_error,path_length_error,acceleration_error
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,79,2,traj79_seed2,trajectory_seed,8,11,0.1387712061405182,0.10260683298110962,0.09215188026428223,0.027577519416809082,0.1312008649110794
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,79,3,traj79_seed3,trajectory_seed,8,11,0.1282079964876175,0.0961943045258522,0.08837973326444626,0.03398489952087402,0.13318520784378052
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,79,4,traj79_seed4,trajectory_seed,8,11,0.12609504163265228,0.09581003338098526,0.07045646756887436,0.03867518901824951,0.13345468044281006
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,80,0,traj80_seed0,trajectory_seed,8,11,0.12924477458000183,0.10492945462465286,0.08739177882671356,0.04801666736602783,0.10538118332624435
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,80,1,traj80_seed1,trajectory_seed,8,11,0.11188879609107971,0.0956205502152443,0.07322768867015839,0.04984605312347412,0.10292571783065796
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,80,2,traj80_seed2,trajectory_seed,8,11,0.11124536395072937,0.09697812050580978,0.07254307717084885,0.050008177757263184,0.10434114933013916
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,80,3,traj80_seed3,trajectory_seed,8,11,0.1132446750998497,0.0976218581199646,0.07263161987066269,0.04884803295135498,0.10585765540599823
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,80,4,traj80_seed4,trajectory_seed,8,11,0.11041834950447083,0.09436064958572388,0.06850738823413849,0.04984700679779053,0.10536234825849533
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,81,0,traj81_seed0,trajectory_seed,8,11,0.17189355194568634,0.1297561079263687,0.07178599387407303,0.026400327682495117,0.08910324424505234
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,81,1,traj81_seed1,trajectory_seed,8,11,0.13646875321865082,0.10321884602308273,0.20156866312026978,0.00912928581237793,0.08878383040428162
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,81,2,traj81_seed2,trajectory_seed,8,11,0.228519469499588,0.18072903156280518,0.2878775894641876,0.02704298496246338,0.10021009296178818
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,81,3,traj81_seed3,trajectory_seed,8,11,0.16203086078166962,0.1162123754620552,0.19036275148391724,0.0478212833404541,0.10148647427558899
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,81,4,traj81_seed4,trajectory_seed,8,11,0.1579882800579071,0.11480861902236938,0.20625552535057068,0.04675173759460449,0.08691634237766266
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,82,0,traj82_seed0,trajectory_seed,8,11,0.24861657619476318,0.18265551328659058,0.18156698346138,0.02595841884613037,0.07214806973934174
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,82,1,traj82_seed1,trajectory_seed,8,11,0.2681509256362915,0.19517385959625244,0.17645758390426636,0.007402777671813965,0.07571664452552795
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,82,2,traj82_seed2,trajectory_seed,8,11,0.22775423526763916,0.16613620519638062,0.14583991467952728,0.037249743938446045,0.07019916921854019
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,82,3,traj82_seed3,trajectory_seed,8,11,0.257877379655838,0.18849889934062958,0.1671941727399826,0.037050485610961914,0.0734255462884903
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,82,4,traj82_seed4,trajectory_seed,8,11,0.22337490320205688,0.16326095163822174,0.15334929525852203,0.040714383125305176,0.06771676987409592
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,83,0,traj83_seed0,trajectory_seed,8,11,0.12178954482078552,0.09487994760274887,0.05435436964035034,0.003495633602142334,0.0376984179019928
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,83,1,traj83_seed1,trajectory_seed,8,11,0.1546226143836975,0.12010268121957779,0.0684719979763031,0.0373002290725708,0.05230773985385895
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,83,2,traj83_seed2,trajectory_seed,8,11,0.16545915603637695,0.12925229966640472,0.07913044840097427,0.014605939388275146,0.05336301028728485
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,83,3,traj83_seed3,trajectory_seed,8,11,0.22293904423713684,0.16551586985588074,0.15884336829185486,0.07874655723571777,0.060270827263593674
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,83,4,traj83_seed4,trajectory_seed,8,11,0.10285215824842453,0.09073828160762787,0.017971539869904518,0.06463468074798584,0.0660254955291748
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,84,0,traj84_seed0,trajectory_seed,8,11,0.13219380378723145,0.1008848249912262,0.05595666170120239,0.04513496160507202,0.05682576447725296
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,84,1,traj84_seed1,trajectory_seed,8,11,0.1443701684474945,0.10518237203359604,0.12304080277681351,0.3536010682582855,0.07089904695749283
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,84,2,traj84_seed2,trajectory_seed,8,11,0.08091342449188232,0.0643988773226738,0.03113604336977005,0.08914259076118469,0.04104197025299072
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,84,3,traj84_seed3,trajectory_seed,8,11,0.08695946633815765,0.07096824049949646,0.028836749494075775,0.02602723240852356,0.049640581011772156
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,84,4,traj84_seed4,trajectory_seed,8,11,0.17691545188426971,0.12951143085956573,0.10271792113780975,0.01724967360496521,0.06078201159834862
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,85,0,traj85_seed0,trajectory_seed,8,11,0.11301853507757187,0.08256977051496506,0.12062894552946091,0.1607576385140419,0.031939271837472916
ddpm_v3_inpainting_anchored,DDPM v3 inpainting anchored final,missing_only,85,1,traj85_seed1,trajectory_seed,8,11,0.1256987750530243,0.09188541024923325,0.07745195180177689,0.29826105386018753,0.031903963536024094
