degradation,trajectory_id,delta0_auto,confidence_min,confidence_mean,confidence_max,ADE_noisy_input,RMSE_noisy_input,smooth_noisy_input,ADE_stage3_cond_residual_t20,RMSE_stage3_cond_residual_t20,smooth_stage3_cond_residual_t20,ADE_formal_e1_linear_gate,RMSE_formal_e1_linear_gate,smooth_formal_e1_linear_gate,ADE_V1_abs_anchor_smooth,RMSE_V1_abs_anchor_smooth,smooth_V1_abs_anchor_smooth,ADE_V2_uniform_cond_motion,RMSE_V2_uniform_cond_motion,smooth_V2_uniform_cond_motion,ADE_V3_conf_mod_cond_motion,RMSE_V3_conf_mod_cond_motion,smooth_V3_conf_mod_cond_motion
gaussian_medium,32,0.0588282532989978,0.1730509251356125,0.4870600700378418,0.8576429486274719,0.048632748425006866,0.05626371130347252,0.15330955386161804,0.04473453387618065,0.05339835584163666,0.09802430123090744,0.0405232273042202,0.04953731596469879,0.11423250287771225,0.032339099794626236,0.03896685689687729,0.06629833579063416,0.032052990049123764,0.03756354749202728,0.08383477479219437,0.03232656419277191,0.037924136966466904,0.0780753642320633
gaussian_medium,33,0.0588282532989978,0.17417596280574799,0.4638370871543884,0.7944836020469666,0.04978462681174278,0.0553671270608902,0.43413588404655457,0.08492304384708405,0.08892641961574554,0.4208253026008606,0.053757138550281525,0.06015753746032715,0.43306341767311096,0.07702688127756119,0.08950384706258774,0.17893372476100922,0.045443613082170486,0.04992439225316048,0.32489559054374695,0.05315755680203438,0.05910637229681015,0.2858555316925049
gaussian_medium,34,0.0588282532989978,0.16938914358615875,0.3828093409538269,0.6911175847053528,0.06210090592503548,0.0672195628285408,0.19032450020313263,0.05039157345890999,0.05539264157414436,0.11915507167577744,0.049201078712940216,0.05312664806842804,0.13708800077438354,0.042278215289115906,0.0464257188141346,0.0691656619310379,0.04368635267019272,0.046943821012973785,0.0999593734741211,0.04341191053390503,0.046892620623111725,0.09612525999546051
gaussian_medium,35,0.0588282532989978,0.07150275260210037,0.3542068600654602,0.6170388460159302,0.06946993619203568,0.07746315747499466,0.24947886168956757,0.05765770003199577,0.062240954488515854,0.14376308023929596,0.050358761101961136,0.05548610910773277,0.16839392483234406,0.038341667503118515,0.04177108034491539,0.12901221215724945,0.03540146350860596,0.038284264504909515,0.13529640436172485,0.03432629257440567,0.036759790033102036,0.13213612139225006
gaussian_medium,36,0.0588282532989978,0.11204539984464645,0.4465910792350769,0.751366138458252,0.0519719198346138,0.05791193246841431,0.17136412858963013,0.09551481902599335,0.10044688731431961,0.11508557200431824,0.06671933084726334,0.07395064830780029,0.13311176002025604,0.040183812379837036,0.04475005343556404,0.08420612663030624,0.03889722004532814,0.04291944205760956,0.10398197919130325,0.03877845034003258,0.042964234948158264,0.1014370247721672
gaussian_medium,37,0.0588282532989978,0.1194123849272728,0.4402795732021332,0.77967369556427,0.054066289216279984,0.060988396406173706,0.16085442900657654,0.04323909431695938,0.05213113874197006,0.08854595571756363,0.04233775660395622,0.0498785637319088,0.10875611752271652,0.03650626540184021,0.03877034783363342,0.06458502262830734,0.035629354417324066,0.03893924877047539,0.07836651057004929,0.03588303178548813,0.03864375874400139,0.07660149037837982
gaussian_medium,38,0.0588282532989978,0.09166863560676575,0.4259869456291199,0.8625217080116272,0.05767141655087471,0.06649630516767502,0.21416746079921722,0.05968958139419556,0.06670325249433517,0.13059863448143005,0.04398580640554428,0.055196069180965424,0.1602521538734436,0.03428064286708832,0.03714257851243019,0.1128486692905426,0.032460056245326996,0.03878286853432655,0.12245788425207138,0.033919308334589005,0.03938247263431549,0.11961589008569717
gaussian_medium,39,0.0588282532989978,0.18072976171970367,0.3967263996601105,0.6317654848098755,0.058270812034606934,0.062285520136356354,0.1498708724975586,0.05241113156080246,0.05742330849170685,0.06618726253509521,0.04735526069998741,0.05339966341853142,0.09168973565101624,0.041873421519994736,0.044301651418209076,0.06572947651147842,0.03818359225988388,0.04112055525183678,0.0631752759218216,0.038556501269340515,0.04134920611977577,0.06236918643116951
gaussian_medium,40,0.0588282532989978,0.13438673317432404,0.3939911723136902,0.9052842855453491,0.06381482630968094,0.07164228707551956,0.19406020641326904,0.045084964483976364,0.05131768807768822,0.11356836557388306,0.04261227697134018,0.04982807859778404,0.12922139465808868,0.04311602935194969,0.05037926882505417,0.097999207675457,0.03568694740533829,0.041413359344005585,0.1054675504565239,0.03813927248120308,0.04398796707391739,0.10557296127080917
gaussian_medium,41,0.0588282532989978,0.22428226470947266,0.48564547300338745,0.7833390235900879,0.04674428701400757,0.05210253968834877,0.25379109382629395,0.02629229798913002,0.032025329768657684,0.2242100089788437,0.02969290316104889,0.03327253833413124,0.22259679436683655,0.04665730148553848,0.050514109432697296,0.10446368902921677,0.028413444757461548,0.030938081443309784,0.17324507236480713,0.03463580459356308,0.03695406764745712,0.1487869769334793
gaussian_medium,42,0.0588282532989978,0.1109304279088974,0.35502153635025024,0.8557283878326416,0.06890759617090225,0.07556033879518509,0.23424690961837769,0.07330960035324097,0.08105698972940445,0.16393931210041046,0.05722733214497566,0.06559661775827408,0.1838758885860443,0.053609151393175125,0.0597311370074749,0.13531406223773956,0.04305976629257202,0.04881338030099869,0.15020687878131866,0.04605665057897568,0.051593467593193054,0.14574870467185974
gaussian_medium,43,0.0588282532989978,0.1521194577217102,0.4445490837097168,0.9532029628753662,0.05525180697441101,0.0630064457654953,0.5537115335464478,0.039804212749004364,0.04352979734539986,0.5426014065742493,0.03179396316409111,0.038353174924850464,0.538999080657959,0.08495349436998367,0.09743481874465942,0.2023027539253235,0.041673220694065094,0.04811657592654228,0.4120316803455353,0.05273604393005371,0.059884343296289444,0.3626156449317932
gaussian_medium,44,0.0588282532989978,0.09869998693466187,0.4160299301147461,0.8234589099884033,0.058719534426927567,0.06605015695095062,0.2183057963848114,0.04416251927614212,0.04759461060166359,0.11244063079357147,0.03822103887796402,0.04371919482946396,0.13755448162555695,0.03523232787847519,0.039577655494213104,0.08949568122625351,0.02700887992978096,0.03160501644015312,0.10278724879026413,0.027871668338775635,0.032033294439315796,0.10093355178833008
gaussian_medium,45,0.0588282532989978,0.19486096501350403,0.4214494228363037,0.7732439637184143,0.05506425350904465,0.059542473405599594,0.1688716858625412,0.06610915064811707,0.07190307229757309,0.11430427432060242,0.05009147524833679,0.05710704252123833,0.1270301342010498,0.03542162850499153,0.0395212396979332,0.09199156612157822,0.032786402851343155,0.0364983044564724,0.10312741249799728,0.0329410545527935,0.03658389300107956,0.09973200410604477
gaussian_medium,46,0.0588282532989978,0.17199213802814484,0.38505834341049194,0.7433251142501831,0.06088675186038017,0.06547555327415466,0.25540891289711,0.0486079640686512,0.050445277243852615,0.23196984827518463,0.0402093380689621,0.043982334434986115,0.23687529563903809,0.05075783282518387,0.0628538653254509,0.1038837879896164,0.03142523020505905,0.03496725484728813,0.1799135059118271,0.03325236588716507,0.037548527121543884,0.16711963713169098
gaussian_medium,47,0.0588282532989978,0.08113957196474075,0.43603649735450745,0.8739215731620789,0.05681475251913071,0.06625670194625854,0.16106384992599487,0.08497313410043716,0.09881014376878738,0.08702901750802994,0.059706129133701324,0.07785745710134506,0.13206058740615845,0.03839440643787384,0.0419299490749836,0.08007066696882248,0.031900711357593536,0.038248877972364426,0.08100393414497375,0.0342971570789814,0.04010439291596413,0.08166517317295074
gaussian_medium,48,0.0588282532989978,0.13437484204769135,0.38147473335266113,0.7661807537078857,0.06416036933660507,0.07090205699205399,0.3967895209789276,0.04706517234444618,0.0508168488740921,0.35395658016204834,0.04386720806360245,0.05039440467953682,0.35818809270858765,0.050436388701200485,0.05397898703813553,0.12543444335460663,0.03091108240187168,0.03479289263486862,0.2698024809360504,0.032493624836206436,0.03730101138353348,0.24256540834903717
gaussian_medium,49,0.0588282532989978,0.17602670192718506,0.4530209004878998,0.8078169226646423,0.050704699009656906,0.055561307817697525,0.5025293231010437,0.09440552443265915,0.10087394714355469,0.4837626814842224,0.0644506961107254,0.07439552992582321,0.4806419014930725,0.08388800919055939,0.10127538442611694,0.1858932375907898,0.045293111354112625,0.05433899164199829,0.3710182011127472,0.054239146411418915,0.06439471244812012,0.32559147477149963
gaussian_medium,50,0.0588282532989978,0.0542159378528595,0.40792202949523926,0.7644567489624023,0.06765604764223099,0.08247542381286621,0.1853836476802826,0.05815678834915161,0.06957310438156128,0.1250956952571869,0.053618889302015305,0.06749415397644043,0.13789014518260956,0.041184719651937485,0.04981900751590729,0.07733941078186035,0.042434580624103546,0.055554695427417755,0.10942750424146652,0.043126218020915985,0.055491335690021515,0.10783164948225021
gaussian_medium,51,0.0588282532989978,0.14253167808055878,0.4288204610347748,0.9433337450027466,0.05603696033358574,0.06232739984989166,0.16444654762744904,0.0479392446577549,0.050701454281806946,0.10251102596521378,0.044635284692049026,0.04893534258008003,0.12082045525312424,0.03793440759181976,0.04282810539007187,0.08297695964574814,0.037064652889966965,0.04147575423121452,0.09223798662424088,0.03775930404663086,0.04219065606594086,0.0899861678481102
