condition,method,aggregation,metric,status,N,mean,std,median,min,max,p05,p25,p75,p95,source_file
span20_fixed_seed42,linear_interp,,masked_ADE,ok,1024,0.01293100544525836,0.012993169962917897,0.009729637298732996,0.0,0.10897351056337357,1.5888662437646418e-05,0.004125213599763811,0.01761715207248926,0.037140936404466605,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,linear_interp,,masked_RMSE,ok,1024,0.009712201151075055,0.009662160534185574,0.007340100361034274,0.0,0.07967042922973633,1.1841273180834833e-05,0.0032035206095315516,0.013419849332422018,0.028601532336324446,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,linear_interp,,endpoint_error,ok,1024,0.010705295760441658,0.012142247867208819,0.007659375434741378,0.0,0.09664009511470795,1.0590187230263837e-05,0.00274829741101712,0.014122862368822098,0.033199378848075695,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,linear_interp,,path_length_error,ok,1024,0.006370881291331898,0.016172920038109818,0.0011157914996147156,0.0,0.1913873553276062,1.3969838619232707e-10,0.0001330515369772911,0.00537702813744545,0.03197393771260971,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,linear_interp,,acceleration_error,ok,1024,0.0049502158060012215,0.005171002224453466,0.003388860961422324,0.0,0.03404499962925911,1.1429197502366151e-05,0.0013673353241756558,0.00669955974444747,0.01641415292397141,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,linear_interp,,off_map_ratio,ok,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,linear_interp,,wall_crossing_count,ok,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,savgol_w5_p2,,ADE,ok,1024,0.004550596979014124,0.0038798547729827675,0.00339119671843946,5.755934040507782e-08,0.024796266108751297,0.00033119826985057444,0.0016638119122944772,0.0065866210497915745,0.011940409243106841,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,savgol_w5_p2,,FDE,ok,1024,0.0016455046637429277,0.0023391638761476,0.0008061789849307388,1.1920928955078125e-07,0.014926154166460037,1.4651652122665843e-06,0.00022712664940627292,0.0019158788491040468,0.006788601516745983,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
span20_fixed_seed42,savgol_w5_p2,,RMSE,ok,1024,0.00499637674621331,0.00439730088109588,0.0038954688934609294,1.0662402871730592e-07,0.035037849098443985,0.00045865508582210174,0.0018735403718892485,0.0068068269174546,0.013463596394285557,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/canonical_v1/raw/per_case_results_seed_level.csv
