degradation,conditional_source,delta0_label,delta0,gamma,trajectory_id,ADE_noisy,ADE_cond,ADE_gamma,win_vs_cond,win_vs_noisy,confidence_min,confidence_mean,confidence_max,lambda_mean,lambda_max
gaussian_medium,archived_original,default,0.0588282532989978,1,85,0.058885347098112106,0.08649643510580063,0.05598524212837219,True,True,0.1257110983133316,0.4172322154045105,0.7624213099479675,0.5827677845954895,0.8742889165878296
gaussian_medium,archived_original,default,0.0588282532989978,1,86,0.05872054770588875,0.05184214189648628,0.038922496140003204,True,True,0.13830086588859558,0.4188227653503418,0.9245931506156921,0.5811772346496582,0.861699104309082
gaussian_medium,archived_original,default,0.0588282532989978,1,87,0.0609772689640522,0.08875961601734161,0.06537715345621109,True,False,0.11206861585378647,0.41375964879989624,0.8048757314682007,0.5862403512001038,0.8879314064979553
gaussian_medium,archived_original,default,0.0588282532989978,1,88,0.06288284063339233,0.08379226922988892,0.06459660828113556,True,False,0.12177477777004242,0.38805240392684937,0.8588378429412842,0.6119475960731506,0.8782252073287964
gaussian_medium,archived_original,default,0.0588282532989978,1,89,0.06404105573892593,0.06318067014217377,0.04604468122124672,True,True,0.08203586935997009,0.4167146682739258,0.9560496211051941,0.5832853317260742,0.9179641008377075
gaussian_medium,archived_original,default,0.0588282532989978,1,90,0.06123713403940201,0.036682795733213425,0.042116157710552216,False,True,0.13510580360889435,0.3878457546234131,0.7401674389839172,0.6121542453765869,0.8648942112922668
gaussian_medium,archived_original,default,0.0588282532989978,1,91,0.07062261551618576,0.09320341050624847,0.06930569559335709,True,True,0.07167630642652512,0.373801052570343,0.810560941696167,0.626198947429657,0.9283236861228943
gaussian_medium,archived_original,default,0.0588282532989978,1,92,0.06249571964144707,0.03959127143025398,0.03975222259759903,False,True,0.1552969366312027,0.37885236740112305,0.8406258821487427,0.6211475729942322,0.8447030782699585
gaussian_medium,archived_original,default,0.0588282532989978,1,93,0.07992082089185715,0.07009517401456833,0.05958113074302673,True,True,0.07275040447711945,0.3127495348453522,0.6586127877235413,0.6872504949569702,0.9272496104240417
gaussian_medium,archived_original,default,0.0588282532989978,1,94,0.06401105225086212,0.03951927274465561,0.03664644435048103,True,True,0.15963299572467804,0.3675693869590759,0.655231237411499,0.6324306726455688,0.8403670191764832
gaussian_medium,archived_original,default,0.0588282532989978,1,95,0.06344695389270782,0.04729406535625458,0.0494210459291935,False,True,0.09398523718118668,0.40949559211730957,0.8440135717391968,0.5905044078826904,0.9060147404670715
gaussian_medium,archived_original,default,0.0588282532989978,1,96,0.05727323889732361,0.04436543956398964,0.03984694927930832,True,True,0.21845343708992004,0.40109243988990784,0.6270796060562134,0.5989075899124146,0.7815465927124023
gaussian_medium,archived_original,default,0.0588282532989978,1,97,0.05725973844528198,0.038510970771312714,0.03896353393793106,False,True,0.09826503694057465,0.42848944664001465,0.8193567991256714,0.5715104937553406,0.9017349481582642
