degradation,conditional_source,delta0_label,delta0,gamma,method,confidence_bin,N_frames,ADE_mean,ADE_std,ADE_median,ADE_min,ADE_max,ADE_p25,ADE_p75
drift_medium,archived_original,fixed_0.02,0.02,1,noisy,mid,2165,0.014888007176596904,0.004754923814205105,0.014590094797313213,0.007153210695832968,0.02407766319811344,0.010737515985965729,0.018834376707673073
drift_medium,archived_original,fixed_0.02,0.02,1,noisy,low,1071,0.03342072309162659,0.008236856819204082,0.031221147626638412,0.024085545912384987,0.07006075233221054,0.027092918753623962,0.0379469096660614
drift_medium,archived_original,fixed_0.02,0.02,1,cond_residual_t20,high,764,0.01721033913043759,0.01631911153506427,0.01519571803510189,0.0,0.128067746758461,1.1920928955078125e-07,0.025617932435125113
drift_medium,archived_original,fixed_0.02,0.02,1,cond_residual_t20,mid,2165,0.03130829784625014,0.018704750207008257,0.02804277092218399,0.0007593577611260116,0.12080714851617813,0.017400186508893967,0.04121676832437515
drift_medium,archived_original,fixed_0.02,0.02,1,cond_residual_t20,low,1071,0.04242005056712905,0.02341268527575927,0.03890996426343918,0.0016541415825486183,0.11930003017187119,0.02404014766216278,0.05705533176660538
drift_medium,archived_original,fixed_0.02,0.02,1,gamma_1,high,764,0.004499658764152104,0.004560758025854099,0.0035498852375894785,0.0,0.03952129930257797,0.0,0.0069976282538846135
drift_medium,archived_original,fixed_0.02,0.02,1,gamma_1,mid,2165,0.01982593616997924,0.012349155350828799,0.01719227433204651,0.00027504246099852026,0.08056990057229996,0.010673402808606625,0.026548536494374275
drift_medium,archived_original,fixed_0.02,0.02,1,gamma_1,low,1071,0.03832283991997249,0.020523741605896574,0.03577715903520584,0.0012901393929496408,0.11432000994682312,0.02277321182191372,0.05103269964456558
drift_medium,archived_original,fixed_0.02,0.02,2,noisy,high,764,0.0033585938440053114,0.0024614045991548945,0.003814051509834826,0.0,0.007130810525268316,0.0,0.005478417733684182
drift_medium,archived_original,fixed_0.02,0.02,2,noisy,mid,2165,0.014888007176596904,0.004754923814205105,0.014590094797313213,0.007153210695832968,0.02407766319811344,0.010737515985965729,0.018834376707673073
drift_medium,archived_original,fixed_0.02,0.02,2,noisy,low,1071,0.03342072309162659,0.008236856819204082,0.031221147626638412,0.024085545912384987,0.07006075233221054,0.027092918753623962,0.0379469096660614
drift_medium,archived_original,fixed_0.02,0.02,2,cond_residual_t20,high,764,0.01721033913043759,0.01631911153506427,0.01519571803510189,0.0,0.128067746758461,1.1920928955078125e-07,0.025617932435125113
drift_medium,archived_original,fixed_0.02,0.02,2,cond_residual_t20,mid,2165,0.03130829784625014,0.018704750207008257,0.02804277092218399,0.0007593577611260116,0.12080714851617813,0.017400186508893967,0.04121676832437515
drift_medium,archived_original,fixed_0.02,0.02,2,cond_residual_t20,low,1071,0.04242005056712905,0.02341268527575927,0.03890996426343918,0.0016541415825486183,0.11930003017187119,0.02404014766216278,0.05705533176660538
drift_medium,archived_original,fixed_0.02,0.02,2,gamma_2,high,764,0.003355976235932434,0.002649893338615789,0.003446658607572317,0.0,0.015387356281280518,0.0,0.005232665105722845
drift_medium,archived_original,fixed_0.02,0.02,2,gamma_2,mid,2165,0.01611738195218034,0.008877977674473576,0.014153150841593742,0.0007594084017910063,0.05891784280538559,0.009468408301472664,0.021007336676120758
drift_medium,archived_original,fixed_0.02,0.02,2,gamma_2,low,1071,0.035821159312851125,0.018118546223870248,0.033138878643512726,0.0007005564402788877,0.11147989332675934,0.02251528389751911,0.04601374641060829
drift_medium,archived_original,fixed_0.02,0.02,3,noisy,high,764,0.0033585938440053114,0.0024614045991548945,0.003814051509834826,0.0,0.007130810525268316,0.0,0.005478417733684182
drift_medium,archived_original,fixed_0.02,0.02,3,noisy,mid,2165,0.014888007176596904,0.004754923814205105,0.014590094797313213,0.007153210695832968,0.02407766319811344,0.010737515985965729,0.018834376707673073
drift_medium,archived_original,fixed_0.02,0.02,3,noisy,low,1071,0.03342072309162659,0.008236856819204082,0.031221147626638412,0.024085545912384987,0.07006075233221054,0.027092918753623962,0.0379469096660614
drift_medium,archived_original,fixed_0.02,0.02,3,cond_residual_t20,high,764,0.01721033913043759,0.01631911153506427,0.01519571803510189,0.0,0.128067746758461,1.1920928955078125e-07,0.025617932435125113
drift_medium,archived_original,fixed_0.02,0.02,3,cond_residual_t20,mid,2165,0.03130829784625014,0.018704750207008257,0.02804277092218399,0.0007593577611260116,0.12080714851617813,0.017400186508893967,0.04121676832437515
drift_medium,archived_original,fixed_0.02,0.02,3,cond_residual_t20,low,1071,0.04242005056712905,0.02341268527575927,0.03890996426343918,0.0016541415825486183,0.11930003017187119,0.02404014766216278,0.05705533176660538
drift_medium,archived_original,fixed_0.02,0.02,3,gamma_3,high,764,0.003347643116990065,0.0024674972689829088,0.0037358846748247743,0.0,0.00882069393992424,0.0,0.00544970016926527
drift_medium,archived_original,fixed_0.02,0.02,3,gamma_3,mid,2165,0.015194421227242771,0.006686766651869066,0.013722334988415241,0.0024356460198760033,0.046777840703725815,0.009837227873504162,0.019011270254850388
drift_medium,archived_original,fixed_0.02,0.02,3,gamma_3,low,1071,0.03438875329964225,0.016005214216824704,0.03153810650110245,0.0023674119729548693,0.10878641903400421,0.023271095007658005,0.04242507368326187
drift_medium,archived_original,fixed_0.02,0.02,4,noisy,high,764,0.0033585938440053114,0.0024614045991548945,0.003814051509834826,0.0,0.007130810525268316,0.0,0.005478417733684182
drift_medium,archived_original,fixed_0.02,0.02,4,noisy,mid,2165,0.014888007176596904,0.004754923814205105,0.014590094797313213,0.007153210695832968,0.02407766319811344,0.010737515985965729,0.018834376707673073
drift_medium,archived_original,fixed_0.02,0.02,4,noisy,low,1071,0.03342072309162659,0.008236856819204082,0.031221147626638412,0.024085545912384987,0.07006075233221054,0.027092918753623962,0.0379469096660614
drift_medium,archived_original,fixed_0.02,0.02,4,cond_residual_t20,high,764,0.01721033913043759,0.01631911153506427,0.01519571803510189,0.0,0.128067746758461,1.1920928955078125e-07,0.025617932435125113
drift_medium,archived_original,fixed_0.02,0.02,4,cond_residual_t20,mid,2165,0.03130829784625014,0.018704750207008257,0.02804277092218399,0.0007593577611260116,0.12080714851617813,0.017400186508893967,0.04121676832437515
drift_medium,archived_original,fixed_0.02,0.02,4,cond_residual_t20,low,1071,0.04242005056712905,0.02341268527575927,0.03890996426343918,0.0016541415825486183,0.11930003017187119,0.02404014766216278,0.05705533176660538
drift_medium,archived_original,fixed_0.02,0.02,4,gamma_4,high,764,0.0033554955388596696,0.0024600711030388074,0.0037809208733960986,0.0,0.007293027825653553,0.0,0.005473312106914818
drift_medium,archived_original,fixed_0.02,0.02,4,gamma_4,mid,2165,0.014953555076385206,0.0055714488380863405,0.013975904323160648,0.006903547327965498,0.03923548758029938,0.01040039211511612,0.018554367125034332
drift_medium,archived_original,fixed_0.02,0.02,4,gamma_4,low,1071,0.03357388445195315,0.01422603875231627,0.030652323737740517,0.0036453644279390574,0.10623203963041306,0.023938174359500408,0.040017927065491676
drift_medium,archived_original,fixed_0.05,0.05,1,noisy,high,2263,0.009277710956797067,0.005107354707259247,0.009552179835736752,0.0,0.017805952578783035,0.005421515554189682,0.013614218682050705
drift_medium,archived_original,fixed_0.05,0.05,1,noisy,mid,1726,0.028328352803116186,0.008584145667130377,0.026226847432553768,0.01783801056444645,0.06008228287100792,0.02169028390198946,0.03274301812052727
drift_medium,archived_original,fixed_0.05,0.05,1,noisy,low,11,0.0638089847158302,0.0027782804043175397,0.06419618427753448,0.060252051800489426,0.07006075233221054,0.06146406568586826,0.06527242064476013
drift_medium,archived_original,fixed_0.05,0.05,1,cond_residual_t20,high,2263,0.025493286847645385,0.01853933067014823,0.02239993028342724,0.0,0.128067746758461,0.012519454583525658,0.03564504534006119
drift_medium,archived_original,fixed_0.05,0.05,1,cond_residual_t20,mid,1726,0.039567021039278956,0.0222738433445433,0.03581025265157223,0.0016541415825486183,0.12080714851617813,0.02307281270623207,0.051945921033620834
drift_medium,archived_original,fixed_0.05,0.05,1,cond_residual_t20,low,11,0.034459240014918825,0.01811556550526035,0.0373632088303566,0.0066462731920182705,0.06659788638353348,0.02223674301058054,0.03929584287106991
drift_medium,archived_original,fixed_0.05,0.05,1,gamma_1,high,2263,0.009868309062455895,0.007084102131548828,0.008734827861189842,0.0,0.03861304745078087,0.004669147077947855,0.01402287045493722
drift_medium,archived_original,fixed_0.05,0.05,1,gamma_1,mid,1726,0.02935653046721286,0.01386535830512256,0.026784073561429977,0.0017982528079301119,0.09957719594240189,0.019828858319669962,0.03612814750522375
drift_medium,archived_original,fixed_0.05,0.05,1,gamma_1,low,11,0.028605643194168806,0.011673475780132813,0.035824328660964966,0.003945255186408758,0.04076877981424332,0.021608928218483925,0.03755786083638668
drift_medium,archived_original,fixed_0.05,0.05,2,noisy,high,2263,0.009277710956797067,0.005107354707259247,0.009552179835736752,0.0,0.017805952578783035,0.005421515554189682,0.013614218682050705
drift_medium,archived_original,fixed_0.05,0.05,2,noisy,mid,1726,0.028328352803116186,0.008584145667130377,0.026226847432553768,0.01783801056444645,0.06008228287100792,0.02169028390198946,0.03274301812052727
drift_medium,archived_original,fixed_0.05,0.05,2,noisy,low,11,0.0638089847158302,0.0027782804043175397,0.06419618427753448,0.060252051800489426,0.07006075233221054,0.06146406568586826,0.06527242064476013
drift_medium,archived_original,fixed_0.05,0.05,2,cond_residual_t20,high,2263,0.025493286847645385,0.01853933067014823,0.02239993028342724,0.0,0.128067746758461,0.012519454583525658,0.03564504534006119
drift_medium,archived_original,fixed_0.05,0.05,2,cond_residual_t20,mid,1726,0.039567021039278956,0.0222738433445433,0.03581025265157223,0.0016541415825486183,0.12080714851617813,0.02307281270623207,0.051945921033620834
drift_medium,archived_original,fixed_0.05,0.05,2,cond_residual_t20,low,11,0.034459240014918825,0.01811556550526035,0.0373632088303566,0.0066462731920182705,0.06659788638353348,0.02223674301058054,0.03929584287106991
drift_medium,archived_original,fixed_0.05,0.05,2,gamma_2,high,2263,0.009282911318103576,0.005267025865524117,0.009402712807059288,0.0,0.023105230182409286,0.00540496245957911,0.013283141423016787
drift_medium,archived_original,fixed_0.05,0.05,2,gamma_2,mid,1726,0.02809870788268529,0.009911000363752892,0.02569354884326458,0.0098072225227952,0.08726402372121811,0.0210865237750113,0.03258692007511854
drift_medium,archived_original,fixed_0.05,0.05,2,gamma_2,low,11,0.03330157002942129,0.007449443001364506,0.030927041545510292,0.018488634377717972,0.045295972377061844,0.02881304919719696,0.03993075713515282
drift_medium,archived_original,fixed_0.05,0.05,3,noisy,high,2263,0.009277710956797067,0.005107354707259247,0.009552179835736752,0.0,0.017805952578783035,0.005421515554189682,0.013614218682050705
drift_medium,archived_original,fixed_0.05,0.05,3,noisy,mid,1726,0.028328352803116186,0.008584145667130377,0.026226847432553768,0.01783801056444645,0.06008228287100792,0.02169028390198946,0.03274301812052727
drift_medium,archived_original,fixed_0.05,0.05,3,noisy,low,11,0.0638089847158302,0.0027782804043175397,0.06419618427753448,0.060252051800489426,0.07006075233221054,0.06146406568586826,0.06527242064476013
drift_medium,archived_original,fixed_0.05,0.05,3,cond_residual_t20,high,2263,0.025493286847645385,0.01853933067014823,0.02239993028342724,0.0,0.128067746758461,0.012519454583525658,0.03564504534006119
drift_medium,archived_original,fixed_0.05,0.05,3,cond_residual_t20,mid,1726,0.039567021039278956,0.0222738433445433,0.03581025265157223,0.0016541415825486183,0.12080714851617813,0.02307281270623207,0.051945921033620834
drift_medium,archived_original,fixed_0.05,0.05,3,cond_residual_t20,low,11,0.034459240014918825,0.01811556550526035,0.0373632088303566,0.0066462731920182705,0.06659788638353348,0.02223674301058054,0.03929584287106991
drift_medium,archived_original,fixed_0.05,0.05,3,gamma_3,high,2263,0.009275173869229264,0.005121081195660273,0.009548904374241829,0.0,0.01909009739756584,0.005418409360572696,0.013483299408107996
drift_medium,archived_original,fixed_0.05,0.05,3,gamma_3,mid,1726,0.02805745237110871,0.008673959913155442,0.025989088229835033,0.016045989468693733,0.07871613651514053,0.021434609778225422,0.03236760012805462
drift_medium,archived_original,fixed_0.05,0.05,3,gamma_3,low,11,0.03995223885232752,0.0060747354251114655,0.03981652855873108,0.031076937913894653,0.049724314361810684,0.03458714112639427,0.04502132348716259
drift_medium,archived_original,fixed_0.05,0.05,4,noisy,high,2263,0.009277710956797067,0.005107354707259247,0.009552179835736752,0.0,0.017805952578783035,0.005421515554189682,0.013614218682050705
drift_medium,archived_original,fixed_0.05,0.05,4,noisy,mid,1726,0.028328352803116186,0.008584145667130377,0.026226847432553768,0.01783801056444645,0.06008228287100792,0.02169028390198946,0.03274301812052727
drift_medium,archived_original,fixed_0.05,0.05,4,noisy,low,11,0.0638089847158302,0.0027782804043175397,0.06419618427753448,0.060252051800489426,0.07006075233221054,0.06146406568586826,0.06527242064476013
drift_medium,archived_original,fixed_0.05,0.05,4,cond_residual_t20,high,2263,0.025493286847645385,0.01853933067014823,0.02239993028342724,0.0,0.128067746758461,0.012519454583525658,0.03564504534006119
drift_medium,archived_original,fixed_0.05,0.05,4,cond_residual_t20,mid,1726,0.039567021039278956,0.0222738433445433,0.03581025265157223,0.0016541415825486183,0.12080714851617813,0.02307281270623207,0.051945921033620834
drift_medium,archived_original,fixed_0.05,0.05,4,cond_residual_t20,low,11,0.034459240014918825,0.01811556550526035,0.0373632088303566,0.0066462731920182705,0.06659788638353348,0.02223674301058054,0.03929584287106991
drift_medium,archived_original,fixed_0.05,0.05,4,gamma_4,high,2263,0.009277288516048364,0.005109323499588686,0.009547855705022812,0.0,0.01812947355210781,0.005421995650976896,0.01358128571882844
drift_medium,archived_original,fixed_0.05,0.05,4,gamma_4,mid,1726,0.02813876023664984,0.008395929616326129,0.026108928956091404,0.017503993585705757,0.07278222590684891,0.02161224139854312,0.03277250938117504
drift_medium,archived_original,fixed_0.05,0.05,4,gamma_4,low,11,0.0459540377963673,0.004833061756499682,0.04619944840669632,0.03943072631955147,0.05338023602962494,0.04141315631568432,0.04950619675219059
drift_medium,archived_original,fixed_0.10,0.1,1,noisy,high,3678,0.01535143160321099,0.009178591413301289,0.01454479107633233,0.0,0.03566671535372734,0.008245127508416772,0.022259263787418604
drift_medium,archived_original,fixed_0.10,0.1,1,noisy,mid,322,0.04388052866047954,0.006671885003607856,0.04212608188390732,0.0356927216053009,0.07006075233221054,0.03888986445963383,0.04692357685416937
drift_medium,archived_original,fixed_0.10,0.1,1,noisy,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,1,cond_residual_t20,high,3678,0.03004757381392562,0.02010335863788589,0.0267366049811244,0.0,0.128067746758461,0.015460198279470205,0.0410162266343832
drift_medium,archived_original,fixed_0.10,0.1,1,cond_residual_t20,mid,322,0.049217582616654244,0.027101928501690884,0.04556226171553135,0.004076223820447922,0.11930003017187119,0.026660930830985308,0.06707367673516273
drift_medium,archived_original,fixed_0.10,0.1,1,cond_residual_t20,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,1,gamma_1,high,3678,0.015493042513358701,0.010065354273838239,0.01416408596560359,0.0,0.055234767496585846,0.007842188468202949,0.022283732891082764
drift_medium,archived_original,fixed_0.10,0.1,1,gamma_1,mid,322,0.04166151503511699,0.011728371185279344,0.04074839875102043,0.006373616401106119,0.08522839844226837,0.03290420211851597,0.04779289290308952
drift_medium,archived_original,fixed_0.10,0.1,1,gamma_1,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,2,noisy,high,3678,0.01535143160321099,0.009178591413301289,0.01454479107633233,0.0,0.03566671535372734,0.008245127508416772,0.022259263787418604
drift_medium,archived_original,fixed_0.10,0.1,2,noisy,mid,322,0.04388052866047954,0.006671885003607856,0.04212608188390732,0.0356927216053009,0.07006075233221054,0.03888986445963383,0.04692357685416937
drift_medium,archived_original,fixed_0.10,0.1,2,noisy,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,2,cond_residual_t20,high,3678,0.03004757381392562,0.02010335863788589,0.0267366049811244,0.0,0.128067746758461,0.015460198279470205,0.0410162266343832
drift_medium,archived_original,fixed_0.10,0.1,2,cond_residual_t20,mid,322,0.049217582616654244,0.027101928501690884,0.04556226171553135,0.004076223820447922,0.11930003017187119,0.026660930830985308,0.06707367673516273
drift_medium,archived_original,fixed_0.10,0.1,2,cond_residual_t20,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,2,gamma_2,high,3678,0.015323002478887394,0.009194239749793704,0.014458587393164635,0.0,0.0406072735786438,0.008222054922953248,0.022122901864349842
drift_medium,archived_original,fixed_0.10,0.1,2,gamma_2,mid,322,0.042556180445164994,0.006221501327184659,0.0417037159204483,0.027695538476109505,0.07089147716760635,0.038397662341594696,0.04684163071215153
drift_medium,archived_original,fixed_0.10,0.1,2,gamma_2,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,3,noisy,high,3678,0.01535143160321099,0.009178591413301289,0.01454479107633233,0.0,0.03566671535372734,0.008245127508416772,0.022259263787418604
drift_medium,archived_original,fixed_0.10,0.1,3,noisy,mid,322,0.04388052866047954,0.006671885003607856,0.04212608188390732,0.0356927216053009,0.07006075233221054,0.03888986445963383,0.04692357685416937
drift_medium,archived_original,fixed_0.10,0.1,3,noisy,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,3,cond_residual_t20,high,3678,0.03004757381392562,0.02010335863788589,0.0267366049811244,0.0,0.128067746758461,0.015460198279470205,0.0410162266343832
drift_medium,archived_original,fixed_0.10,0.1,3,cond_residual_t20,mid,322,0.049217582616654244,0.027101928501690884,0.04556226171553135,0.004076223820447922,0.11930003017187119,0.026660930830985308,0.06707367673516273
drift_medium,archived_original,fixed_0.10,0.1,3,cond_residual_t20,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,3,gamma_3,high,3678,0.015343100864842434,0.009171362178021768,0.014534523244947195,0.0,0.03683959320187569,0.008237846661359072,0.02220000373199582
drift_medium,archived_original,fixed_0.10,0.1,3,gamma_3,mid,322,0.043276768409132214,0.005837787409741461,0.04206016659736633,0.03429475054144859,0.06448408216238022,0.038604616187512875,0.046994175761938095
drift_medium,archived_original,fixed_0.10,0.1,3,gamma_3,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,4,noisy,high,3678,0.01535143160321099,0.009178591413301289,0.01454479107633233,0.0,0.03566671535372734,0.008245127508416772,0.022259263787418604
drift_medium,archived_original,fixed_0.10,0.1,4,noisy,mid,322,0.04388052866047954,0.006671885003607856,0.04212608188390732,0.0356927216053009,0.07006075233221054,0.03888986445963383,0.04692357685416937
drift_medium,archived_original,fixed_0.10,0.1,4,noisy,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,4,cond_residual_t20,high,3678,0.03004757381392562,0.02010335863788589,0.0267366049811244,0.0,0.128067746758461,0.015460198279470205,0.0410162266343832
drift_medium,archived_original,fixed_0.10,0.1,4,cond_residual_t20,mid,322,0.049217582616654244,0.027101928501690884,0.04556226171553135,0.004076223820447922,0.11930003017187119,0.026660930830985308,0.06707367673516273
drift_medium,archived_original,fixed_0.10,0.1,4,cond_residual_t20,low,0,,,,,,,
drift_medium,archived_original,fixed_0.10,0.1,4,gamma_4,high,3678,0.015349398904079709,0.009176087949055486,0.014546530321240425,0.0,0.03600660338997841,0.008245470700785518,0.02223834116011858
drift_medium,archived_original,fixed_0.10,0.1,4,gamma_4,mid,322,0.04361691937914917,0.006194943398327042,0.04208442568778992,0.035270918160676956,0.06638415902853012,0.03884905111044645,0.047000616788864136
drift_medium,archived_original,fixed_0.10,0.1,4,gamma_4,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,1,noisy,high,4000,0.017648023916321108,0.011886691868198433,0.01567825675010681,0.0,0.07006075233221054,0.008686359971761703,0.02483723359182477
drift_medium,archived_original,fixed_0.20,0.2,1,noisy,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,1,noisy,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,1,cond_residual_t20,high,4000,0.031590759522545274,0.021399561555313112,0.027963188476860523,0.0,0.128067746758461,0.01602761819958687,0.042909217067062855
drift_medium,archived_original,fixed_0.20,0.2,1,cond_residual_t20,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,1,cond_residual_t20,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,1,gamma_1,high,4000,0.01749506959235441,0.011812076594533922,0.01567063294351101,0.0,0.07416502386331558,0.008564982563257217,0.024535331409424543
drift_medium,archived_original,fixed_0.20,0.2,1,gamma_1,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,1,gamma_1,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,2,noisy,high,4000,0.017648023916321108,0.011886691868198433,0.01567825675010681,0.0,0.07006075233221054,0.008686359971761703,0.02483723359182477
drift_medium,archived_original,fixed_0.20,0.2,2,noisy,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,2,noisy,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,2,cond_residual_t20,high,4000,0.031590759522545274,0.021399561555313112,0.027963188476860523,0.0,0.128067746758461,0.01602761819958687,0.042909217067062855
drift_medium,archived_original,fixed_0.20,0.2,2,cond_residual_t20,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,2,cond_residual_t20,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,2,gamma_2,high,4000,0.01760020651427476,0.011773573251233675,0.015684536658227444,0.0,0.06509191542863846,0.008687513647601008,0.024785138200968504
drift_medium,archived_original,fixed_0.20,0.2,2,gamma_2,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,2,gamma_2,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,3,noisy,high,4000,0.017648023916321108,0.011886691868198433,0.01567825675010681,0.0,0.07006075233221054,0.008686359971761703,0.02483723359182477
drift_medium,archived_original,fixed_0.20,0.2,3,noisy,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,3,noisy,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,3,cond_residual_t20,high,4000,0.031590759522545274,0.021399561555313112,0.027963188476860523,0.0,0.128067746758461,0.01602761819958687,0.042909217067062855
drift_medium,archived_original,fixed_0.20,0.2,3,cond_residual_t20,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,3,cond_residual_t20,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,3,gamma_3,high,4000,0.017637489341577748,0.011856091062436765,0.015671859495341778,0.0,0.06857795268297195,0.00868637952953577,0.024851261638104916
drift_medium,archived_original,fixed_0.20,0.2,3,gamma_3,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,3,gamma_3,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,4,noisy,high,4000,0.017648023916321108,0.011886691868198433,0.01567825675010681,0.0,0.07006075233221054,0.008686359971761703,0.02483723359182477
drift_medium,archived_original,fixed_0.20,0.2,4,noisy,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,4,noisy,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,4,cond_residual_t20,high,4000,0.031590759522545274,0.021399561555313112,0.027963188476860523,0.0,0.128067746758461,0.01602761819958687,0.042909217067062855
drift_medium,archived_original,fixed_0.20,0.2,4,cond_residual_t20,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,4,cond_residual_t20,low,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,4,gamma_4,high,4000,0.01764558595235576,0.011878927526630438,0.01567879132926464,0.0,0.06962132453918457,0.008686344837769866,0.024833063129335642
drift_medium,archived_original,fixed_0.20,0.2,4,gamma_4,mid,0,,,,,,,
drift_medium,archived_original,fixed_0.20,0.2,4,gamma_4,low,0,,,,,,,
burst_medium,archived_original,default,0.0140544418245553,1,noisy,high,351,0.0033844329565463314,0.0011811905565715065,0.003593557747080922,9.825579036260024e-05,0.005006195046007633,0.002589566516689956,0.004384332103654742
burst_medium,archived_original,default,0.0140544418245553,1,noisy,mid,2073,0.010783036208895314,0.003298685809564554,0.010689876973628998,0.005014616530388594,0.016917986795306206,0.00804123841226101,0.013574161566793919
burst_medium,archived_original,default,0.0140544418245553,1,noisy,low,1576,0.1747973691010233,0.1919517201052237,0.06979499012231827,0.01694335788488388,0.9783440828323364,0.020625434815883636,0.2966974899172783
burst_medium,archived_original,default,0.0140544418245553,1,cond_residual_t20,high,351,0.05163655085625138,0.041083777326575976,0.03987547382712364,0.000637934950646013,0.21375250816345215,0.019893172197043896,0.07610796764492989
burst_medium,archived_original,default,0.0140544418245553,1,cond_residual_t20,mid,2073,0.051580364807467104,0.04334648971834254,0.036415476351976395,0.0006575722363777459,0.2481553554534912,0.018944676965475082,0.07484066486358643
burst_medium,archived_original,default,0.0140544418245553,1,cond_residual_t20,low,1576,0.15386363663342792,0.1430188334112608,0.10637783631682396,0.001759979990310967,0.7122989296913147,0.035390025936067104,0.23567379638552666
burst_medium,archived_original,default,0.0140544418245553,1,gamma_1,high,351,0.011275107864614846,0.009347161932500188,0.008347917348146439,0.00010420870967209339,0.056393977254629135,0.004385560983791947,0.014795625116676092
burst_medium,archived_original,default,0.0140544418245553,1,gamma_1,mid,2073,0.027592510601290737,0.02339599943307977,0.019221821799874306,4.306409755372442e-05,0.1481958031654358,0.011033791117370129,0.03769635036587715
burst_medium,archived_original,default,0.0140544418245553,1,gamma_1,low,1576,0.14881477543645713,0.1456183378063733,0.094722431153059,0.001304620411247015,0.7122989296913147,0.02970362827181816,0.23565973341464996
burst_medium,archived_original,default,0.0140544418245553,2,noisy,high,351,0.0033844329565463314,0.0011811905565715065,0.003593557747080922,9.825579036260024e-05,0.005006195046007633,0.002589566516689956,0.004384332103654742
burst_medium,archived_original,default,0.0140544418245553,2,noisy,mid,2073,0.010783036208895314,0.003298685809564554,0.010689876973628998,0.005014616530388594,0.016917986795306206,0.00804123841226101,0.013574161566793919
burst_medium,archived_original,default,0.0140544418245553,2,noisy,low,1576,0.1747973691010233,0.1919517201052237,0.06979499012231827,0.01694335788488388,0.9783440828323364,0.020625434815883636,0.2966974899172783
burst_medium,archived_original,default,0.0140544418245553,2,cond_residual_t20,high,351,0.05163655085625138,0.041083777326575976,0.03987547382712364,0.000637934950646013,0.21375250816345215,0.019893172197043896,0.07610796764492989
burst_medium,archived_original,default,0.0140544418245553,2,cond_residual_t20,mid,2073,0.051580364807467104,0.04334648971834254,0.036415476351976395,0.0006575722363777459,0.2481553554534912,0.018944676965475082,0.07484066486358643
burst_medium,archived_original,default,0.0140544418245553,2,cond_residual_t20,low,1576,0.15386363663342792,0.1430188334112608,0.10637783631682396,0.001759979990310967,0.7122989296913147,0.035390025936067104,0.23567379638552666
burst_medium,archived_original,default,0.0140544418245553,2,gamma_2,high,351,0.004137892770191901,0.0026855329460362394,0.003596897004172206,8.19674605736509e-05,0.016360005363821983,0.0023333252174779773,0.005153046455234289
burst_medium,archived_original,default,0.0140544418245553,2,gamma_2,mid,2073,0.01687558013282874,0.013893228991237521,0.012624025344848633,0.0003016180999111384,0.09417565166950226,0.007808214519172907,0.02109546586871147
burst_medium,archived_original,default,0.0140544418245553,2,gamma_2,low,1576,0.14523509401591084,0.14767627407370337,0.08160318434238434,0.0008783466182649136,0.7122989296913147,0.02593394834548235,0.23551363125443459
burst_medium,archived_original,default,0.0140544418245553,3,noisy,high,351,0.0033844329565463314,0.0011811905565715065,0.003593557747080922,9.825579036260024e-05,0.005006195046007633,0.002589566516689956,0.004384332103654742
