geometry_profile,source_family,experiment_id,degradation,coarse_method,method_name,refiner_name,alpha,output_path,evaluated_windows,off_map_ratio,boundary_violation_count,internal_wall_crossing_count,door_valid_crossing_count,door_crossing_valid_ratio,infeasible_transition_count,window_violation_count,window_violation_rate,infeasible_transition_rate,mean_infeasible_transitions_per_window,masked_infeasible_transition_count,masked_segment_count,masked_infeasible_transition_rate,total_points,total_segments
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,0.00027153994802425535,163,6604,5210,0.788915808600848,1584,944,0.03145198907176651,0.00277765113122648,0.05277537149330312,239,150070,0.001592590124608516,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,0.0002698740587725728,162,6608,5212,0.7887409200968523,1583,941,0.031352035716665554,0.0027758975635931303,0.052742053708269475,238,150070,0.0015859265676017858,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,0.00027820350503098554,167,6618,5219,0.7886068298579632,1593,946,0.03151862464183381,0.0027934332399266308,0.05307523155860598,248,150070,0.0016525621376690877,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,0.00028653295128939826,172,6722,5318,0.7911335911930973,1603,955,0.03181848470713667,0.002810968916260131,0.053408409408942495,258,150070,0.0017191977077363897,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,0.0003115212900646365,187,7024,5593,0.7962699316628702,1649,967,0.032218298127540484,0.0028916330273942334,0.05494102752049044,304,150070,0.0020257213300459787,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,0.0003248484040780969,195,7324,5856,0.7995630802839978,1696,984,0.03278470047311255,0.0029740507061616858,0.05650696341707203,351,150070,0.002338908509362298,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,0.00019990671020190577,120,7027,5508,0.7838337839760923,1688,917,0.030552408875857934,0.0029600221650948853,0.056240421136802825,541,150070,0.0036049843406410344,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,0.00019324315319517557,116,6999,5491,0.7845406486640949,1672,909,0.030285866595588726,0.002931965082961285,0.05570733657626441,525,150070,0.0034983674285333512,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,0.0001865795961884454,112,6953,5472,0.7869984179490868,1640,893,0.02975278203505031,0.002875850918694083,0.05464116745518758,493,150070,0.003285133604317985,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,0.00016825481441993737,101,6848,5416,0.7908878504672897,1574,863,0.028753248484040782,0.0027601154548929797,0.052442193642966616,427,150070,0.0028453388418737922,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,0.00015492770040647697,93,6805,5414,0.7955914768552534,1516,832,0.0277203971479976,0.0026584085321586766,0.05050976211101486,369,150070,0.002458852535483441,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,0.00015659358965815952,94,7033,5644,0.8025024882695863,1515,828,0.027587126007863,0.002656654964525327,0.05047644432598121,368,150070,0.002452188978476711,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,0.0001832478176850803,110,7389,5973,0.808363784003248,1563,840,0.02798693942826681,0.002740826210926129,0.052075698007596455,416,150070,0.00277203971479976,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,0.00015992536816152462,96,8088,6098,0.7539564787339268,2128,953,0.03175184913706937,0.003731591923768908,0.07090024655160924,152,150070,0.0010128606650229893,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,0.00016159125741320717,97,8088,6097,0.7538328387734916,2130,953,0.03175184913706937,0.003735099059035608,0.07096688212167655,154,150070,0.0010261877790364497,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,0.00015992536816152462,96,8088,6095,0.7535855588526211,2131,955,0.03181848470713667,0.003736852626668958,0.0710001999067102,155,150070,0.0010328513360431798,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,0.00016492303591657227,99,8106,6109,0.7536392795460153,2138,957,0.03188512027720397,0.0037491276001024084,0.07123342440194576,162,150070,0.0010794962350902913,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,0.00017158659292330246,103,8230,6207,0.7541919805589308,2171,967,0.032218298127540484,0.00380699533200296,0.07233291130805625,195,150070,0.0012993936163123877,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,0.00020323848870527087,122,8540,6492,0.7601873536299766,2219,981,0.032684747118011594,0.0038911665784037625,0.07393216498967149,243,150070,0.0016192443526354368,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,0.0002282268274805091,137,8864,6771,0.7638763537906137,2282,1010,0.03365096288398747,0.004001641339304815,0.0760311854467915,306,150070,0.002039048444059439,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,0.00010661691210768308,64,6287,5232,0.8321934149832989,1130,689,0.022955953888185512,0.0019815314256855575,0.037649097088025586,184,150070,0.0012260944892383554,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,0.00010828280135936563,65,6279,5232,0.8332537028189202,1124,688,0.022922636103151862,0.001971010019885457,0.03744919037782368,178,150070,0.0011861131471979742,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,0.00010661691210768308,64,6279,5233,0.8334129638477464,1121,690,0.022989271673219163,0.001965749316985407,0.03734923702272273,175,150070,0.0011661224761777837,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,0.00011161457986273073,67,6277,5242,0.8351123148000638,1115,691,0.023022589458252814,0.0019552279111853064,0.03714933031252082,169,150070,0.0011261411341374026,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,0.00012327580462450857,74,6369,5316,0.8346679227508244,1144,703,0.02342240287865663,0.002006081372552458,0.0381155460784967,198,150070,0.0013193842873325781,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,0.00015326181115479442,92,6649,5579,0.839073544893969,1183,718,0.023922169654161392,0.00207447051025311,0.03941493969480909,237,150070,0.0015792630105950557,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,0.00018158192843339776,109,6961,5858,0.8415457549202701,1238,748,0.024921703205170922,0.0021709167300873627,0.04124741787165989,292,150070,0.0019457586459652163,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,7.496501632571466e-05,45,5281,5024,0.9513349744366597,324,200,0.006663557006730192,0.0005681559132054164,0.010794962350902913,279,150070,0.0018591324048777237,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,6.830145931898447e-05,41,5231,4991,0.9541196711909768,303,193,0.006430332511494636,0.0005313309929050653,0.010095288865196242,258,150070,0.0017191977077363897,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,6.163790231225428e-05,37,5197,4978,0.9578603040215509,276,180,0.005997201306057173,0.000483984666804614,0.009195708669287666,231,150070,0.0015392816685546745,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,4.831078829879389e-05,29,5115,4953,0.9683284457478006,208,148,0.004931032184980343,0.00036474206773681056,0.0069300992869994,163,150070,0.0010861597920970214,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,2.832011727860332e-05,17,5109,4961,0.9710315130162458,175,140,0.004664489904711135,0.00030687433583625887,0.005830612380888918,130,150070,0.000866262410874925,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,7.829679482907976e-05,47,5383,5242,0.9738064276425785,206,150,0.004997667755047644,0.00036123493247011045,0.006863463716932098,161,150070,0.001072832678083561,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,0.00012494169387619112,75,5719,5555,0.9713236579821647,263,172,0.0057306590257879654,0.00046118828757106333,0.008762577463850204,218,150070,0.001452655427467182,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,0.0,0,4967,4962,0.9989933561505939,5,5,0.00016658892516825482,8.767838166750253e-06,0.00016658892516825482,5,150070,3.3317785033650966e-05,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,0.0,0,4967,4958,0.9981880410710691,9,9,0.00029986006530285865,1.5782108700150456e-05,0.00029986006530285865,9,150070,5.9972013060571736e-05,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,0.0,0,4967,4952,0.9969800684517818,15,15,0.0004997667755047645,2.630351450025076e-05,0.0004997667755047645,15,150070,9.995335510095288e-05,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,30014,0.0,0,4973,4948,0.9949728534084054,25,25,0.000832944625841274,4.3839190833751265e-05,0.000832944625841274,25,150070,0.00016658892516825482,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.50.npy,30014,0.0,0,5071,5022,0.990337211595346,49,49,0.0016325714666488972,8.592481403415249e-05,0.0016325714666488972,49,150070,0.00032651429332977944,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.75.npy,30014,4.1647231292063704e-05,25,5373,5301,0.9865996649916248,106,76,0.002532151662557473,0.00018587816913510536,0.003531685213567002,106,150070,0.0007063370427134004,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha1.00.npy,30014,8.329446258412741e-05,50,5705,5598,0.9812445223488169,171,110,0.003664956353701606,0.00029986006530285865,0.005697341240754315,171,150070,0.001139468248150863,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.00.npy,30014,3.3317785033650963e-06,2,4978,4959,0.9961832061068703,21,16,0.0005330845605384155,3.682492030035106e-05,0.0006996734857066702,5,150070,3.3317785033650966e-05,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.05.npy,30014,3.3317785033650963e-06,2,4978,4955,0.9953796705504219,25,20,0.0006663557006730193,4.3839190833751265e-05,0.000832944625841274,9,150070,5.9972013060571736e-05,600280,570266
canonical_room3_wall_door_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,/Users/shangshanchong/Desktop/pytorch_env_check/trajectory_ddpm_mvp/SingularTrajectory/outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.10.npy,30014,3.3317785033650963e-06,2,4978,4948,0.9939734833266372,32,27,0.000899580195908576,5.611416426720162e-05,0.001066169121076831,16,150070,0.00010661691210768308,600280,570266
