condition,zeta,seed,trajectory_id,t,finite,first_nonfinite_stage,L_norm,weighted_residual_norm,unweighted_residual_norm,sigma_obs_min,sigma_obs_mean,sigma_obs_max,loss_isfinite,grad_norm,grad_max_abs,grad_isfinite,x_base_norm_after_ddpm,x_base_max_abs_after_ddpm,x_base_isfinite_after_ddpm,update_norm,update_max_abs,update_to_x_ratio,x_after_norm,x_after_max_abs,x_after_isfinite,anchor_y0_x,anchor_y0_y,anchor_error,anchor_anomaly_threshold,anchor_obvious_anomaly
burst_medium,3.0,42,1,53,True,none,70.54510498046875,70.54510498046875,4.558793544769287,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,1.928257703781128,1.02826726436615,True,92.93811798095703,34.064483642578125,True,5.784773349761963,3.08480167388916,0.062243280533690146,90.7066421508789,33.07448959350586,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,52,True,none,67.63136291503906,67.63136291503906,4.389838695526123,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,1.9379137754440308,0.8595383167266846,True,88.76936340332031,32.47761917114258,True,5.813741207122803,2.5786149501800537,0.06549265404448401,86.63469696044922,30.214210510253906,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,51,True,none,65.9059066772461,65.9059066772461,4.249265193939209,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,2.3513245582580566,1.0876779556274414,True,84.8896484375,29.867868423461914,True,7.053974151611328,3.263033866882324,0.08309581063708532,82.8328857421875,29.497453689575195,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,50,True,none,64.50180053710938,64.50180053710938,4.201543807983398,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,2.8288228511810303,1.621802806854248,True,81.14859008789062,28.8402099609375,True,8.486469268798828,4.865408420562744,0.10457938036393703,79.06710052490234,28.479907989501953,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,49,True,none,65.23494720458984,65.23494720458984,4.186703681945801,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,3.2484872341156006,1.6644179821014404,True,77.40504455566406,27.886491775512695,True,9.745462417602539,4.993253707885742,0.12590216146176608,75.54834747314453,27.312707901000977,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,48,True,none,62.01409149169922,62.01409149169922,4.048916339874268,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,2.9249608516693115,1.767902135848999,True,74.11579895019531,26.592044830322266,True,8.774882316589355,5.303706169128418,0.11839422148691704,71.91165924072266,26.171768188476562,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,47,True,none,64.17964935302734,64.17964935302734,4.116812229156494,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,4.5529961585998535,2.218575954437256,True,70.38533782958984,25.597431182861328,True,13.658987998962402,6.655727863311768,0.1940601326945681,68.92900848388672,24.49677276611328,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,46,True,none,72.55380249023438,72.55380249023438,4.730678558349609,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,5.9687581062316895,3.4204602241516113,True,67.66012573242188,23.99405860900879,True,17.906272888183594,10.261381149291992,0.2646503046565116,66.80394744873047,23.528966903686523,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,45,True,none,69.90985107421875,69.90985107421875,4.441657066345215,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,4.982357978820801,2.4892935752868652,True,65.40338897705078,23.027881622314453,True,14.947073936462402,7.467880725860596,0.22853668854540418,63.43285369873047,22.568300247192383,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,44,True,none,60.93599319458008,60.93599319458008,3.9492297172546387,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,2.935575485229492,1.2364962100982666,True,62.00053024291992,21.984636306762695,True,8.806727409362793,3.7094886302948,0.14204277568042775,59.42120361328125,21.75411605834961,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,43,True,none,52.65951156616211,52.65951156616211,3.3730297088623047,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,2.1920597553253174,1.063609004020691,True,58.2515983581543,21.23142433166504,True,6.576179504394531,3.190826892852783,0.11289268775015265,55.820335388183594,20.347633361816406,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
burst_medium,3.0,42,1,42,True,none,49.02863311767578,49.02863311767578,3.1904706954956055,0.05509641021490097,0.0635894313454628,0.0707106739282608,True,2.080756187438965,0.990479588508606,True,54.7190055847168,19.787900924682617,True,6.2422685623168945,2.9714388847351074,0.11407861849120056,52.268592834472656,19.449338912963867,True,0.20286381244659424,0.7127420902252197,2.3363842964172363,3.9853169918060303,False
