condition,zeta,seed,trajectory_id,t,eval_t_for_base_guided,measurement_loss_variable,guidance_update_applied_to,likelihood_norm_before_guidance,likelihood_norm_after_guidance,likelihood_delta_after_minus_before,ADE_before_guidance,ADE_after_guidance,ADE_delta_after_minus_before,acceleration_RMS_before_guidance,acceleration_RMS_after_guidance,acceleration_delta_after_minus_before,update_to_x_ratio,grad_norm,x_base_isfinite,x_guided_isfinite,loss_isfinite,grad_isfinite
burst_medium,1.0,42,1,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,7.396156311035156,7.17708158493042,-0.21907472610473633,1.217699646949768,1.222707986831665,0.005008339881896973,0.18756313621997833,0.1889694333076477,0.0014062970876693726,0.1226506569540549,0.814187228679657,True,True,True,True
burst_medium,1.0,42,1,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,6.018612861633301,5.934202194213867,-0.0844106674194336,1.2327637672424316,1.2319800853729248,-0.0007836818695068359,0.21285195648670197,0.2045811414718628,-0.008270815014839172,0.14358613854789826,0.781353235244751,True,True,True,True
burst_medium,1.0,42,1,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.603959083557129,5.499426364898682,-0.10453271865844727,1.2400219440460205,1.234480619430542,-0.005541324615478516,0.1853974461555481,0.18592536449432373,0.0005279183387756348,0.14387884491630054,0.7402176856994629,True,True,True,True
burst_medium,1.0,42,1,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,6.505361080169678,11.830321311950684,5.324960231781006,1.267607569694519,1.2032768726348877,-0.06433069705963135,0.19245512783527374,0.20245245099067688,0.009997323155403137,0.7272652552554177,4.050453186035156,True,True,True,True
burst_medium,1.0,42,1,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,54.23957443237305,60.750816345214844,6.511241912841797,1.820459008216858,1.1028966903686523,-0.7175623178482056,0.39155927300453186,0.3772066533565521,-0.014352619647979736,1.118826815057988,10.710845947265625,True,True,True,True
burst_medium,1.0,42,1,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,380.0317687988281,405.74334716796875,25.711578369140625,5.9222211837768555,4.5681962966918945,-1.354024887084961,0.6032730340957642,0.6071457266807556,0.003872692584991455,1.746608739149621,28.03787612915039,True,True,True,True
burst_medium,3.0,42,1,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,7.396156311035156,7.1123833656311035,-0.28377294540405273,1.217699646949768,1.2314121723175049,0.013712525367736816,0.18756313621997833,0.1935330033302307,0.00596986711025238,0.3679519618832117,0.814187228679657,True,True,True,True
burst_medium,3.0,42,1,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,388.03973388671875,790.0387573242188,401.9990234375,5.866690635681152,9.604697227478027,3.738006591796875,5.492464542388916,6.336423873901367,0.8439593315124512,0.37617998615269027,23.87662124633789,True,True,True,True
burst_medium,3.0,42,1,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,94.4096908569336,89.9189682006836,-4.49072265625,1.5796968936920166,1.5919963121414185,0.012299418449401855,3.5727291107177734,3.463027000427246,-0.10970211029052734,0.0393822309287996,1.5936131477355957,True,True,True,True
burst_medium,3.0,42,1,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,61.45685577392578,45.68607711791992,-15.77077865600586,1.4658992290496826,1.2634221315383911,-0.2024770975112915,1.7585803270339966,1.652228832244873,-0.10635149478912354,0.26973078625055696,4.381478309631348,True,True,True,True
burst_medium,3.0,42,1,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,284.6488342285156,198.81069946289062,-85.838134765625,3.7779152393341064,3.272263288497925,-0.5056519508361816,1.1894588470458984,1.6524121761322021,0.4629533290863037,1.12724003559494,13.633338928222656,True,True,True,True
burst_medium,3.0,42,1,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,1434.6854248046875,933.40478515625,-501.2806396484375,18.73394203186035,11.873575210571289,-6.8603668212890625,2.670213460922241,2.679185390472412,0.008971929550170898,1.2981270930383044,28.07361602783203,True,True,True,True
burst_medium,0.0,42,2,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,12.400832176208496,12.400832176208496,0.0,1.3829082250595093,1.3829082250595093,0.0,0.5484642386436462,0.5484642386436462,0.0,0.0,3.8254823684692383,True,True,True,True
burst_medium,0.0,42,2,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,10.990930557250977,10.990930557250977,0.0,1.3574237823486328,1.3574237823486328,0.0,0.5154645442962646,0.5154645442962646,0.0,0.0,2.842834949493408,True,True,True,True
burst_medium,0.0,42,2,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,8.433286666870117,8.433286666870117,0.0,1.3113712072372437,1.3113712072372437,0.0,0.5140047073364258,0.5140047073364258,0.0,0.0,2.028916358947754,True,True,True,True
burst_medium,0.0,42,2,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,10.346633911132812,10.346633911132812,0.0,1.3494583368301392,1.3494583368301392,0.0,0.5269816517829895,0.5269816517829895,0.0,0.0,2.7353341579437256,True,True,True,True
burst_medium,0.0,42,2,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,10.048321723937988,10.048321723937988,0.0,1.331084966659546,1.331084966659546,0.0,0.5458787083625793,0.5458787083625793,0.0,0.0,4.937914848327637,True,True,True,True
burst_medium,0.0,42,2,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,8.670358657836914,8.670358657836914,0.0,1.2970296144485474,1.2970296144485474,0.0,0.5392683744430542,0.5392683744430542,0.0,0.0,7.665408134460449,True,True,True,True
burst_medium,0.3,42,2,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,12.400832176208496,8.975292205810547,-3.425539970397949,1.3829082250595093,1.3254249095916748,-0.05748331546783447,0.5484642386436462,0.5552428960800171,0.00677865743637085,0.17318598140690616,3.8254823684692383,True,True,True,True
burst_medium,0.3,42,2,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.543488025665283,5.19952917098999,-0.34395885467529297,1.2744505405426025,1.2663036584854126,-0.008146882057189941,0.5353685617446899,0.5385314226150513,0.003162860870361328,0.053594182506377284,0.9317659735679626,True,True,True,True
burst_medium,0.3,42,2,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.510879039764404,5.143176555633545,-0.3677024841308594,1.2689985036849976,1.2312796115875244,-0.037718892097473145,0.5321451425552368,0.5392842292785645,0.007139086723327637,0.15093412142685797,2.2724993228912354,True,True,True,True
burst_medium,0.3,42,2,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.286416530609131,6.094101905822754,0.807685375213623,1.1952416896820068,1.3041704893112183,0.10892879962921143,0.5658272504806519,0.5589843988418579,-0.006842851638793945,0.43187411691872674,5.021552085876465,True,True,True,True
burst_medium,0.3,42,2,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,16.94438362121582,8.178317070007324,-8.766066551208496,1.4523670673370361,1.171126127243042,-0.28124094009399414,0.578924834728241,0.5874193906784058,0.008494555950164795,0.7050742812918782,8.862508773803711,True,True,True,True
burst_medium,0.3,42,2,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,152.2494659423828,112.58432006835938,-39.66514587402344,3.043700695037842,0.9704893231391907,-2.073211371898651,0.6393206119537354,0.6368805170059204,-0.0024400949478149414,1.3391708671198563,29.557113647460938,True,True,True,True
burst_medium,1.0,42,2,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,12.400832176208496,8.581429481506348,-3.8194026947021484,1.3829082250595093,1.1835076808929443,-0.19940054416656494,0.5484642386436462,0.5816763043403625,0.03321206569671631,0.5772865807038935,3.8254823684692383,True,True,True,True
burst_medium,1.0,42,2,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,7.582759857177734,6.914520740509033,-0.6682391166687012,1.2617017030715942,1.2330001592636108,-0.0287015438079834,0.5265818238258362,0.5349413156509399,0.00835949182510376,0.2858060917410345,2.188633680343628,True,True,True,True
burst_medium,1.0,42,2,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,8.22050666809082,7.415903091430664,-0.8046035766601562,1.218603253364563,1.3085715770721436,0.08996832370758057,0.559720516204834,0.5410984754562378,-0.01862204074859619,0.40327949275547154,2.354633092880249,True,True,True,True
burst_medium,1.0,42,2,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,17.03141975402832,9.680954933166504,-7.350464820861816,1.3778101205825806,1.181579351425171,-0.19623076915740967,0.6011664867401123,0.6021806597709656,0.0010141730308532715,0.5812826343700619,5.045405387878418,True,True,True,True
burst_medium,1.0,42,2,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,29.608827590942383,102.03270721435547,72.42387962341309,0.8906183242797852,2.519641876220703,1.629023551940918,0.672839879989624,0.6587311029434204,-0.014108777046203613,1.4934763404946156,11.638622283935547,True,True,True,True
burst_medium,1.0,42,2,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,332.1405334472656,552.4995727539062,220.35903930664062,3.351627826690674,7.623086452484131,4.271458625793457,0.8720553517341614,0.8690349459648132,-0.0030204057693481445,1.9103121046203417,29.745996475219727,True,True,True,True
burst_medium,3.0,42,2,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,12.400832176208496,35.29149627685547,22.890664100646973,1.3829082250595093,0.8145896792411804,-0.5683185458183289,0.5484642386436462,0.7366117238998413,0.18814748525619507,1.7318597421116806,3.8254823684692383,True,True,True,True
burst_medium,3.0,42,2,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,358.875732421875,334.6181945800781,-24.257537841796875,4.026759147644043,4.371747016906738,0.3449878692626953,2.9397671222686768,2.838038206100464,-0.10172891616821289,0.28173090516162547,15.924217224121094,True,True,True,True
burst_medium,3.0,42,2,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,86.69892120361328,75.51153564453125,-11.187385559082031,1.2840498685836792,1.5557790994644165,0.2717292308807373,2.0373804569244385,1.9749349355697632,-0.06244552135467529,0.08791269769586739,2.5471179485321045,True,True,True,True
burst_medium,3.0,42,2,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,50.784339904785156,73.17416381835938,22.38982391357422,0.7646176815032959,1.8432070016860962,1.0785893201828003,0.8898813128471375,1.0156506299972534,0.12576931715011597,0.6977419988810752,7.358501434326172,True,True,True,True
burst_medium,3.0,42,2,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,275.1304016113281,184.92979431152344,-90.20060729980469,4.131333827972412,2.405677556991577,-1.725656270980835,0.7084294557571411,0.8524905443191528,0.14406108856201172,1.2936898169200193,12.520259857177734,True,True,True,True
burst_medium,3.0,42,2,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,1218.2783203125,1445.96435546875,227.68603515625,14.07270336151123,18.02299690246582,3.95029354095459,1.8739396333694458,1.8647562265396118,-0.009183406829833984,1.8333733877448122,29.848026275634766,True,True,True,True
gaussian_medium,0.0,42,0,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.54099178314209,4.54099178314209,0.0,1.9609153270721436,1.9609153270721436,0.0,0.19108371436595917,0.19108371436595917,0.0,0.0,1.3535864353179932,True,True,True,True
gaussian_medium,0.0,42,0,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.843909740447998,4.843909740447998,0.0,1.9616115093231201,1.9616115093231201,0.0,0.19282092154026031,0.19282092154026031,0.0,0.0,2.2831735610961914,True,True,True,True
gaussian_medium,0.0,42,0,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.641574382781982,5.641574382781982,0.0,1.9451185464859009,1.9451185464859009,0.0,0.19006231427192688,0.19006231427192688,0.0,0.0,2.0207672119140625,True,True,True,True
gaussian_medium,0.0,42,0,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.501405715942383,5.501405715942383,0.0,1.9489529132843018,1.9489529132843018,0.0,0.1862695813179016,0.1862695813179016,0.0,0.0,1.7675925493240356,True,True,True,True
gaussian_medium,0.0,42,0,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.557026386260986,5.557026386260986,0.0,1.9924736022949219,1.9924736022949219,0.0,0.18295422196388245,0.18295422196388245,0.0,0.0,2.8942341804504395,True,True,True,True
gaussian_medium,0.0,42,0,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,8.64323616027832,8.64323616027832,0.0,2.0458436012268066,2.0458436012268066,0.0,0.17572787404060364,0.17572787404060364,0.0,0.0,22.07837677001953,True,True,True,True
gaussian_medium,0.3,42,0,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.54099178314209,4.543891429901123,0.002899646759033203,1.9609153270721436,1.9688386917114258,0.007923364639282227,0.19108371436595917,0.19102182984352112,-6.188452243804932e-05,0.06123930769761431,1.3535864353179932,True,True,True,True
gaussian_medium,0.3,42,0,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,3.983111619949341,3.9736101627349854,-0.009501457214355469,1.9740155935287476,1.9776023626327515,0.0035867691040039062,0.19787195324897766,0.19784101843833923,-3.0934810638427734e-05,0.07868933492839345,1.3245381116867065,True,True,True,True
gaussian_medium,0.3,42,0,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,3.8783669471740723,3.898214340209961,0.019847393035888672,1.9576762914657593,1.956525206565857,-0.0011510848999023438,0.20392601191997528,0.2043931484222412,0.0004671365022659302,0.02184905054778606,0.3214845359325409,True,True,True,True
gaussian_medium,0.3,42,0,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,3.7384145259857178,3.53020977973938,-0.2082047462463379,1.9857490062713623,1.9711421728134155,-0.014606833457946777,0.20056737959384918,0.20232555270195007,0.0017581731081008911,0.1095465984156356,1.3414710760116577,True,True,True,True
gaussian_medium,0.3,42,0,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,11.605888366699219,21.078752517700195,9.472864151000977,1.9658111333847046,2.0879464149475098,0.12213528156280518,0.21587292850017548,0.22052808105945587,0.0046551525592803955,1.0669724849225501,12.76993179321289,True,True,True,True
gaussian_medium,0.3,42,0,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,120.22907257080078,127.17321014404297,6.9441375732421875,2.756856918334961,2.4670956134796143,-0.2897613048553467,0.2542183995246887,0.2543298006057739,0.00011140108108520508,1.5199195278885875,28.661575317382812,True,True,True,True
gaussian_medium,1.0,42,0,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.54099178314209,6.224032878875732,1.6830410957336426,1.9609153270721436,1.9739973545074463,0.013082027435302734,0.19108371436595917,0.19346477091312408,0.002381056547164917,0.2041310286549908,1.3535864353179932,True,True,True,True
gaussian_medium,1.0,42,0,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.339640140533447,3.7967941761016846,-0.5428459644317627,1.9998716115951538,1.9804229736328125,-0.01944863796234131,0.19567523896694183,0.19728076457977295,0.0016055256128311157,0.16261467929487844,0.8986070156097412,True,True,True,True
gaussian_medium,1.0,42,0,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,3.6488068103790283,3.594886064529419,-0.053920745849609375,1.9600757360458374,1.9966628551483154,0.03658711910247803,0.2134447693824768,0.2144877314567566,0.0010429620742797852,0.1778847322663027,0.9176024794578552,True,True,True,True
gaussian_medium,1.0,42,0,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,10.232930183410645,10.422256469726562,0.18932628631591797,1.9701341390609741,1.9709033966064453,0.0007692575454711914,0.21813151240348816,0.24275246262550354,0.02462095022201538,0.43931346697288587,3.8339126110076904,True,True,True,True
gaussian_medium,1.0,42,0,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,28.076784133911133,59.266868591308594,31.19008445739746,1.9743820428848267,2.1273322105407715,0.15295016765594482,0.480607807636261,0.49319928884506226,0.01259148120880127,1.0543519642219945,9.003683090209961,True,True,True,True
gaussian_medium,1.0,42,0,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,328.9779968261719,495.9889831542969,167.010986328125,4.5494771003723145,6.800417900085449,2.2509407997131348,0.8556923866271973,0.8594048023223877,0.0037124156951904297,1.62893548718977,28.748538970947266,True,True,True,True
gaussian_medium,3.0,42,0,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.54099178314209,9.471299171447754,4.930307388305664,1.9609153270721436,1.9781194925308228,0.0172041654586792,0.19108371436595917,0.21055258810520172,0.019468873739242554,0.6123931219202897,1.3535864353179932,True,True,True,True
gaussian_medium,3.0,42,0,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,520.9379272460938,801.2469482421875,280.30902099609375,6.5816650390625,10.082682609558105,3.5010175704956055,2.7603726387023926,3.3679487705230713,0.6075761318206787,0.40898278882177597,24.714181900024414,True,True,True,True
gaussian_medium,3.0,42,0,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,81.7169418334961,77.12206268310547,-4.594879150390625,2.2419896125793457,2.575449228286743,0.33345961570739746,1.9352028369903564,1.9738012552261353,0.03859841823577881,0.08004014284298648,2.6848888397216797,True,True,True,True
gaussian_medium,3.0,42,0,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,40.05312728881836,42.51161193847656,2.458484649658203,2.281386137008667,1.8318074941635132,-0.4495786428451538,0.9795358777046204,1.0144431591033936,0.03490728139877319,0.37690820850083717,4.853520393371582,True,True,True,True
gaussian_medium,3.0,42,0,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,325.7612609863281,93.02913665771484,-232.73212432861328,2.737055778503418,3.0221188068389893,0.2850630283355713,1.6258172988891602,1.9959566593170166,0.37013936042785645,0.9710428923876957,13.554895401000977,True,True,True,True
gaussian_medium,3.0,42,0,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,1049.741943359375,1422.6929931640625,372.9510498046875,13.057111740112305,18.182981491088867,5.1258697509765625,2.1568567752838135,2.1570308208465576,0.00017404556274414062,1.7473293146923283,28.742618560791016,True,True,True,True
gaussian_medium,0.0,42,1,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.752056121826172,5.752056121826172,0.0,1.2019107341766357,1.2019107341766357,0.0,0.1375119835138321,0.1375119835138321,0.0,0.0,2.384190320968628,True,True,True,True
gaussian_medium,0.0,42,1,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.195999622344971,5.195999622344971,0.0,1.2311123609542847,1.2311123609542847,0.0,0.13559895753860474,0.13559895753860474,0.0,0.0,1.5879685878753662,True,True,True,True
gaussian_medium,0.0,42,1,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.8218674659729,5.8218674659729,0.0,1.247617483139038,1.247617483139038,0.0,0.13776235282421112,0.13776235282421112,0.0,0.0,2.5678374767303467,True,True,True,True
gaussian_medium,0.0,42,1,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.257979869842529,5.257979869842529,0.0,1.2317993640899658,1.2317993640899658,0.0,0.13237600028514862,0.13237600028514862,0.0,0.0,2.7568647861480713,True,True,True,True
gaussian_medium,0.0,42,1,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,8.36418628692627,8.36418628692627,0.0,1.2334177494049072,1.2334177494049072,0.0,0.14789429306983948,0.14789429306983948,0.0,0.0,7.579441070556641,True,True,True,True
gaussian_medium,0.0,42,1,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,9.576164245605469,9.576164245605469,0.0,1.264872431755066,1.264872431755066,0.0,0.13755880296230316,0.13755880296230316,0.0,0.0,22.98398780822754,True,True,True,True
gaussian_medium,0.3,42,1,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.752056121826172,5.162495136260986,-0.5895609855651855,1.2019107341766357,1.2088325023651123,0.0069217681884765625,0.1375119835138321,0.13674511015415192,-0.0007668733596801758,0.1078337853356966,2.384190320968628,True,True,True,True
gaussian_medium,0.3,42,1,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.360959529876709,4.3345746994018555,-0.026384830474853516,1.2359893321990967,1.2348936796188354,-0.0010956525802612305,0.13647964596748352,0.13651128113269806,3.1635165214538574e-05,0.0467609501856053,0.8341056108474731,True,True,True,True
gaussian_medium,0.3,42,1,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.637228012084961,4.065180778503418,-0.572047233581543,1.2541248798370361,1.2453932762145996,-0.008731603622436523,0.1418483704328537,0.14307907223701477,0.0012307018041610718,0.14394583327135585,2.231452703475952,True,True,True,True
gaussian_medium,0.3,42,1,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.275082111358643,4.1961140632629395,-0.07896804809570312,1.2401076555252075,1.2474782466888428,0.007370591163635254,0.1306365430355072,0.13263501226902008,0.0019984692335128784,0.1146426601991697,1.5517550706863403,True,True,True,True
gaussian_medium,0.3,42,1,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,9.879858016967773,6.387911796569824,-3.491946220397949,1.310064435005188,1.2100242376327515,-0.10004019737243652,0.15074890851974487,0.14696532487869263,-0.003783583641052246,0.46285131966626936,6.0796799659729,True,True,True,True
gaussian_medium,0.3,42,1,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,117.17897033691406,117.84272003173828,0.6637496948242188,2.6355957984924316,1.4379111528396606,-1.197684645652771,0.13894616067409515,0.13990218937397003,0.0009560286998748779,1.6001526809831355,27.898971557617188,True,True,True,True
gaussian_medium,1.0,42,1,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.752056121826172,5.121596336364746,-0.6304597854614258,1.2019107341766357,1.2365937232971191,0.0346829891204834,0.1375119835138321,0.1389489322900772,0.0014369487762451172,0.35944591517446545,2.384190320968628,True,True,True,True
gaussian_medium,1.0,42,1,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.478938579559326,4.2719407081604,-0.20699787139892578,1.2328789234161377,1.2294447422027588,-0.0034341812133789062,0.14788562059402466,0.14016857743263245,-0.007717043161392212,0.09122978079051978,0.5636864900588989,True,True,True,True
gaussian_medium,1.0,42,1,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.850051403045654,4.111822128295898,-0.7382292747497559,1.2371881008148193,1.2431056499481201,0.005917549133300781,0.13828647136688232,0.1464994102716446,0.008212938904762268,0.4362511998683255,2.39770245552063,True,True,True,True
gaussian_medium,1.0,42,1,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,4.185136318206787,5.12343692779541,0.938300609588623,1.2404932975769043,1.2644281387329102,0.02393484115600586,0.14216773211956024,0.13619288802146912,-0.0059748440980911255,0.5585620893176428,2.4373691082000732,True,True,True,True
gaussian_medium,1.0,42,1,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,77.59552764892578,68.12944030761719,-9.466087341308594,1.5758821964263916,1.7916908264160156,0.21580862998962402,0.3055363595485687,0.372790664434433,0.06725430488586426,1.301845774266043,13.481806755065918,True,True,True,True
gaussian_medium,1.0,42,1,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,490.1173095703125,296.0284118652344,-194.08889770507812,6.658711910247803,4.263729095458984,-2.3949828147888184,1.0181535482406616,1.0176727771759033,-0.0004807710647583008,1.2117888925443703,28.00277328491211,True,True,True,True
gaussian_medium,3.0,42,1,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.752056121826172,8.369553565979004,2.617497444152832,1.2019107341766357,1.2213423252105713,0.019431591033935547,0.1375119835138321,0.16026325523853302,0.022751271724700928,1.078337853356966,2.384190320968628,True,True,True,True
gaussian_medium,3.0,42,1,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,520.2820434570312,305.1296691894531,-215.15237426757812,7.17083215713501,4.421992301940918,-2.748839855194092,2.508831262588501,3.6019389629364014,1.0931077003479004,0.3774665171906125,20.992490768432617,True,True,True,True
gaussian_medium,3.0,42,1,60,59,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,81.64740753173828,77.70732879638672,-3.9400787353515625,1.7566559314727783,1.6298385858535767,-0.12681734561920166,2.7004733085632324,2.5872013568878174,-0.11327195167541504,0.04558453275863663,1.4992334842681885,True,True,True,True
gaussian_medium,3.0,42,1,40,39,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,48.64027786254883,100.02509307861328,51.38481521606445,1.3456135988235474,2.125126600265503,0.7795130014419556,1.2989495992660522,1.2220532894134521,-0.0768963098526001,0.3970495805254309,5.2501726150512695,True,True,True,True
gaussian_medium,3.0,42,1,20,19,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,260.6024169921875,168.9163360595703,-91.68608093261719,2.941174030303955,3.3811421394348145,0.4399681091308594,0.9544533491134644,1.2239116430282593,0.2694582939147949,1.1004260698683037,12.416596412658691,True,True,True,True
gaussian_medium,3.0,42,1,0,0,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,1294.0762939453125,1043.9212646484375,-250.155029296875,15.643908500671387,14.48773193359375,-1.1561765670776367,1.9954768419265747,1.994825005531311,-0.0006518363952636719,1.4937428254610818,27.90863037109375,True,True,True,True
gaussian_medium,0.0,42,2,99,98,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,7.192580223083496,7.192580223083496,0.0,1.354142427444458,1.354142427444458,0.0,0.5306848287582397,0.5306848287582397,0.0,0.0,1.9500987529754639,True,True,True,True
gaussian_medium,0.0,42,2,80,79,"x0_hat_abs_from_xt(x_t, eps_pred, t)",x_base_after_ddpm_step,5.150636672973633,5.150636672973633,0.0,1.3270533084869385,1.3270533084869385,0.0,0.5037298798561096,0.5037298798561096,0.0,0.0,0.9919297695159912,True,True,True,True
