condition,zeta,t,likelihood_before_step,likelihood_after_step,likelihood_increased,ADE_before_step,ADE_after_step,ADE_increased,grad_norm_mean,grad_norm_max,update_to_x_ratio_mean,update_to_x_ratio_max,finite
bias_medium,0.001,3,2.1270415782928467,1.9605005979537964,False,0.18569636344909668,0.18492165207862854,False,21.012298583984375,31.964548110961914,0.004560316447168589,0.02727906033396721,True
bias_medium,0.001,2,1.9894264936447144,1.8417847156524658,False,0.18492165207862854,0.18501484394073486,True,20.151525497436523,31.27667236328125,0.004364605061709881,0.02513747289776802,True
bias_medium,0.001,1,1.8806307315826416,1.64531672000885,False,0.18501484394073486,0.1850580871105194,True,19.660682678222656,31.640527725219727,0.0042115175165236,0.026167936623096466,True
bias_medium,0.001,0,1.6749458312988281,1.3611174821853638,False,0.1850580871105194,0.18471646308898926,False,17.93983268737793,30.853557586669922,0.0038875117897987366,0.024562831968069077,True
jump_medium,1e-05,5,3.8384859561920166,4.598639011383057,True,0.258203387260437,0.2451246678829193,False,20.63090705871582,30.874393463134766,2.80517378996592e-05,9.723610855871812e-05,True
jump_medium,1e-05,4,4.27015495300293,4.938031196594238,True,0.2451246678829193,0.24518460035324097,True,20.81694984436035,30.697450637817383,2.853331716323737e-05,9.911437518894672e-05,True
jump_medium,1e-05,3,4.627039909362793,5.195034980773926,True,0.24518460035324097,0.24450348317623138,False,21.308059692382812,31.193363189697266,2.9481361707439646e-05,0.00010334471153328195,True
jump_medium,1e-05,2,4.89634370803833,5.404091835021973,True,0.24450348317623138,0.24471333622932434,True,21.586660385131836,31.889110565185547,3.012523302459158e-05,0.0001043571246555075,True
jump_medium,1e-05,1,5.127718448638916,5.457356929779053,True,0.24471333622932434,0.24455834925174713,False,22.015605926513672,32.70413589477539,3.0898070690454915e-05,0.00010608726734062657,True
jump_medium,1e-05,0,5.207728862762451,5.356403827667236,True,0.24455834925174713,0.24526968598365784,True,22.37017059326172,33.31024932861328,3.156933962600306e-05,0.0001078515051631257,True
jump_medium,3e-05,5,3.8384859561920166,4.5904412269592285,True,0.258203387260437,0.24512283504009247,False,20.63090705871582,30.874393463134766,8.415520278504118e-05,0.0002917083038482815,True
jump_medium,3e-05,4,4.26182746887207,4.921716213226318,True,0.24512283504009247,0.2451799064874649,True,20.794113159179688,30.693248748779297,8.550258644390851e-05,0.000297320366371423,True
jump_medium,3e-05,3,4.610468864440918,5.170239448547363,True,0.2451799064874649,0.24449139833450317,False,21.270896911621094,31.186479568481445,8.828505087876692e-05,0.00030991921084932983,True
jump_medium,3e-05,2,4.871129989624023,5.370382308959961,True,0.24449139833450317,0.24469412863254547,True,21.529495239257812,31.884449005126953,9.013384260470048e-05,0.00031530793057754636,True
jump_medium,3e-05,1,5.093446731567383,5.414420127868652,True,0.24469412863254547,0.24453262984752655,False,21.942277908325195,32.69932174682617,9.237563790520653e-05,0.0003173070144839585,True
jump_medium,3e-05,0,5.164094924926758,5.3027849197387695,True,0.24453262984752655,0.24523858726024628,True,22.272499084472656,33.30595016479492,9.42818951443769e-05,0.000323311222018674,True
jump_medium,0.0001,5,3.8384859561920166,4.5618510246276855,True,0.258203387260437,0.2451169639825821,False,20.63090705871582,30.874393463134766,0.00028051735716871917,0.0009723610710352659,True
jump_medium,0.0001,4,4.232794761657715,4.865083694458008,True,0.2451169639825821,0.24516570568084717,True,20.71337127685547,30.695573806762695,0.0002838600776158273,0.0009907979983836412,True
jump_medium,0.0001,3,4.5529561042785645,5.0844926834106445,True,0.24516570568084717,0.24445416033267975,False,21.13811683654785,31.189226150512695,0.0002924041182268411,0.0010401367908343673,True
jump_medium,0.0001,2,4.783963680267334,5.254233360290527,True,0.24445416033267975,0.2446359544992447,True,21.326404571533203,31.852636337280273,0.00029755919240415096,0.001049585291184485,True
