geometry_profile,source_family,experiment_id,degradation,coarse_method,method_name,refiner_name,alpha,output_path,evaluated_windows,off_map_ratio,boundary_violation_count,infeasible_transition_count,window_violation_count,window_violation_rate,infeasible_transition_rate,mean_infeasible_transitions_per_window,masked_infeasible_transition_count,masked_segment_count,masked_infeasible_transition_rate,total_points,total_segments,obstacle_point_violation_count,obstacle_segment_crossing_count,obstacle_point_violation_rate,obstacle_segment_crossing_rate
obstacle_v1,refinement,span20_fixed_seed42,missing_noise,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_noise_savgol_w5_p2_light_savgol_refiner.npy,25430,0.00011797090051120724,60,4469,1159,0.04557609123082973,0.009249332533062897,0.17573731812819504,1212,127150,0.009532048761305544,508600,483170,3372,4399,0.006629964608729846,0.00910445598857545
obstacle_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_interface_v0.npy,25430,0.00043649233189146675,222,7952,1008,0.03963822257176563,0.016457975453774035,0.31270153362170666,2585,127150,0.02033031852143138,508600,483170,7041,7706,0.013843885174990168,0.01594883788314672
obstacle_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,5.5053086905230045e-05,28,434,163,0.0064097522611089265,0.0008982345758221744,0.017066456940621314,390,127150,0.003067243413291388,508600,483170,252,389,0.0004954777821470703,0.0008050996543659581
obstacle_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_replace_v1.npy,25430,0.00014549744396382227,74,2585,612,0.024066063704286277,0.00535008382142931,0.10165159260715691,2541,127150,0.019984270546598504,508600,483170,1906,2487,0.0037475422729060163,0.005147256659146884
obstacle_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_identity_refiner.npy,25430,8.454581203303185e-05,43,486,184,0.007235548564687377,0.0010058571517271354,0.019111285882815573,442,127150,0.00347620920173024,508600,483170,267,422,0.0005249705072748722,0.0008733985967671834
obstacle_v1,refinement,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_light_savgol_refiner.npy,25430,6.685017695635076e-05,34,463,173,0.006802988596146284,0.0009582548585384027,0.01820684231222965,398,127150,0.0031301612268973653,508600,483170,268,411,0.000526936688950059,0.0008506322826334416
obstacle_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_only_linear_interp_ddpm_prior_interface_v0.npy,25430,0.00040896578843885176,208,7871,978,0.03845851356665356,0.016290332595152845,0.3095163193079041,2471,127150,0.019433739677546205,508600,483170,7018,7649,0.013798662996460874,0.01583086698263551
obstacle_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.0,0,71,28,0.0011010617381046008,0.00014694620940869672,0.002791977978765238,71,127150,0.0005583955957530475,508600,483170,43,71,8.454581203303185e-05,0.00014694620940869672
obstacle_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_only_linear_interp_ddpm_prior_masked_replace_v1.npy,25430,9.830908375933936e-05,50,2436,558,0.021942587495084546,0.005041703748163173,0.09579237121510027,2436,127150,0.019158474243020054,508600,483170,1828,2372,0.0035941801022414473,0.00490924519320322
obstacle_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_only_linear_interp_identity_refiner.npy,25430,0.0,0,1,1,3.9323633503735746e-05,2.0696649212492496e-06,3.9323633503735746e-05,1,127150,7.86472670074715e-06,508600,483170,0,1,0.0,2.0696649212492496e-06
obstacle_v1,refinement,span20_fixed_seed42,missing_only,linear_interp,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_only_linear_interp_light_savgol_refiner.npy,25430,0.0,0,3,3,0.00011797090051120724,6.20899476374775e-06,0.00011797090051120724,1,127150,7.86472670074715e-06,508600,483170,2,3,3.932363350373575e-06,6.20899476374775e-06
obstacle_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_interface_v0,ddpm_prior_interface_v0,,outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_interface_v0.npy,25430,0.00041093197011403854,209,7878,981,0.038576484467164766,0.01630482024960159,0.3097915847424302,2477,127150,0.01948092803775069,508600,483170,7022,7655,0.01380652772316162,0.015843284972163005
obstacle_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.0,0,74,30,0.0011797090051120724,0.00015315520417244447,0.002909948879276445,72,127150,0.0005662603224537947,508600,483170,46,74,9.044435705859221e-05,0.00015315520417244447
obstacle_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_replace_v1,ddpm_prior_masked_replace_v1,,outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,25430,9.830908375933936e-05,50,2448,564,0.02217852929610696,0.005066539727218163,0.09626425481714511,2446,127150,0.019237121510027527,508600,483170,1836,2384,0.0036099095556429415,0.004934081172258211
obstacle_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,identity_refiner,identity_refiner,,outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_identity_refiner.npy,25430,0.0,0,3,3,0.00011797090051120724,6.20899476374775e-06,0.00011797090051120724,1,127150,7.86472670074715e-06,508600,483170,2,3,3.932363350373575e-06,6.20899476374775e-06
obstacle_v1,refinement,span20_fixed_seed42,missing_only,savgol_w5_p2,light_savgol_refiner,light_savgol_refiner,,outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_light_savgol_refiner.npy,25430,0.0,0,3,3,0.00011797090051120724,6.20899476374775e-06,0.00011797090051120724,1,127150,7.86472670074715e-06,508600,483170,2,3,3.932363350373575e-06,6.20899476374775e-06
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.00.npy,25430,0.0002162799842705466,110,5063,986,0.03877310263468344,0.010478713496284951,0.19909555642941407,1295,127150,0.010184821077467559,508600,483170,4664,4930,0.009170271333071175,0.010203448061758802
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.05.npy,25430,0.00020644907589461266,105,5062,979,0.038497837200157294,0.010476643831363703,0.19905623279591034,1294,127150,0.01017695635076681,508600,483170,4669,4934,0.00918010224144711,0.010211726721443798
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.10.npy,25430,0.00020644907589461266,105,5079,972,0.038222571765631146,0.01051182813502494,0.19972473456547385,1311,127150,0.010310656704679512,508600,483170,4690,4952,0.009221392056626032,0.010248980690026284
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.00021431380259535982,109,5188,968,0.0380652772316162,0.010737421611441108,0.20401101061738106,1420,127150,0.011167911915060951,508600,483170,4764,5055,0.009366889500589854,0.010462156176914957
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.50.npy,25430,0.00019858434919386552,101,5487,1010,0.0397168698387731,0.011356251422894634,0.21576877703499803,1719,127150,0.01351946519858435,508600,483170,4971,5370,0.00977388910735352,0.011114100627108471
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.75.npy,25430,0.00023397561934722767,119,5894,1088,0.04278411325206449,0.012198605045843079,0.23177349587101848,2126,127150,0.016720408965788438,508600,483170,5235,5757,0.010292961069602832,0.011915060951631931
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha1.00.npy,25430,0.00026740070782540305,136,6321,1191,0.046834447502949274,0.013082351967216507,0.24856468737711365,2553,127150,0.02007864726700747,508600,483170,5515,6162,0.010843491938655131,0.012753275244737877
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.00.npy,25430,0.00011010617381046009,56,4572,866,0.034054266614235155,0.00946250801995157,0.17978765237907982,867,127150,0.006818718049547778,508600,483170,4354,4515,0.008560755013763272,0.009344537119440362
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.05.npy,25430,0.00011010617381046009,56,4590,864,0.03397561934722768,0.009499761988534056,0.18049547778214706,885,127150,0.006960283130161227,508600,483170,4370,4533,0.00859221392056626,0.00938179108802285
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.10.npy,25430,0.00011010617381046009,56,4637,870,0.0342115611482501,0.009597036239832771,0.18234368855682265,932,127150,0.0073299252850963425,508600,483170,4408,4580,0.008666928824223359,0.009479065339321564
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.00011600471883602045,59,4777,879,0.03456547384978372,0.009886789328807667,0.18784899724734566,1072,127150,0.008430987023200944,508600,483170,4500,4715,0.008847817538340543,0.009758470103690213
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.50.npy,25430,0.00014549744396382227,74,5204,955,0.037554069996067634,0.010770536250181095,0.2046401887534408,1499,127150,0.011789225324419976,508600,483170,4772,5122,0.009382618953991348,0.010600823726638658
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.75.npy,25430,0.00018088871411718442,92,5704,1058,0.04160440424695242,0.01180536871080572,0.22430200550530868,1999,127150,0.015721588674793553,508600,483170,5102,5600,0.010031458906802989,0.011590123558995798
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha1.00.npy,25430,0.00022414471097129376,114,6201,1180,0.04640188753440818,0.012833992176666597,0.24384585135666537,2496,127150,0.019630357845064884,508600,483170,5431,6069,0.010678332677939441,0.012560796407061696
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.00.npy,25430,0.0001081399921352733,55,4556,856,0.0336610302791978,0.009429393381211583,0.17915847424302006,863,127150,0.006787259142744789,508600,483170,4347,4501,0.008546991742036963,0.009315561810542872
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.05.npy,25430,0.0001081399921352733,55,4577,855,0.03362170664569406,0.009472856344557816,0.17998427054659852,884,127150,0.00695241840346048,508600,483170,4365,4522,0.008582383012190326,0.009359024773889108
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.10.npy,25430,0.0001081399921352733,55,4622,862,0.03389697208022021,0.009565991266014033,0.18175383405426662,929,127150,0.007306331104994101,508600,483170,4400,4567,0.008651199370821865,0.009452159695345323
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.00011403853716083366,58,4764,870,0.0342115611482501,0.009859883684831426,0.1873377900117971,1071,127150,0.008423122296500196,508600,483170,4495,4704,0.008837986629964609,0.00973570378955647
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.50.npy,25430,0.00014353126228863546,73,5189,947,0.03723948092803775,0.010739491276362357,0.20405033425088479,1496,127150,0.011765631144317735,508600,483170,4765,5109,0.009368855682265042,0.010573918082662417
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.75.npy,25430,0.00017892253244199764,91,5689,1049,0.041250491545418794,0.011774323736986982,0.22371215100275266,1996,127150,0.01569799449469131,508600,483170,5097,5587,0.010021627998427055,0.011563217915019559
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha1.00.npy,25430,0.00022217852929610696,113,6189,1171,0.04604797483287456,0.012809156197611606,0.24337396775462053,2496,127150,0.019630357845064884,508600,483170,5425,6059,0.010666535587888321,0.012540099757849204
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.00.npy,25430,0.0004482894219425875,228,8406,1711,0.06728273692489185,0.017397603328021195,0.3305544632324027,2379,127150,0.018710184821077468,508600,483170,6355,8116,0.012495084545812033,0.01679740050085891
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.05.npy,25430,0.0004384585135666536,223,8372,1698,0.0667715296893433,0.01732723472069872,0.32921745969327565,2345,127150,0.018442784113252064,508600,483170,6340,8088,0.01246559182068423,0.01673944988306393
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.10.npy,25430,0.0004305937868659064,219,8358,1690,0.06645694062131341,0.01729825941180123,0.3286669288242234,2331,127150,0.018332677939441603,508600,483170,6335,8078,0.012455760912308298,0.01671875323385144
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.0004168305151395989,212,8312,1673,0.0657884388517499,0.017203054825423763,0.3268580416830515,2285,127150,0.017970900511207234,508600,483170,6298,8045,0.012383012190326385,0.016650454291450213
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.50.npy,25430,0.0003893039716869839,198,8318,1643,0.06460872984663783,0.01721547281495126,0.3270939834840739,2291,127150,0.01801808887141172,508600,483170,6314,8076,0.012414471097129376,0.01671461390400894
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.75.npy,25430,0.00039127015336217066,199,8481,1656,0.0651199370821864,0.017552828197114886,0.3335037357451828,2454,127150,0.019300039323633503,508600,483170,6411,8240,0.012605190719622492,0.01705403895109382
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha1.00.npy,25430,0.0004128981517892253,210,8777,1697,0.06673220605583956,0.018165449013804666,0.34514353126228864,2750,127150,0.02162799842705466,508600,483170,6591,8524,0.012959103421156115,0.017641823788728604
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.00.npy,25430,0.0004266614235155328,217,9268,1864,0.07329925285096343,0.019181654490138048,0.36445143531262286,1538,127150,0.012095949665749115,508600,483170,6240,8977,0.012268973653165552,0.018579381998054516
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.05.npy,25430,0.0004305937868659064,219,9281,1862,0.07322060558395596,0.019208560134114285,0.36496264254817146,1551,127150,0.012198191112858829,508600,483170,6251,8988,0.012290601651592608,0.018602148312188257
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.10.npy,25430,0.00042862760519071964,218,9284,1860,0.07314195831694849,0.019214769128878036,0.36508061344868264,1554,127150,0.01222178529296107,508600,483170,6253,8992,0.01229453401494298,0.018610426971873255
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,25430,0.0004384585135666536,223,9378,1864,0.07329925285096343,0.019409317631475465,0.3687770349980338,1648,127150,0.012961069602831301,508600,483170,6302,9081,0.012390876917027133,0.018794627149864438
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.50.npy,25430,0.0004522217852929611,230,9602,1879,0.07388910735351946,0.019872922573835296,0.3775855289028706,1872,127150,0.014722768383798664,508600,483170,6445,9298,0.012672040896578843,0.019243744437775524
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha0.75.npy,25430,0.00047974832874557606,244,9898,1915,0.07530475815965396,0.020485543390525073,0.3892253244199764,2168,127150,0.017050727487219818,508600,483170,6627,9578,0.01302988596146284,0.019823250615725315
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_linear_interp_ddpm_prior_masked_blend_v2_alpha1.00.npy,25430,0.0004974439638222572,253,10293,1970,0.07746755800235942,0.02130306103441853,0.404758159653952,2563,127150,0.020157294534014943,508600,483170,6880,9960,0.013527329925285096,0.020613862615642527
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.00.npy,25430,0.00034211561148250096,174,7202,1468,0.05772709398348407,0.014905726762837097,0.28320880849390484,1624,127150,0.01277231616201337,508600,483170,5656,7000,0.011120723554856469,0.014487654448744749
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.05.npy,25430,0.00034801415650806135,177,7209,1465,0.05760912308297287,0.01492021441728584,0.283484073928431,1631,127150,0.012827369248918601,508600,483170,5661,7003,0.011130554463232403,0.014493863443508496
obstacle_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_drift_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.10.npy,25430,0.00034604797483287457,176,7197,1459,0.05737318128195045,0.01489537843823085,0.28301219032638614,1619,127150,0.012732992528509634,508600,483170,5653,6994,0.011114825009830909,0.014475236459217253
