degradation,trajectory_id,delta0_auto,ADE_noisy,ADE_cond,ADE_e1,RMSE_noisy,RMSE_cond,RMSE_e1,smooth_noisy,smooth_cond,smooth_e1,e1_wins_vs_conditional,e1_wins_vs_noisy,confidence_min,confidence_mean,confidence_max,delta_min,delta_mean,delta_max
burst_medium,48,0.014054441824555397,0.09397555887699127,0.13483381271362305,0.10578261315822601,0.2005842626094818,0.18266327679157257,0.17070898413658142,0.6804221868515015,0.5297116637229919,0.5342684984207153,True,False,1.2608403884416093e-20,0.37752822041511536,0.9194812774658203,0.0011798084015026689,0.09397555887699127,0.6439734697341919
burst_medium,49,0.014054441824555397,0.11146519333124161,0.13344436883926392,0.10822953283786774,0.22117607295513153,0.1894826740026474,0.18059681355953217,0.7072116136550903,0.6237878203392029,0.6147140264511108,True,True,3.5024045288194147e-20,0.39402955770492554,0.7669385075569153,0.003729327116161585,0.11146519333124161,0.6296144127845764
burst_medium,50,0.014054441824555397,0.04519641399383545,0.04008162021636963,0.03256095573306084,0.08243976533412933,0.05660095810890198,0.05410449951887131,0.23099079728126526,0.1387578696012497,0.13925305008888245,True,True,1.961025120067461e-08,0.37329840660095215,0.8575466275215149,0.0021598830353468657,0.04519641399383545,0.2494271844625473
burst_medium,51,0.014054441824555397,0.07313218712806702,0.07922200113534927,0.06980842351913452,0.1392887830734253,0.11998821049928665,0.11710221320390701,0.3366043269634247,0.2585541009902954,0.26099228858947754,True,True,7.743262628312486e-12,0.31493669748306274,0.7850878834724426,0.003400607267394662,0.07313218712806702,0.359571635723114
burst_medium,52,0.014054441824555397,0.045023854821920395,0.055690355598926544,0.03727605193853378,0.09918125718832016,0.07724258303642273,0.0695841833949089,0.32424721121788025,0.2646613121032715,0.2678842842578888,True,True,5.419518167570914e-10,0.4959067702293396,0.9071686267852783,0.0013692809734493494,0.045023854821920395,0.29986336827278137
burst_medium,53,0.014054441824555397,0.11064229905605316,0.1492486298084259,0.10813754796981812,0.23306675255298615,0.20237261056900024,0.17817990481853485,0.5613638162612915,0.42879483103752136,0.4194040596485138,True,True,1.5539676308640085e-22,0.3817928433418274,0.6851460933685303,0.005314310546964407,0.11064229905605316,0.7057586908340454
burst_medium,54,0.014054441824555397,0.12841452658176422,0.1405763477087021,0.11649471521377563,0.24335519969463348,0.2107311487197876,0.20347566902637482,0.7105088233947754,0.5220918655395508,0.5343436598777771,True,True,3.593393349299785e-18,0.3858261704444885,0.8063938617706299,0.0030242770444601774,0.12841452658176422,0.5645308494567871
burst_medium,55,0.014054441824555397,0.08154714852571487,0.12247363477945328,0.09788313508033752,0.18223837018013,0.16828641295433044,0.15267202258110046,0.5898325443267822,0.42785775661468506,0.4334130883216858,True,False,6.233894617622081e-16,0.3641517460346222,0.8267087340354919,0.0026746001094579697,0.08154714852571487,0.4920651316642761
burst_medium,56,0.014054441824555397,0.07694923877716064,0.09706473350524902,0.07754453271627426,0.17830988764762878,0.16039840877056122,0.15573465824127197,0.3788645565509796,0.26212945580482483,0.2652226388454437,True,False,1.440441332707332e-20,0.4233502447605133,0.6929382085800171,0.005155372433364391,0.07694923877716064,0.6421018242835999
burst_medium,57,0.014054441824555397,0.08500400930643082,0.10964168608188629,0.09472988545894623,0.16445693373680115,0.1645723134279251,0.15933175384998322,0.29056382179260254,0.198744997382164,0.20035430788993835,True,False,3.535120126859671e-14,0.32888203859329224,0.7412453293800354,0.004208231810480356,0.08500400930643082,0.43531447649002075
burst_medium,58,0.014054441824555397,0.1108124628663063,0.10921873152256012,0.0956493467092514,0.21708178520202637,0.18290722370147705,0.17822864651679993,0.5058743357658386,0.38647890090942383,0.3787277340888977,True,True,3.3824093535395595e-18,0.31267374753952026,0.7131320834159851,0.0047516473568975925,0.1108124628663063,0.5653812885284424
burst_medium,59,0.014054441824555397,0.09877918660640717,0.09418712556362152,0.08575387299060822,0.22895878553390503,0.1848400980234146,0.18292446434497833,0.5114940404891968,0.39158734679222107,0.3942316174507141,True,True,8.765752959056224e-23,0.3274453282356262,0.6765860319137573,0.005491009913384914,0.09877918660640717,0.7138054966926575
burst_medium,60,0.014054441824555397,0.08180990815162659,0.13758017122745514,0.10186846554279327,0.17043256759643555,0.1593942493200302,0.1384860724210739,0.5410568714141846,0.42369556427001953,0.4293946623802185,True,False,3.4911747118986977e-19,0.3196510672569275,0.7973021268844604,0.003183634951710701,0.08180990815162659,0.5972980260848999
burst_medium,61,0.014054441824555397,0.08088365197181702,0.07218994200229645,0.06087462231516838,0.16415654122829437,0.11372459679841995,0.11107926815748215,0.4591694474220276,0.2940506637096405,0.2958306670188904,True,True,5.2140637727543515e-15,0.3599204421043396,0.8256744742393494,0.0026921944227069616,0.08088365197181702,0.46221429109573364
burst_medium,62,0.014054441824555397,0.09829530864953995,0.08701950311660767,0.07652565836906433,0.20802059769630432,0.15402881801128387,0.1505035161972046,0.6601290106773376,0.4996953010559082,0.4935756027698517,True,True,4.6632591022602815e-23,0.37739431858062744,0.9930332899093628,9.825579036260024e-05,0.09829530864953995,0.7226758003234863
burst_medium,63,0.014054441824555397,0.06707119941711426,0.053340256214141846,0.04854840412735939,0.16520780324935913,0.12049797177314758,0.11980584263801575,0.43276748061180115,0.25647932291030884,0.25386127829551697,True,True,3.617594437437539e-21,0.36419397592544556,0.9164820909500122,0.0012257264461368322,0.06707119941711426,0.6615211963653564
