degradation,method,confidence_bin,N_frames,ADE_mean,ADE_std,ADE_median,ADE_min,ADE_max,ADE_p25,ADE_p75
combined_medium,Formal_E1,high,192,1.451184940407984,0.6745027857863756,1.4962045550346375,0.08105287700891495,2.8841865062713623,0.9251193553209305,1.8292619585990906
combined_medium,Formal_E1,mid,1818,1.5638985016595315,0.7365871612698753,1.5555689930915833,0.02628852054476738,3.4331557750701904,1.027390956878662,2.082716941833496
combined_medium,Formal_E1,low,990,1.7608588271294578,0.7576039470895136,1.7673306465148926,0.12295527011156082,3.412302017211914,1.2014151811599731,2.248074531555176
combined_medium,E2_Min_V2_selected,high,192,1.4539492833428085,0.6751780789757819,1.5027175545692444,0.07652559876441956,2.875955104827881,0.9265641421079636,1.8243158161640167
combined_medium,E2_Min_V2_selected,mid,1818,1.5640564194915774,0.7366166308633646,1.5607959628105164,0.006947579327970743,3.405228614807129,1.0152359008789062,2.0921733379364014
combined_medium,E2_Min_V2_selected,low,990,1.7634538228990453,0.7637045897438841,1.7682422995567322,0.11191888898611069,3.433751344680786,1.180806279182434,2.2717390060424805
combined_medium,E2_DPS_zeta_0.3,high,192,2.273688520072028,1.2091079022075744,2.1074634790420532,0.08105287700891495,5.12916374206543,1.4495446681976318,2.9843815565109253
combined_medium,E2_DPS_zeta_0.3,mid,1818,2.3505911211523136,1.141874630177177,2.2763047218322754,0.01911051943898201,5.723554611206055,1.4703551530838013,3.119423031806946
combined_medium,E2_DPS_zeta_0.3,low,990,2.3490473280670217,1.313721583852795,2.225138306617737,0.029130244627594948,5.695873260498047,1.3142483532428741,3.0952945947647095
combined_medium,E2_DPS_zeta_1.0,high,192,6.1679200552947195,3.4070270668527094,6.23341178894043,0.08105287700891495,12.941128730773926,3.7316548228263855,8.949429988861084
combined_medium,E2_DPS_zeta_1.0,mid,1818,5.637838757159424,2.9761650988410024,5.729695558547974,0.09662007540464401,12.965368270874023,3.1285635828971863,7.946941494941711
combined_medium,E2_DPS_zeta_1.0,low,990,5.420317177617489,2.8975200618028545,5.28936243057251,0.08106505870819092,12.334830284118652,2.938200294971466,7.754635453224182
combined_medium,E2_DPS_zeta_3.0,high,192,17.00658102624584,10.020794106622786,17.7608699798584,0.08105287700891495,36.213775634765625,10.105972290039062,24.942298412322998
combined_medium,E2_DPS_zeta_3.0,mid,1818,15.619264508565792,8.904307157707612,15.64647912979126,0.20626765489578247,38.26042938232422,8.456291198730469,21.680559158325195
combined_medium,E2_DPS_zeta_3.0,low,990,15.168811299268043,8.641248357968422,14.967370510101318,0.1612449586391449,36.76323318481445,8.146432161331177,21.028982639312744
