geometry_profile,source_family,experiment_id,degradation,coarse_method,method_name,refiner_name,alpha,evaluated_windows,boundary_violation_count,infeasible_transition_count,window_violation_count,masked_infeasible_transition_count,masked_segment_count,total_points,total_segments,internal_wall_crossing_count,door_valid_crossing_count,off_map_ratio,window_violation_rate,infeasible_transition_rate,mean_infeasible_transitions_per_window,masked_infeasible_transition_rate,door_crossing_valid_ratio
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,27544,94,2585,1129,199,137720,550880,523336,5249,2800,0.00017063607319198375,0.04098896311356375,0.004939465276610056,0.09384984025559105,0.0014449607900087133,0.5334349399885693
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,27544,93,2587,1132,201,137720,550880,523336,5249,2797,0.00016882079581760092,0.041097879756026724,0.004943286913187703,0.09392245135056637,0.0014594830090037757,0.5328634025528672
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,27544,96,2604,1141,218,137720,550880,523336,5265,2799,0.00017426662794074935,0.04142462968341563,0.004975770824097712,0.09453964565785652,0.0015829218704618065,0.5316239316239316
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,27544,100,2652,1164,266,137720,550880,523336,5353,2846,0.00018152773743828056,0.04225965727563172,0.005067490101961264,0.09628231193726401,0.0019314551263433053,0.5316644872034373
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,27544,119,2703,1182,317,137720,550880,523336,5503,2968,0.00021601800755155387,0.042913157130409524,0.0051649418346912885,0.09813389485913447,0.0023017717107173975,0.5393421769943667
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,27544,134,2764,1205,378,137720,550880,523336,5663,3085,0.00024324716816729596,0.043748184722625615,0.005281501750309552,0.1003485332558815,0.0027446993900668024,0.5447642592265584
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,27544,59,1384,839,245,137720,550880,523336,3773,2459,0.00010710136508858553,0.03046035434214348,0.002644572511732424,0.05024687772291606,0.0017789718268951496,0.6517360190829579
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,27544,60,1376,838,237,137720,550880,523336,3765,2461,0.00010891664246296834,0.030424048794655822,0.002629285965421832,0.04995643334301481,0.0017208829509148997,0.653652058432935
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,27544,59,1372,838,233,137720,550880,523336,3761,2459,0.00010710136508858553,0.030424048794655822,0.002621642692266536,0.04981121115306419,0.001691838512924775,0.6538154746078171
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,27544,62,1375,845,236,137720,550880,523336,3753,2453,0.00011254719721173395,0.030678187627069416,0.0026273751471330084,0.04992012779552716,0.0017136218414173685,0.6536104449773514
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,27544,69,1403,864,264,137720,550880,523336,3809,2492,0.0001252541388324136,0.031367993029334885,0.0026808780592200805,0.05093668312518153,0.0019169329073482429,0.6542399579942242
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,27544,87,1438,881,299,137720,550880,523336,3941,2611,0.0001579291315713041,0.03198518733662504,0.002747756699328921,0.052207377287249494,0.0021710717397618357,0.6625222024866785
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,27544,104,1493,910,354,137720,550880,523336,4085,2722,0.0001887888469358118,0.03303804821376707,0.0028528517052142407,0.05420418239907058,0.002570432762126053,0.6663402692778457
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,27544,217,2471,1333,657,137720,550880,523336,4729,2536,0.00039391519024106883,0.048395294801045596,0.004721631991684119,0.08971100784199826,0.004770548939878013,0.5362655952632692
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,27544,211,2439,1319,625,137720,550880,523336,4697,2529,0.000383023525994772,0.047887017136218415,0.004660485806441751,0.08854923032239326,0.004538193435957014,0.5384287843304236
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,27544,207,2398,1304,584,137720,550880,523336,4649,2518,0.0003757624164972408,0.047342433923903575,0.004582142256599966,0.08706070287539937,0.004240487946558234,0.5416218541621854
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,27544,200,2345,1276,531,137720,550880,523336,4569,2478,0.00036305547487656113,0.0463258785942492,0.004480868887292294,0.08513650885855359,0.003855649143189079,0.5423506237688772
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,27544,185,2274,1255,460,137720,550880,523336,4517,2470,0.00033582631426081903,0.04556346209700842,0.00434520078878579,0.08255881498693,0.0033401103688643625,0.5468231126854106
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,27544,186,2260,1239,446,137720,550880,523336,4603,2569,0.00033764159163520184,0.04498257333720593,0.004318449332742253,0.08205053732210282,0.003238454835898925,0.5581142733000217
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,27544,197,2283,1242,469,137720,550880,523336,4761,2716,0.0003576096427534127,0.04509148997966889,0.0043623981533852055,0.08288556491431891,0.0034054603543421436,0.5704683889939088
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,27544,198,3229,1375,236,137720,550880,523336,5735,2772,0.0003594249201277955,0.04992012779552716,0.006170032254612715,0.11723061283764159,0.0017136218414173685,0.48334786399302526
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,27544,200,3232,1376,239,137720,550880,523336,5735,2771,0.00036305547487656113,0.04995643334301481,0.0061757647094791875,0.11733952948010457,0.0017354051699099622,0.4831734960767219
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,27544,199,3236,1380,243,137720,550880,523336,5739,2770,0.0003612401975021783,0.05010165553296544,0.0061834079826344835,0.11748475167005519,0.0017644496079000872,0.48266248475344137
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,27544,204,3250,1388,257,137720,550880,523336,5743,2765,0.00037031658437409234,0.05039209991286669,0.006210159438678019,0.11799302933488237,0.0018661051408655242,0.48145568518196064
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,27544,211,3298,1405,305,137720,550880,523336,5819,2800,0.000383023525994772,0.05100929422015684,0.006301878716541572,0.11973569561428986,0.002214638396747023,0.4811823337343186
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,27544,225,3368,1434,375,137720,550880,523336,5971,2898,0.0004084374092361313,0.05206215509729887,0.006435635996759252,0.12227708393842579,0.0027229160615742085,0.48534583821805394
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,27544,234,3455,1463,462,137720,550880,523336,6161,3014,0.00042477490560557653,0.0531150159744409,0.00660187718788694,0.12543566656985186,0.003354632587859425,0.48920629767894824
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,27544,156,1896,1115,294,137720,550880,523336,4120,2406,0.0002831832704037177,0.040480685448736564,0.0036229114756103154,0.068835318036596,0.0021347661922741794,0.5839805825242719
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,27544,159,1902,1118,300,137720,550880,523336,4116,2400,0.0002886291025268661,0.040589602091199536,0.0036343763853432594,0.06905315132152193,0.0021783328492593667,0.5830903790087464
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,27544,158,1905,1119,303,137720,550880,523336,4122,2400,0.0002868138251524833,0.04062590763868719,0.0036401088402097316,0.0691620679639849,0.0022001161777519605,0.5822416302765647
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,27544,163,1912,1126,310,137720,550880,523336,4120,2398,0.0002958902120243973,0.04088004647110079,0.0036534845682314994,0.06941620679639848,0.002250943944234679,0.5820388349514564
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,27544,168,1931,1143,329,137720,550880,523336,4170,2434,0.00030496659889631133,0.04149724077839094,0.0036897901157191557,0.07010601219866396,0.0023889050246877724,0.5836930455635492
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,27544,183,1986,1168,384,137720,550880,523336,4306,2534,0.00033219575951205343,0.04240487946558234,0.003794885121604476,0.07210281731048504,0.0027882660470519897,0.5884811890385508
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise_drift,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,27544,191,2051,1197,449,137720,550880,523336,4470,2643,0.0003467179785071159,0.04345774034272437,0.003919088310378036,0.0744626778971827,0.003260238164391519,0.5912751677852349
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,27544,44,408,270,320,137720,550880,523336,2792,2450,7.987220447284345e-05,0.009802497821667151,0.0007796138618401944,0.014812663374963694,0.0023235550392099913,0.8775071633237822
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,27544,40,376,256,288,137720,550880,523336,2748,2434,7.261109497531223e-05,0.009294220156839965,0.0007184676765978262,0.013650885855358699,0.002091199535288992,0.8857350800582242
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,27544,36,345,240,257,137720,550880,523336,2716,2427,6.5349985477781e-05,0.008713331397037467,0.000659232309644282,0.01252541388324136,0.0018661051408655242,0.8935935198821797
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,27544,28,276,207,188,137720,550880,523336,2640,2409,5.082776648271856e-05,0.007515248329944816,0.0005273858477154256,0.010020331106593087,0.00136508858553587,0.9125
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,27544,16,227,188,139,137720,550880,523336,2608,2407,2.904443799012489e-05,0.006825442927679349,0.00043375575156304934,0.008241359279697939,0.00100929422015684,0.9229294478527608
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,27544,46,272,208,184,137720,550880,523336,2730,2522,8.350275922160906e-05,0.007551553877432472,0.0005197425745601296,0.009875108916642464,0.001336044147545745,0.9238095238095239
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,27544,74,346,250,258,137720,550880,523336,2890,2642,0.00013433052570432761,0.009076386871914028,0.000661143127933106,0.012561719430729016,0.0018733662503630554,0.9141868512110727
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,27544,0,24,24,24,137720,550880,523336,2491,2467,0.0,0.0008713331397037467,4.585963893177614e-05,0.0008713331397037467,0.00017426662794074935,0.9903653151344841
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,27544,0,30,30,30,137720,550880,523336,2491,2461,0.0,0.0010891664246296833,5.732454866472018e-05,0.0010891664246296833,0.00021783328492593667,0.9879566439181052
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,27544,0,30,30,30,137720,550880,523336,2491,2461,0.0,0.0010891664246296833,5.732454866472018e-05,0.0010891664246296833,0.00021783328492593667,0.9879566439181052
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,27544,0,43,43,43,137720,550880,523336,2491,2448,0.0,0.0015611385419692129,8.216518641943226e-05,0.0015611385419692129,0.0003122277083938426,0.9827378562826175
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,27544,0,77,76,77,137720,550880,523336,2541,2464,0.0,0.002759221609061865,0.00014713300823944846,0.0027955271565495207,0.0005591054313099042,0.9696969696969697
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,27544,25,166,128,166,137720,550880,523336,2693,2561,4.538193435957014e-05,0.004647110078419983,0.000317195835944785,0.006026720882950915,0.001205344176590183,0.9509840326773116
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,27544,50,234,164,234,137720,550880,523336,2859,2689,9.076386871914028e-05,0.005954109787975602,0.0004471314795848174,0.00849549811211153,0.0016990996224223061,0.9405386498775796
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,27544,0,49,44,24,137720,550880,523336,2504,2455,0.0,0.001597444089456869,9.36300961523763e-05,0.0017789718268951496,0.00017426662794074935,0.9804313099041534
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,27544,0,55,50,30,137720,550880,523336,2504,2449,0.0,0.0018152773743828057,0.00010509500588532033,0.001996805111821086,0.00021783328492593667,0.978035143769968
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,27544,0,55,50,30,137720,550880,523336,2504,2449,0.0,0.0018152773743828057,0.00010509500588532033,0.001996805111821086,0.00021783328492593667,0.978035143769968
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,27544,0,68,63,43,137720,550880,523336,2504,2436,0.0,0.002287249491722335,0.0001299356436400324,0.002468777229160616,0.0003122277083938426,0.9728434504792333
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,27544,0,102,95,77,137720,550880,523336,2540,2438,0.0,0.003449027011327331,0.0001949034654600486,0.0037031658437409235,0.0005591054313099042,0.9598425196850394
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,27544,25,191,147,166,137720,550880,523336,2698,2541,4.538193435957014e-05,0.005336915480685449,0.00036496629316538513,0.006934359570142318,0.001205344176590183,0.9418087472201631
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,27544,50,259,182,234,137720,550880,523336,2866,2671,9.076386871914028e-05,0.0066076096427534125,0.0004949019368054176,0.009403136799302934,0.0016990996224223061,0.9319609211444522
