condition,zeta,zeta_effective,seed,trajectory_id,no_guidance,t,loss_likelihood,loss_mean_form,loss_sum_form,loss_sum_over_mean_ratio,loss_isfinite,grad_norm,grad_max_abs,grad_isfinite,x_t_norm_before_ddpm,x_t_max_abs_before_ddpm,x_t_isfinite_before_ddpm,x_base_norm_after_ddpm,x_base_max_abs_after_ddpm,x_base_isfinite_after_ddpm,update_norm,update_max_abs,update_to_x_ratio,x_after_norm,x_after_max_abs,x_after_isfinite,first_nonfinite_stage
drift_medium,0.0,0.0,42,0,True,4,55.099327087402344,2.7549662590026855,55.099327087402344,20.0,True,252.68177795410156,112.41365051269531,True,1.9948683977127075,1.3160566091537476,True,1.9690874814987183,1.336977243423462,True,0.0,0.0,0.0,1.9690874814987183,1.336977243423462,True,none
drift_medium,0.0,0.0,42,0,True,3,64.64112854003906,3.2320563793182373,64.64112854003906,20.0,True,311.1126708984375,132.00820922851562,True,1.9690874814987183,1.336977243423462,True,1.9661897420883179,1.3677008152008057,True,0.0,0.0,0.0,1.9661897420883179,1.3677008152008057,True,none
drift_medium,0.0,0.0,42,0,True,2,70.50172424316406,3.5250861644744873,70.50172424316406,20.0,True,351.30230712890625,139.90818786621094,True,1.9661897420883179,1.3677008152008057,True,1.980536937713623,1.3959177732467651,True,0.0,0.0,0.0,1.980536937713623,1.3959177732467651,True,none
drift_medium,0.0,0.0,42,0,True,1,84.91835021972656,4.245917320251465,84.91835021972656,20.0,True,427.52880859375,161.45806884765625,True,1.980536937713623,1.3959177732467651,True,1.9475566148757935,1.3634698390960693,True,0.0,0.0,0.0,1.9475566148757935,1.3634698390960693,True,none
drift_medium,0.0,0.0,42,0,True,0,93.48066711425781,4.674033164978027,93.48066711425781,20.0,True,476.9613342285156,174.55572509765625,True,1.9475566148757935,1.3634698390960693,True,1.9410076141357422,1.3604322671890259,True,0.0,0.0,0.0,1.9410076141357422,1.3604322671890259,True,none
drift_medium,0.3,0.3,42,0,False,99,9.618975639343262,0.4809487760066986,9.618975639343262,20.0,True,20.13381576538086,13.964000701904297,True,6.747877597808838,2.2667179107666016,True,6.631767272949219,2.3315041065216064,True,6.040144920349121,4.189200401306152,0.9107896389829272,7.44996452331543,4.022501468658447,True,none
drift_medium,0.3,0.3,42,0,False,98,25.686189651489258,1.2843095064163208,25.686189651489258,20.0,True,38.40481185913086,14.600173950195312,True,7.44996452331543,4.022501468658447,True,7.443014144897461,4.022891521453857,True,11.521444320678711,4.38005256652832,1.5479541078899681,14.698474884033203,6.371879577636719,True,none
drift_medium,0.3,0.3,42,0,False,97,20193.333984375,1009.6666870117188,20193.333984375,20.0,True,10986.9296875,5584.400390625,True,14.698474884033203,6.371879577636719,True,14.252265930175781,6.259411811828613,True,3296.07861328125,1675.3201904296875,231.2669879603044,3287.302978515625,1670.329833984375,True,none
drift_medium,0.3,0.3,42,0,False,96,20277663744.0,1013883200.0,20277663744.0,20.0,True,18323376.0,7247019.0,True,3287.302978515625,1670.329833984375,True,3106.98193359375,1584.841796875,True,5497013.0,2174105.75,1769.2452410374249,5494929.0,2173894.5,True,none
drift_medium,0.3,0.3,42,0,False,95,6.497664466576998e+16,3248832179601408.0,6.497664466576998e+16,20.0,True,28150566912.0,11106961408.0,True,5494929.0,2173894.5,True,5182743.5,2053504.125,True,8445169664.0,3332088576.0,1629.4786079997978,8440837632.0,3330819840.0,True,none
drift_medium,0.3,0.3,42,0,False,94,1.83139437293375e+23,9.156972089848732e+21,1.83139437293375e+23,20.0,True,53592132157440.0,21562239483904.0,True,8440837632.0,3330819840.0,True,7938433536.0,3162803968.0,True,16077639647232.0,6468672159744.0,2025.2912081862896,16071227604992.0,6467400761344.0,True,none
drift_medium,0.3,0.3,42,0,False,93,4.135894655994108e+29,2.0679474224443837e+28,4.135894655994108e+29,20.0,True,6.658276916094566e+16,2.336908026629325e+16,True,16071227604992.0,6467400761344.0,True,15281524047872.0,6162530959360.0,True,1.997483203677389e+16,7010724509384704.0,1307.1230313285046,1.99631690530816e+16,7008256513802240.0,True,none
drift_medium,0.3,0.3,42,0,False,92,1.020563235130081e+36,5.102816076615202e+34,1.020563235130081e+36,20.0,True,inf,5.061085447806412e+19,True,1.99631690530816e+16,7008256513802240.0,True,1.8750545166598144e+16,6613407285379072.0,True,inf,1.518325722302854e+19,inf,inf,1.5176643660587467e+19,True,none
drift_medium,0.3,0.3,42,0,False,91,,,,,False,,,False,inf,1.5176643660587467e+19,True,inf,1.441573433516648e+19,True,,,,,,False,likelihood_loss
drift_medium,1.0,1.0,42,0,False,99,9.618975639343262,0.4809487760066986,9.618975639343262,20.0,True,20.13381576538086,13.964000701904297,True,6.747877597808838,2.2667179107666016,True,6.631767272949219,2.3315041065216064,True,20.13381576538086,13.964000701904297,3.035965367407125,19.134920120239258,12.191289901733398,True,none
drift_medium,1.0,1.0,42,0,False,98,932.1726684570312,46.60863494873047,932.1726684570312,20.0,True,254.16488647460938,111.3126220703125,True,19.134920120239258,12.191289901733398,True,18.99814224243164,12.041523933410645,True,254.16488647460938,111.3126220703125,13.378407384850938,242.49148559570312,110.0615005493164,True,none
drift_medium,1.0,1.0,42,0,False,97,8113247.5,405662.375,8113247.5,20.0,True,240344.171875,108348.234375,True,242.49148559570312,110.0615005493164,True,238.2635040283203,108.271240234375,True,240344.171875,108348.234375,1008.73263345624,240274.09375,108374.6328125,True,none
drift_medium,1.0,1.0,42,0,False,96,184150866788352.0,9207543758848.0,184150866788352.0,20.0,True,1696987008.0,572934592.0,True,240274.09375,108374.6328125,True,225016.515625,102194.1640625,True,1696987008.0,572934592.0,7541.610904810667,1696784256.0,572869312.0,True,none
drift_medium,1.0,1.0,42,0,False,95,3.4088910885970866e+21,1.7044455091141712e+20,3.4088910885970866e+21,20.0,True,4672315195392.0,1937522819072.0,True,1696784256.0,572869312.0,True,1616056832.0,545890688.0,True,4672315195392.0,1937522819072.0,2891.182477542968,4670929502208.0,1937025138688.0,True,none
drift_medium,1.0,1.0,42,0,False,94,6.0013632485937425e+28,3.000681683326452e+27,6.0013632485937425e+28,20.0,True,2.817609141583872e+16,9450507525423104.0,True,4670929502208.0,1937025138688.0,True,4391421870080.0,1845003550720.0,True,2.817609141583872e+16,9450507525423104.0,6416.165936552442,2.8172103538704384e+16,9449300639612928.0,True,none
drift_medium,1.0,1.0,42,0,False,93,8.738094643020468e+35,4.369047420545437e+34,8.738094643020468e+35,20.0,True,inf,2.333617992345269e+19,True,2.8172103538704384e+16,9449300639612928.0,True,2.6804661113585664e+16,8973582008844288.0,True,inf,2.333617992345269e+19,inf,inf,2.3329063884197724e+19,True,none
drift_medium,1.0,1.0,42,0,False,92,,,,,False,,,False,inf,2.3329063884197724e+19,True,inf,2.2085320520113324e+19,True,,,,,,False,likelihood_loss
drift_medium,3.0,3.0,42,0,False,99,9.618975639343262,0.4809487760066986,9.618975639343262,20.0,True,20.13381576538086,13.964000701904297,True,6.747877597808838,2.2667179107666016,True,6.631767272949219,2.3315041065216064,True,60.40144729614258,41.89200210571289,9.107896102221375,58.67451095581055,40.11928939819336,True,none
drift_medium,3.0,3.0,42,0,False,98,24628.849609375,1231.4425048828125,24628.849609375,20.0,True,6746.65185546875,2794.153564453125,True,58.67451095581055,40.11928939819336,True,58.07900619506836,39.57074737548828,True,20239.955078125,8382.4609375,348.4900380379318,20226.7890625,8368.265625,True,none
drift_medium,3.0,3.0,42,0,False,97,441769492480.0,22088474624.0,441769492480.0,20.0,True,62964012.0,23895578.0,True,20226.7890625,8368.265625,True,19356.720703125,8047.3369140625,True,188892048.0,71686736.0,9758.47360185885,188878736.0,71685288.0,True,none
drift_medium,3.0,3.0,42,0,False,96,1.1389817202680424e+20,5.694908381437886e+18,1.1389817202680424e+20,20.0,True,1462348152832.0,626254938112.0,True,188878736.0,71685288.0,True,177072976.0,67693384.0,True,4387044327424.0,1878764814336.0,24775.346450516536,4386899361792.0,1878722609152.0,True,none
drift_medium,3.0,3.0,42,0,False,95,2.2829352816419416e+28,1.1414676260635755e+27,2.2829352816419416e+28,20.0,True,1.292545711669248e+16,5070082191392768.0,True,4386899361792.0,1878722609152.0,True,4175708291072.0,1792485097472.0,True,3.877637349756109e+16,1.5210246574178304e+16,9286.178725766858,3.87730277180375e+16,1.52086939435008e+16,True,none
drift_medium,3.0,3.0,42,0,False,94,4.1248856147692496e+36,2.0624427677705435e+35,4.1248856147692496e+36,20.0,True,inf,7.851932711734424e+19,True,3.87730277180375e+16,1.52086939435008e+16,True,3.639080263247462e+16,1.4304043908202496e+16,True,inf,2.3555798135203273e+20,inf,inf,2.355461242186388e+20,True,none
drift_medium,3.0,3.0,42,0,False,93,,,,,False,,,False,inf,2.355461242186388e+20,True,inf,2.2450880428655824e+20,True,,,,,,False,likelihood_loss
burst_medium,0.0,0.0,42,0,True,99,24.433937072753906,1.2216968536376953,24.433937072753906,20.0,True,31.887224197387695,21.27489471435547,True,6.747877597808838,2.2667179107666016,True,6.632119655609131,2.327484369277954,True,0.0,0.0,0.0,6.632119655609131,2.327484369277954,True,none
burst_medium,0.0,0.0,42,0,True,98,33.16678237915039,1.6583391427993774,33.16678237915039,20.0,True,33.15985107421875,17.881362915039062,True,6.632119655609131,2.327484369277954,True,6.524848461151123,2.3976590633392334,True,0.0,0.0,0.0,6.524848461151123,2.3976590633392334,True,none
burst_medium,0.0,0.0,42,0,True,97,23.31085205078125,1.1655426025390625,23.31085205078125,20.0,True,25.672855377197266,17.325599670410156,True,6.524848461151123,2.3976590633392334,True,6.473207473754883,2.4424502849578857,True,0.0,0.0,0.0,6.473207473754883,2.4424502849578857,True,none
burst_medium,0.0,0.0,42,0,True,96,28.058589935302734,1.4029295444488525,28.058589935302734,20.0,True,30.037233352661133,12.179061889648438,True,6.473207473754883,2.4424502849578857,True,6.465294361114502,2.4015491008758545,True,0.0,0.0,0.0,6.465294361114502,2.4015491008758545,True,none
burst_medium,0.0,0.0,42,0,True,95,33.89107131958008,1.6945536136627197,33.89107131958008,20.0,True,31.718202590942383,21.156875610351562,True,6.465294361114502,2.4015491008758545,True,6.298314094543457,2.486440420150757,True,0.0,0.0,0.0,6.298314094543457,2.486440420150757,True,none
burst_medium,0.0,0.0,42,0,True,94,32.9826774597168,1.6491339206695557,32.9826774597168,20.0,True,40.85189437866211,19.64667510986328,True,6.298314094543457,2.486440420150757,True,6.274090766906738,2.5089049339294434,True,0.0,0.0,0.0,6.274090766906738,2.5089049339294434,True,none
burst_medium,0.0,0.0,42,0,True,93,36.22880554199219,1.8114402294158936,36.22880554199219,20.0,True,35.86664581298828,13.700637817382812,True,6.274090766906738,2.5089049339294434,True,6.154190540313721,2.373450517654419,True,0.0,0.0,0.0,6.154190540313721,2.373450517654419,True,none
burst_medium,0.0,0.0,42,0,True,92,30.425989151000977,1.5212994813919067,30.425989151000977,20.0,True,35.07497787475586,13.160987854003906,True,6.154190540313721,2.373450517654419,True,5.997862815856934,2.2309601306915283,True,0.0,0.0,0.0,5.997862815856934,2.2309601306915283,True,none
burst_medium,0.0,0.0,42,0,True,91,31.481971740722656,1.5740985870361328,31.481971740722656,20.0,True,33.99312210083008,15.368415832519531,True,5.997862815856934,2.2309601306915283,True,5.915215492248535,2.161937713623047,True,0.0,0.0,0.0,5.915215492248535,2.161937713623047,True,none
burst_medium,0.0,0.0,42,0,True,90,41.924869537353516,2.096243381500244,41.924869537353516,20.0,True,42.822303771972656,18.739402770996094,True,5.915215492248535,2.161937713623047,True,5.808209419250488,2.145137071609497,True,0.0,0.0,0.0,5.808209419250488,2.145137071609497,True,none
burst_medium,0.0,0.0,42,0,True,89,38.4923210144043,1.9246160984039307,38.4923210144043,20.0,True,40.959312438964844,22.23992919921875,True,5.808209419250488,2.145137071609497,True,5.655754089355469,2.167982816696167,True,0.0,0.0,0.0,5.655754089355469,2.167982816696167,True,none
burst_medium,0.0,0.0,42,0,True,88,42.977134704589844,2.1488566398620605,42.977134704589844,20.0,True,41.49011993408203,21.919403076171875,True,5.655754089355469,2.167982816696167,True,5.410228252410889,2.1545190811157227,True,0.0,0.0,0.0,5.410228252410889,2.1545190811157227,True,none
burst_medium,0.0,0.0,42,0,True,87,26.469623565673828,1.3234812021255493,26.469623565673828,20.0,True,30.193269729614258,10.457332611083984,True,5.410228252410889,2.1545190811157227,True,5.370233058929443,2.2908873558044434,True,0.0,0.0,0.0,5.370233058929443,2.2908873558044434,True,none
burst_medium,0.0,0.0,42,0,True,86,34.496002197265625,1.7248001098632812,34.496002197265625,20.0,True,31.584007263183594,10.440780639648438,True,5.370233058929443,2.2908873558044434,True,5.078387260437012,2.182034492492676,True,0.0,0.0,0.0,5.078387260437012,2.182034492492676,True,none
burst_medium,0.0,0.0,42,0,True,85,38.201820373535156,1.9100910425186157,38.201820373535156,20.0,True,31.572200775146484,15.358406066894531,True,5.078387260437012,2.182034492492676,True,5.191938400268555,2.1910793781280518,True,0.0,0.0,0.0,5.191938400268555,2.1910793781280518,True,none
burst_medium,0.0,0.0,42,0,True,84,45.626617431640625,2.2813308238983154,45.626617431640625,20.0,True,39.109676361083984,18.916656494140625,True,5.191938400268555,2.1910793781280518,True,5.073012351989746,2.2591984272003174,True,0.0,0.0,0.0,5.073012351989746,2.2591984272003174,True,none
burst_medium,0.0,0.0,42,0,True,83,51.68320083618164,2.584160089492798,51.68320083618164,20.0,True,33.585575103759766,11.504127502441406,True,5.073012351989746,2.2591984272003174,True,5.1218085289001465,2.4647600650787354,True,0.0,0.0,0.0,5.1218085289001465,2.4647600650787354,True,none
burst_medium,0.0,0.0,42,0,True,82,33.88924789428711,1.6944624185562134,33.88924789428711,20.0,True,24.924720764160156,9.565902709960938,True,5.1218085289001465,2.4647600650787354,True,5.294215202331543,2.410501003265381,True,0.0,0.0,0.0,5.294215202331543,2.410501003265381,True,none
burst_medium,0.0,0.0,42,0,True,81,40.02743911743164,2.0013718605041504,40.02743911743164,20.0,True,35.410362243652344,13.081375122070312,True,5.294215202331543,2.410501003265381,True,5.303683280944824,2.299851417541504,True,0.0,0.0,0.0,5.303683280944824,2.299851417541504,True,none
burst_medium,0.0,0.0,42,0,True,80,35.923763275146484,1.7961881160736084,35.923763275146484,20.0,True,27.143110275268555,11.018512725830078,True,5.303683280944824,2.299851417541504,True,5.348544120788574,2.362712860107422,True,0.0,0.0,0.0,5.348544120788574,2.362712860107422,True,none
burst_medium,0.0,0.0,42,0,True,79,37.9571647644043,1.8978582620620728,37.9571647644043,20.0,True,31.334239959716797,14.558326721191406,True,5.348544120788574,2.362712860107422,True,5.2241740226745605,2.1722865104675293,True,0.0,0.0,0.0,5.2241740226745605,2.1722865104675293,True,none
burst_medium,0.0,0.0,42,0,True,78,34.13545608520508,1.706772804260254,34.13545608520508,20.0,True,30.198749542236328,11.34640121459961,True,5.2241740226745605,2.1722865104675293,True,5.0155134201049805,2.026630401611328,True,0.0,0.0,0.0,5.0155134201049805,2.026630401611328,True,none
burst_medium,0.0,0.0,42,0,True,77,27.987215042114258,1.3993607759475708,27.987215042114258,20.0,True,26.39925765991211,8.852367401123047,True,5.0155134201049805,2.026630401611328,True,5.050436496734619,2.0264012813568115,True,0.0,0.0,0.0,5.050436496734619,2.0264012813568115,True,none
burst_medium,0.0,0.0,42,0,True,76,38.4055061340332,1.920275330543518,38.4055061340332,20.0,True,35.437801361083984,18.3466796875,True,5.050436496734619,2.0264012813568115,True,5.108199596405029,2.047640800476074,True,0.0,0.0,0.0,5.108199596405029,2.047640800476074,True,none
burst_medium,0.0,0.0,42,0,True,75,28.135730743408203,1.406786561012268,28.135730743408203,20.0,True,24.5046443939209,10.924798965454102,True,5.108199596405029,2.047640800476074,True,4.938661098480225,1.925124168395996,True,0.0,0.0,0.0,4.938661098480225,1.925124168395996,True,none
burst_medium,0.0,0.0,42,0,True,74,29.558298110961914,1.4779149293899536,29.558298110961914,20.0,True,22.756919860839844,9.507343292236328,True,4.938661098480225,1.925124168395996,True,4.86715841293335,1.9610823392868042,True,0.0,0.0,0.0,4.86715841293335,1.9610823392868042,True,none
burst_medium,0.0,0.0,42,0,True,73,34.818058013916016,1.7409029006958008,34.818058013916016,20.0,True,32.65993881225586,14.085613250732422,True,4.86715841293335,1.9610823392868042,True,4.775529861450195,2.121415615081787,True,0.0,0.0,0.0,4.775529861450195,2.121415615081787,True,none
burst_medium,0.0,0.0,42,0,True,72,34.791358947753906,1.7395679950714111,34.791358947753906,20.0,True,27.792095184326172,9.955371856689453,True,4.775529861450195,2.121415615081787,True,4.732838153839111,2.2418055534362793,True,0.0,0.0,0.0,4.732838153839111,2.2418055534362793,True,none
burst_medium,0.0,0.0,42,0,True,71,47.51807403564453,2.375903606414795,47.51807403564453,20.0,True,37.12552261352539,15.032218933105469,True,4.732838153839111,2.2418055534362793,True,4.8029046058654785,2.243946075439453,True,0.0,0.0,0.0,4.8029046058654785,2.243946075439453,True,none
burst_medium,0.0,0.0,42,0,True,70,39.42961883544922,1.9714809656143188,39.42961883544922,20.0,True,31.279691696166992,12.137702941894531,True,4.8029046058654785,2.243946075439453,True,4.787211894989014,2.279912233352661,True,0.0,0.0,0.0,4.787211894989014,2.279912233352661,True,none
burst_medium,0.0,0.0,42,0,True,69,42.64469528198242,2.132234811782837,42.64469528198242,20.0,True,35.36873245239258,14.766807556152344,True,4.787211894989014,2.279912233352661,True,4.747932434082031,2.1859164237976074,True,0.0,0.0,0.0,4.747932434082031,2.1859164237976074,True,none
burst_medium,0.0,0.0,42,0,True,68,32.60183334350586,1.630091667175293,32.60183334350586,20.0,True,24.462968826293945,11.19549560546875,True,4.747932434082031,2.1859164237976074,True,4.758842468261719,2.1005849838256836,True,0.0,0.0,0.0,4.758842468261719,2.1005849838256836,True,none
burst_medium,0.0,0.0,42,0,True,67,40.83698654174805,2.041849374771118,40.83698654174805,20.0,True,37.058048248291016,11.302238464355469,True,4.758842468261719,2.1005849838256836,True,4.846314430236816,2.201846122741699,True,0.0,0.0,0.0,4.846314430236816,2.201846122741699,True,none
burst_medium,0.0,0.0,42,0,True,66,38.85093307495117,1.9425466060638428,38.85093307495117,20.0,True,25.613508224487305,12.68963623046875,True,4.846314430236816,2.201846122741699,True,4.827742576599121,2.2337100505828857,True,0.0,0.0,0.0,4.827742576599121,2.2337100505828857,True,none
burst_medium,0.0,0.0,42,0,True,65,38.9057502746582,1.9452874660491943,38.9057502746582,20.0,True,27.699451446533203,11.828155517578125,True,4.827742576599121,2.2337100505828857,True,4.933254718780518,2.227919816970825,True,0.0,0.0,0.0,4.933254718780518,2.227919816970825,True,none
burst_medium,0.0,0.0,42,0,True,64,43.08567428588867,2.1542837619781494,43.08567428588867,20.0,True,33.45444107055664,13.467342376708984,True,4.933254718780518,2.227919816970825,True,4.937394618988037,2.341525077819824,True,0.0,0.0,0.0,4.937394618988037,2.341525077819824,True,none
burst_medium,0.0,0.0,42,0,True,63,38.967350006103516,1.9483674764633179,38.967350006103516,20.0,True,32.40018844604492,12.072513580322266,True,4.937394618988037,2.341525077819824,True,4.805258274078369,2.3982977867126465,True,0.0,0.0,0.0,4.805258274078369,2.3982977867126465,True,none
burst_medium,0.0,0.0,42,0,True,62,39.20448684692383,1.9602243900299072,39.20448684692383,20.0,True,28.758333206176758,13.358413696289062,True,4.805258274078369,2.3982977867126465,True,4.829853534698486,2.4336185455322266,True,0.0,0.0,0.0,4.829853534698486,2.4336185455322266,True,none
burst_medium,0.0,0.0,42,0,True,61,34.9162712097168,1.7458136081695557,34.9162712097168,20.0,True,29.123926162719727,11.148778915405273,True,4.829853534698486,2.4336185455322266,True,4.594053745269775,2.402377128601074,True,0.0,0.0,0.0,4.594053745269775,2.402377128601074,True,none
burst_medium,0.0,0.0,42,0,True,60,34.306800842285156,1.7153400182724,34.306800842285156,20.0,True,31.634273529052734,12.791755676269531,True,4.594053745269775,2.402377128601074,True,4.718568325042725,2.5514612197875977,True,0.0,0.0,0.0,4.718568325042725,2.5514612197875977,True,none
burst_medium,0.0,0.0,42,0,True,59,29.990671157836914,1.4995335340499878,29.990671157836914,20.0,True,28.221210479736328,13.036823272705078,True,4.718568325042725,2.5514612197875977,True,4.548875331878662,2.5552239418029785,True,0.0,0.0,0.0,4.548875331878662,2.5552239418029785,True,none
burst_medium,0.0,0.0,42,0,True,58,31.80082893371582,1.5900413990020752,31.80082893371582,20.0,True,29.46126937866211,16.79314422607422,True,4.548875331878662,2.5552239418029785,True,4.564787864685059,2.4138309955596924,True,0.0,0.0,0.0,4.564787864685059,2.4138309955596924,True,none
burst_medium,0.0,0.0,42,0,True,57,30.204437255859375,1.5102218389511108,30.204437255859375,20.0,True,26.25276756286621,16.00491714477539,True,4.564787864685059,2.4138309955596924,True,4.663589954376221,2.4278147220611572,True,0.0,0.0,0.0,4.663589954376221,2.4278147220611572,True,none
burst_medium,0.0,0.0,42,0,True,56,27.17969512939453,1.3589847087860107,27.17969512939453,20.0,True,22.690298080444336,11.841350555419922,True,4.663589954376221,2.4278147220611572,True,4.609682083129883,2.4072463512420654,True,0.0,0.0,0.0,4.609682083129883,2.4072463512420654,True,none
burst_medium,0.0,0.0,42,0,True,55,26.863834381103516,1.3431917428970337,26.863834381103516,20.0,True,23.255172729492188,9.574214935302734,True,4.609682083129883,2.4072463512420654,True,4.563427925109863,2.3624203205108643,True,0.0,0.0,0.0,4.563427925109863,2.3624203205108643,True,none
burst_medium,0.0,0.0,42,0,True,54,37.87171173095703,1.8935855627059937,37.87171173095703,20.0,True,35.30097579956055,18.09410858154297,True,4.563427925109863,2.3624203205108643,True,4.4784393310546875,2.304777145385742,True,0.0,0.0,0.0,4.4784393310546875,2.304777145385742,True,none
burst_medium,0.0,0.0,42,0,True,53,31.28759002685547,1.5643794536590576,31.28759002685547,20.0,True,28.721731185913086,14.650228500366211,True,4.4784393310546875,2.304777145385742,True,4.607424736022949,2.2643179893493652,True,0.0,0.0,0.0,4.607424736022949,2.2643179893493652,True,none
burst_medium,0.0,0.0,42,0,True,52,27.22036361694336,1.361018180847168,27.22036361694336,20.0,True,26.96912384033203,15.846349716186523,True,4.607424736022949,2.2643179893493652,True,4.552465915679932,2.0519819259643555,True,0.0,0.0,0.0,4.552465915679932,2.0519819259643555,True,none
burst_medium,0.0,0.0,42,0,True,51,27.44187355041504,1.372093677520752,27.44187355041504,20.0,True,25.59539222717285,15.358976364135742,True,4.552465915679932,2.0519819259643555,True,4.521805286407471,2.0251827239990234,True,0.0,0.0,0.0,4.521805286407471,2.0251827239990234,True,none
burst_medium,0.0,0.0,42,0,True,50,29.519855499267578,1.4759927988052368,29.519855499267578,20.0,True,29.56135368347168,17.278587341308594,True,4.521805286407471,2.0251827239990234,True,4.325941562652588,1.8478527069091797,True,0.0,0.0,0.0,4.325941562652588,1.8478527069091797,True,none
burst_medium,0.0,0.0,42,0,True,49,25.5446720123291,1.277233600616455,25.5446720123291,20.0,True,22.1549129486084,14.873027801513672,True,4.325941562652588,1.8478527069091797,True,4.268608093261719,1.9019169807434082,True,0.0,0.0,0.0,4.268608093261719,1.9019169807434082,True,none
burst_medium,0.0,0.0,42,0,True,48,28.986812591552734,1.449340581893921,28.986812591552734,20.0,True,25.4965763092041,16.555591583251953,True,4.268608093261719,1.9019169807434082,True,4.292796611785889,1.9604252576828003,True,0.0,0.0,0.0,4.292796611785889,1.9604252576828003,True,none
burst_medium,0.0,0.0,42,0,True,47,43.279239654541016,2.163961887359619,43.279239654541016,20.0,True,45.08743667602539,27.295618057250977,True,4.292796611785889,1.9604252576828003,True,4.250949382781982,1.8774182796478271,True,0.0,0.0,0.0,4.250949382781982,1.8774182796478271,True,none
burst_medium,0.0,0.0,42,0,True,46,39.05242919921875,1.9526214599609375,39.05242919921875,20.0,True,38.67349624633789,27.406557083129883,True,4.250949382781982,1.8774182796478271,True,4.212496757507324,1.8048322200775146,True,0.0,0.0,0.0,4.212496757507324,1.8048322200775146,True,none
burst_medium,0.0,0.0,42,0,True,45,43.888118743896484,2.194406032562256,43.888118743896484,20.0,True,37.10631561279297,17.11302947998047,True,4.212496757507324,1.8048322200775146,True,4.2452802658081055,1.8652409315109253,True,0.0,0.0,0.0,4.2452802658081055,1.8652409315109253,True,none
burst_medium,0.0,0.0,42,0,True,44,45.53144836425781,2.2765724658966064,45.53144836425781,20.0,True,42.63314437866211,26.516447067260742,True,4.2452802658081055,1.8652409315109253,True,4.291140079498291,1.8078441619873047,True,0.0,0.0,0.0,4.291140079498291,1.8078441619873047,True,none
burst_medium,0.0,0.0,42,0,True,43,38.07433319091797,1.9037166833877563,38.07433319091797,20.0,True,25.060293197631836,10.884780883789062,True,4.291140079498291,1.8078441619873047,True,4.1677165031433105,1.6844393014907837,True,0.0,0.0,0.0,4.1677165031433105,1.6844393014907837,True,none
burst_medium,0.0,0.0,42,0,True,42,46.48398208618164,2.3241991996765137,46.48398208618164,20.0,True,33.01382064819336,18.800369262695312,True,4.1677165031433105,1.6844393014907837,True,3.9413044452667236,1.7064164876937866,True,0.0,0.0,0.0,3.9413044452667236,1.7064164876937866,True,none
burst_medium,0.0,0.0,42,0,True,41,39.21206283569336,1.96060311794281,39.21206283569336,20.0,True,30.723604202270508,19.052997589111328,True,3.9413044452667236,1.7064164876937866,True,3.75687837600708,1.5261609554290771,True,0.0,0.0,0.0,3.75687837600708,1.5261609554290771,True,none
burst_medium,0.0,0.0,42,0,True,40,41.35725784301758,2.0678629875183105,41.35725784301758,20.0,True,44.53803634643555,25.135948181152344,True,3.75687837600708,1.5261609554290771,True,3.844377040863037,1.6321361064910889,True,0.0,0.0,0.0,3.844377040863037,1.6321361064910889,True,none
burst_medium,0.0,0.0,42,0,True,39,41.48759078979492,2.0743794441223145,41.48759078979492,20.0,True,35.27011489868164,16.702302932739258,True,3.844377040863037,1.6321361064910889,True,3.8189632892608643,1.541631817817688,True,0.0,0.0,0.0,3.8189632892608643,1.541631817817688,True,none
burst_medium,0.0,0.0,42,0,True,38,39.27064895629883,1.9635324478149414,39.27064895629883,20.0,True,35.19912338256836,20.96251678466797,True,3.8189632892608643,1.541631817817688,True,3.7611281871795654,1.4934146404266357,True,0.0,0.0,0.0,3.7611281871795654,1.4934146404266357,True,none
burst_medium,0.0,0.0,42,0,True,37,30.32950210571289,1.5164750814437866,30.32950210571289,20.0,True,26.811809539794922,11.554319381713867,True,3.7611281871795654,1.4934146404266357,True,3.7998476028442383,1.5068633556365967,True,0.0,0.0,0.0,3.7998476028442383,1.5068633556365967,True,none
burst_medium,0.0,0.0,42,0,True,36,37.45326232910156,1.872663140296936,37.45326232910156,20.0,True,33.619903564453125,14.604738235473633,True,3.7998476028442383,1.5068633556365967,True,3.7445149421691895,1.48214590549469,True,0.0,0.0,0.0,3.7445149421691895,1.48214590549469,True,none
burst_medium,0.0,0.0,42,0,True,35,41.82324981689453,2.0911624431610107,41.82324981689453,20.0,True,45.87858963012695,23.213436126708984,True,3.7445149421691895,1.48214590549469,True,3.49336314201355,1.4108096361160278,True,0.0,0.0,0.0,3.49336314201355,1.4108096361160278,True,none
burst_medium,0.0,0.0,42,0,True,34,41.77587127685547,2.0887935161590576,41.77587127685547,20.0,True,47.778079986572266,19.571313858032227,True,3.49336314201355,1.4108096361160278,True,3.481755495071411,1.5040782690048218,True,0.0,0.0,0.0,3.481755495071411,1.5040782690048218,True,none
burst_medium,0.0,0.0,42,0,True,33,49.50274658203125,2.475137233734131,49.50274658203125,20.0,True,62.75031280517578,31.017234802246094,True,3.481755495071411,1.5040782690048218,True,3.3948726654052734,1.343137264251709,True,0.0,0.0,0.0,3.3948726654052734,1.343137264251709,True,none
