method,condition,metric,N,mean,std,median,min,max,p05,p25,p75,p95,source_file
savgol_w5_p2,span20_random_seed42,FDE,36073,0.0006970734684728,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed42,RMSE,36073,0.004148397129029,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed42,masked_ADE,36073,0.0083022601902484,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed42,masked_RMSE,36073,0.0089167319238185,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed42,off_map_ratio,36073,1.3860782302553156e-06,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed42,wall_crossing_count,36073,0,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed43,ADE,36073,0.0024998914450407,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed43,FDE,36073,0.0007006753585301,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed43,RMSE,36073,0.0041597229428589,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed43,masked_ADE,36073,0.0082733249291777,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed43,masked_RMSE,36073,0.008944141678512,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed43,off_map_ratio,36073,2.772156460510631e-06,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed43,wall_crossing_count,36073,0,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed44,ADE,36073,0.0024983268231153,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed44,FDE,36073,0.0006997098098509,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed44,RMSE,36073,0.0041279410943388,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed44,masked_ADE,36073,0.0082678766921162,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed44,masked_RMSE,36073,0.0088686905801296,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed44,off_map_ratio,36073,2.772156460510631e-06,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span20_random_seed44,wall_crossing_count,36073,0,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span30_fixed_seed42,ADE,36073,0.004927126225084,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span30_fixed_seed42,FDE,36073,0.0007103301468305,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span30_fixed_seed42,RMSE,36073,0.0079955235123634,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span30_fixed_seed42,masked_ADE,36073,0.0137185100466012,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span30_fixed_seed42,masked_RMSE,36073,0.0144460070878267,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span30_fixed_seed42,off_map_ratio,36073,2.772156460510631e-06,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
savgol_w5_p2,span30_fixed_seed42,wall_crossing_count,36073,0,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,missing_raw_data,outputs/stage3/phase1/canonical_room3/eval/summary_metrics.csv
