seed,zeta,t,loss_mean,loss_before_guidance_sum,grad_norm_mean,grad_norm_max,update_to_x_ratio_mean,update_to_x_ratio_max,x_after_isfinite,loss_isfinite,grad_isfinite,condition
43,0.3,4,180.4968719482422,180496.875,28.52505111694336,36.31416702270508,1.0956026315689087,5.7750349044799805,True,True,True,bias_medium
43,0.3,3,65.60293579101562,65602.9375,28.463937759399414,35.66808319091797,1.4481115341186523,6.064718723297119,True,True,True,bias_medium
43,0.3,2,180.8394012451172,180839.40625,28.889175415039062,36.194889068603516,1.1045963764190674,3.7446744441986084,True,True,True,bias_medium
43,0.3,1,71.10388946533203,71103.890625,28.893796920776367,35.72699737548828,1.4630582332611084,6.4082865715026855,True,True,True,bias_medium
43,0.3,0,182.0901336669922,182090.140625,29.047054290771484,35.898475646972656,1.105599045753479,3.7353627681732178,True,True,True,bias_medium
44,0.3,5,2.3430628776550293,2343.06298828125,22.574792861938477,34.1494140625,1.5556975603103638,9.048129081726074,True,True,True,bias_medium
44,0.3,4,184.0394744873047,184039.46875,28.54130744934082,35.895381927490234,1.0440082550048828,4.9671406745910645,True,True,True,bias_medium
44,0.3,3,62.18381118774414,62183.8125,28.486190795898438,36.279212951660156,1.495373249053955,6.135107040405273,True,True,True,bias_medium
44,0.3,2,184.3133087158203,184313.3125,28.868494033813477,35.8712043762207,1.053340196609497,3.4877724647521973,True,True,True,bias_medium
44,0.3,1,67.461181640625,67461.1796875,28.900545120239258,36.238929748535156,1.5089225769042969,6.188055038452148,True,True,True,bias_medium
44,0.3,0,185.80975341796875,185809.75,29.041223526000977,35.57997512817383,1.0556081533432007,3.342494487762451,True,True,True,bias_medium
42,1.0,5,2.2856175899505615,2285.61767578125,22.05729103088379,32.52733612060547,5.038035869598389,28.599525451660156,True,True,True,bias_medium
42,1.0,4,599.58935546875,599589.375,28.042566299438477,34.6328125,1.3145647048950195,4.8045654296875,True,True,True,bias_medium
42,1.0,3,210.81472778320312,210814.734375,27.990278244018555,35.19318771362305,2.7632970809936523,11.14694595336914,True,True,True,bias_medium
42,1.0,2,596.4241333007812,596424.125,28.54174041748047,35.099822998046875,1.3633861541748047,4.675689220428467,True,True,True,bias_medium
42,1.0,1,233.79747009277344,233797.46875,28.79750633239746,35.07680892944336,2.7572896480560303,10.14272689819336,True,True,True,bias_medium
42,1.0,0,606.4650268554688,606465.0,28.94232749938965,35.56221008300781,1.3749562501907349,4.453097820281982,True,True,True,bias_medium
43,1.0,5,2.317763566970825,2317.763671875,22.187641143798828,32.876792907714844,5.026722431182861,28.36260986328125,True,True,True,bias_medium
43,1.0,4,602.5863647460938,602586.375,27.995752334594727,34.77927780151367,1.3149783611297607,4.43975830078125,True,True,True,bias_medium
43,1.0,3,206.0266571044922,206026.65625,27.91725730895996,34.9130859375,2.7965164184570312,11.807538986206055,True,True,True,bias_medium
43,1.0,2,598.4617919921875,598461.8125,28.527589797973633,35.1671257019043,1.3686914443969727,4.114443302154541,True,True,True,bias_medium
43,1.0,1,231.1835479736328,231183.546875,28.791210174560547,35.52572250366211,2.7908530235290527,9.363152503967285,True,True,True,bias_medium
43,1.0,0,608.7367553710938,608736.75,28.94187355041504,35.56321716308594,1.3805606365203857,4.009937763214111,True,True,True,bias_medium
44,1.0,5,2.3430628776550293,2343.06298828125,22.574792861938477,34.1494140625,5.185657978057861,30.160432815551758,True,True,True,bias_medium
44,1.0,4,614.2974243164062,614297.4375,28.042346954345703,34.644439697265625,1.26778244972229,3.370166540145874,True,True,True,bias_medium
44,1.0,3,195.76670837402344,195766.703125,27.91354751586914,35.164405822753906,2.885617256164551,9.864325523376465,True,True,True,bias_medium
44,1.0,2,608.326171875,608326.1875,28.53383445739746,35.13602066040039,1.3191626071929932,3.7417285442352295,True,True,True,bias_medium
44,1.0,1,221.5499725341797,221549.96875,28.805559158325195,35.49300765991211,2.8683764934539795,8.869535446166992,True,True,True,bias_medium
44,1.0,0,618.75830078125,618758.3125,28.940563201904297,35.53384780883789,1.330316424369812,3.8858416080474854,True,True,True,bias_medium
42,3.0,5,2.2856175899505615,2285.61767578125,22.05729103088379,32.52733612060547,15.114107131958008,85.79857635498047,True,True,True,bias_medium
42,3.0,4,1791.22314453125,1791223.125,27.966995239257812,34.43468475341797,1.3540148735046387,4.35638427734375,True,True,True,bias_medium
42,3.0,3,623.82861328125,623828.625,27.681821823120117,34.42947769165039,3.5690784454345703,10.681678771972656,True,True,True,bias_medium
