condition,version,version_available,zeta,seed,trajectory_id,t,likelihood_before_guidance,likelihood_after_guidance,likelihood_delta_after_minus_before,ADE_before_guidance,ADE_after_guidance,ADE_delta_after_minus_before,acceleration_RMS_before_guidance,acceleration_RMS_after_guidance,acceleration_delta_after_minus_before,update_to_x_ratio,grad_norm,loss_isfinite,grad_isfinite,before_isfinite,after_isfinite
drift_medium,B_pre_step_guidance,True,0.3,42,1,60,1.3908253908157349,1.3575431108474731,-0.03328227996826172,1.2504453659057617,1.2361230850219727,-0.014322280883789062,0.10740784555673599,0.10784315317869186,0.0004353076219558716,0.1596838086806047,1.6903268098831177,True,True,True,True
drift_medium,B_pre_step_guidance,True,0.3,42,1,40,1.342927098274231,2.4255666732788086,1.0826395750045776,1.2573601007461548,1.2276805639266968,-0.029679536819458008,0.10395612567663193,0.10329784452915192,-0.000658281147480011,0.43295661679521724,3.435015916824341,True,True,True,True
drift_medium,B_pre_step_guidance,True,0.3,42,1,20,9.095417022705078,8.47341537475586,-0.6220016479492188,1.2428702116012573,1.2811601161956787,0.03828990459442139,0.10725819319486618,0.10679998993873596,-0.0004582032561302185,1.0889555472479338,8.02405834197998,True,True,True,True
drift_medium,B_pre_step_guidance,True,0.3,42,1,0,99.75601196289062,109.7791519165039,10.023139953613281,1.3501132726669312,2.6187398433685303,1.2686265707015991,0.13895940780639648,0.13685384392738342,-0.0021055638790130615,1.9600730164472246,26.554738998413086,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,1,99,4.320420742034912,1.4678363800048828,-2.8525843620300293,1.2190531492233276,1.235996127128601,0.016942977905273438,0.11614356189966202,0.11383160203695297,-0.0023119598627090454,0.35767265609398763,2.4135313034057617,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,1,80,1.3280500173568726,1.6368305683135986,0.3087805509567261,1.2489296197891235,1.2366445064544678,-0.012285113334655762,0.11329900473356247,0.11404132843017578,0.0007423236966133118,0.30718710772019453,1.3083089590072632,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,1,60,1.8798003196716309,3.1243832111358643,1.2445828914642334,1.2531702518463135,1.2305948734283447,-0.02257537841796875,0.10783226042985916,0.10642433911561966,-0.001407921314239502,0.5158606328618585,2.045485019683838,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,1,40,3.5251669883728027,5.9305949211120605,2.405427932739258,1.2438806295394897,1.244988203048706,0.0011075735092163086,0.10984910279512405,0.10098516196012497,-0.008863940834999084,0.8712640828020751,3.2269413471221924,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,1,20,44.38724136352539,49.956214904785156,5.568973541259766,1.719813585281372,1.0138124227523804,-0.7060011625289917,0.25254547595977783,0.2963940501213074,0.04384857416152954,1.261790698746702,11.01192569732666,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,1,0,235.9599609375,458.9429626464844,222.98300170898438,4.102299690246582,5.735105514526367,1.6328058242797852,0.4257231652736664,0.4201858341693878,-0.0055373311042785645,2.2200998906088785,26.54720115661621,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,1,99,3.450155019760132,2.306121587753296,-1.144033432006836,1.221266508102417,1.2270537614822388,0.005787253379821777,0.11599020659923553,0.11503909528255463,-0.0009511113166809082,0.0987306958619731,2.1802756786346436,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,1,80,1.6451680660247803,1.3814114332199097,-0.2637566328048706,1.2401349544525146,1.243492603302002,0.0033576488494873047,0.11548595875501633,0.11538325995206833,-0.00010269880294799805,0.07869207658700697,1.2134461402893066,True,True,True,True
